subcarrier_1,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_45,subcarrier_47,subcarrier_48,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_84,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_89,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_109,subcarrier_111,subcarrier_113,subcarrier_114,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_127,timestamp
17.0,1.0,-9.0,-4.0,-1.0,-8.0,-1.0,-7.0,-14.0,-8.0,-14.0,1.0,-16.0,-5.0,-8.0,7.0,-24.0,10.0,-12.0,9.0,12.0,-10.0,13.0,-14.0,23.0,24.0,-13.0,9.0,-14.0,-5.0,-4.0,13.0,15.0,7.0,5.0,-5.0,-2.0,-10.0,-1.0,-2.0,-5.0,-3.0,-14.0,-9.0,-17.0,-13.0,-11.0,-18.0,-7.0,-23.0,-16.0,-10.0,-4.0,-22.0,-4.0,-17.0,4.0,-27.0,-14.0,-27.0,1.0,-23.0,-6.0,0.0,0.0,-28.0,-30.0,5.0,-21.0,-25.0,7.0,-24.0,-6.0,-22.0,3.0,3.0,2509.43
32.0,-4.0,1.0,-8.0,-1.0,-5.0,10.0,-5.0,1.0,15.0,5.0,10.0,0.0,18.0,5.0,17.0,3.0,18.0,9.0,20.0,22.0,4.0,19.0,9.0,20.0,19.0,12.0,16.0,18.0,15.0,12.0,0.0,-1.0,16.0,7.0,2.0,8.0,-1.0,10.0,-3.0,7.0,-6.0,8.0,-10.0,11.0,-11.0,-14.0,7.0,-16.0,10.0,-18.0,7.0,-23.0,12.0,-18.0,2.0,-24.0,6.0,-20.0,1.0,-29.0,-1.0,-24.0,-28.0,-26.0,-1.0,-6.0,-25.0,-4.0,-5.0,-24.0,-6.0,-23.0,-7.0,-24.0,-19.0,2509.44
32.0,8.0,-10.0,-2.0,3.0,6.0,-13.0,1.0,-9.0,-4.0,2.0,-7.0,-18.0,-12.0,-12.0,-14.0,-21.0,-15.0,-25.0,-13.0,-10.0,-23.0,-14.0,-31.0,2.0,-2.0,-23.0,-4.0,-21.0,-9.0,-11.0,7.0,17.0,-3.0,-9.0,-1.0,-12.0,-8.0,-17.0,-4.0,-13.0,4.0,-16.0,-1.0,-13.0,18.0,3.0,-17.0,-6.0,-23.0,14.0,-16.0,8.0,-22.0,12.0,-13.0,26.0,-31.0,25.0,-4.0,29.0,-17.0,22.0,24.0,31.0,-16.0,-8.0,34.0,1.0,-5.0,20.0,-4.0,25.0,1.0,17.0,19.0,2509.44
80.0,-9.0,8.0,-4.0,3.0,2.0,5.0,-4.0,4.0,14.0,11.0,15.0,19.0,18.0,15.0,12.0,19.0,6.0,23.0,14.0,10.0,21.0,12.0,18.0,11.0,-1.0,22.0,2.0,27.0,21.0,19.0,-16.0,-12.0,4.0,5.0,7.0,5.0,8.0,9.0,11.0,2.0,6.0,9.0,-4.0,10.0,5.0,3.0,17.0,2.0,20.0,0.0,24.0,-6.0,15.0,-7.0,28.0,-12.0,20.0,-14.0,24.0,-15.0,20.0,-20.0,-25.0,-32.0,16.0,16.0,-25.0,19.0,19.0,-22.0,10.0,-19.0,11.0,-19.0,-10.0,2509.45
-112.0,4.0,6.0,5.0,5.0,7.0,3.0,16.0,16.0,5.0,14.0,-5.0,12.0,-3.0,19.0,2.0,22.0,-7.0,23.0,-7.0,-15.0,27.0,-6.0,21.0,-13.0,-24.0,20.0,-14.0,9.0,4.0,5.0,-18.0,-21.0,-7.0,-7.0,9.0,1.0,11.0,-1.0,8.0,-6.0,10.0,-1.0,15.0,7.0,16.0,17.0,5.0,14.0,16.0,10.0,12.0,5.0,20.0,15.0,17.0,10.0,28.0,8.0,32.0,2.0,34.0,-1.0,-2.0,1.0,22.0,26.0,-1.0,27.0,29.0,-7.0,20.0,-6.0,19.0,-1.0,-1.0,2509.45
80.0,-3.0,-3.0,-2.0,-3.0,-6.0,1.0,-8.0,-8.0,2.0,-7.0,6.0,-12.0,8.0,-14.0,11.0,-9.0,16.0,-15.0,16.0,15.0,-11.0,21.0,-11.0,22.0,19.0,-5.0,18.0,-7.0,-6.0,2.0,12.0,11.0,10.0,3.0,-1.0,8.0,-1.0,7.0,-2.0,6.0,-6.0,3.0,-4.0,4.0,-10.0,-9.0,-6.0,-14.0,-2.0,-25.0,0.0,-27.0,-8.0,-20.0,-5.0,-24.0,-20.0,-20.0,-14.0,-22.0,-16.0,-19.0,-16.0,-16.0,-21.0,-23.0,-16.0,-26.0,-18.0,-13.0,-24.0,-8.0,-25.0,-10.0,-11.0,2509.46
32.0,14.0,10.0,12.0,7.0,5.0,4.0,11.0,8.0,-1.0,13.0,-14.0,7.0,-10.0,21.0,-12.0,17.0,-17.0,24.0,-27.0,-24.0,21.0,-26.0,21.0,-29.0,-36.0,20.0,-24.0,6.0,9.0,-8.0,-26.0,-13.0,-13.0,-3.0,10.0,5.0,14.0,6.0,22.0,1.0,5.0,10.0,6.0,6.0,-4.0,-3.0,6.0,14.0,28.0,10.0,16.0,13.0,35.0,10.0,40.0,2.0,29.0,-1.0,33.0,4.0,46.0,-11.0,4.0,-9.0,29.0,35.0,-10.0,26.0,46.0,-19.0,18.0,-6.0,27.0,-2.0,-3.0,2509.47
65.0,11.0,-10.0,4.0,-7.0,-2.0,-4.0,-5.0,-1.0,-7.0,0.0,-23.0,-14.0,-22.0,-12.0,-13.0,-13.0,-27.0,-11.0,-23.0,-29.0,-14.0,-32.0,-9.0,-19.0,-19.0,-18.0,-22.0,-20.0,-13.0,-18.0,-5.0,3.0,-17.0,-14.0,-6.0,-4.0,-6.0,-12.0,-5.0,-14.0,-4.0,-13.0,4.0,-10.0,6.0,11.0,-17.0,9.0,-19.0,26.0,-21.0,18.0,-10.0,19.0,-17.0,27.0,-12.0,31.0,-13.0,30.0,-13.0,32.0,36.0,38.0,-7.0,3.0,31.0,6.0,4.0,37.0,9.0,16.0,2.0,24.0,17.0,2509.48
17.0,17.0,-14.0,18.0,-10.0,18.0,-13.0,18.0,16.0,-9.0,11.0,-10.0,9.0,-12.0,12.0,-10.0,10.0,-12.0,8.0,-13.0,-11.0,4.0,-15.0,7.0,-13.0,-12.0,0.0,-12.0,-2.0,-5.0,-3.0,-4.0,-4.0,-6.0,36.0,-1.0,35.0,2.0,36.0,-3.0,37.0,-1.0,40.0,-5.0,38.0,-5.0,-2.0,34.0,-8.0,30.0,-4.0,25.0,-7.0,25.0,-8.0,18.0,-7.0,12.0,-4.0,8.0,0.0,3.0,-1.0,9.0,6.0,-11.0,-13.0,9.0,-11.0,-15.0,16.0,-16.0,17.0,-19.0,15.0,19.0,2509.49
81.0,5.0,-54.0,-24.0,-35.0,4.0,-36.0,6.0,-16.0,-48.0,12.0,-37.0,-6.0,-26.0,-25.0,-47.0,-12.0,-27.0,-13.0,-19.0,-32.0,-21.0,-26.0,-10.0,-7.0,-8.0,-1.0,-7.0,-22.0,-20.0,-17.0,5.0,11.0,-6.0,49.0,47.0,54.0,45.0,57.0,49.0,52.0,51.0,57.0,45.0,58.0,46.0,47.0,53.0,36.0,42.0,39.0,47.0,33.0,35.0,30.0,34.0,19.0,22.0,15.0,6.0,22.0,4.0,20.0,-1.0,-2.0,-18.0,-30.0,-25.0,-35.0,-51.0,-7.0,-57.0,-20.0,-58.0,-1.0,-5.0,2509.49
-32.0,-5.0,-21.0,-47.0,-19.0,-48.0,-19.0,-60.0,-43.0,-5.0,-32.0,10.0,-28.0,6.0,-41.0,16.0,-37.0,1.0,-21.0,-10.0,14.0,-10.0,9.0,-29.0,11.0,14.0,-18.0,14.0,-13.0,-18.0,-5.0,9.0,20.0,14.0,-43.0,52.0,-34.0,51.0,-45.0,50.0,-45.0,65.0,-44.0,57.0,-31.0,54.0,68.0,-37.0,57.0,-21.0,53.0,-33.0,55.0,-14.0,36.0,-14.0,22.0,-21.0,25.0,-13.0,16.0,-11.0,0.0,-1.0,-25.0,5.0,10.0,-36.0,22.0,-6.0,-39.0,-1.0,-44.0,-25.0,-20.0,-39.0,2509.5
32.0,22.0,60.0,3.0,23.0,-19.0,26.0,-6.0,-12.0,22.0,-9.0,39.0,7.0,51.0,20.0,40.0,-3.0,33.0,15.0,22.0,28.0,9.0,29.0,20.0,12.0,13.0,7.0,7.0,18.0,9.0,13.0,1.0,-5.0,8.0,-13.0,-57.0,-16.0,-65.0,-19.0,-73.0,-19.0,-68.0,-24.0,-71.0,-19.0,-68.0,-69.0,-29.0,-66.0,-28.0,-47.0,-20.0,-49.0,-19.0,-41.0,-21.0,-35.0,-10.0,-18.0,-3.0,-15.0,-4.0,-5.0,-4.0,6.0,11.0,21.0,3.0,31.0,52.0,25.0,25.0,14.0,49.0,15.0,29.0,2509.51
80.0,-43.0,-42.0,-24.0,1.0,-14.0,-21.0,-23.0,-31.0,0.0,-12.0,-29.0,-4.0,-22.0,6.0,-41.0,-5.0,-17.0,12.0,-29.0,-8.0,-16.0,-24.0,-4.0,-24.0,-20.0,-8.0,-17.0,-14.0,-8.0,-11.0,-5.0,8.0,-13.0,-58.0,-5.0,-69.0,-6.0,-68.0,4.0,-72.0,0.0,-76.0,21.0,-71.0,21.0,30.0,-70.0,39.0,-51.0,18.0,-45.0,24.0,-34.0,38.0,-32.0,24.0,-26.0,20.0,-27.0,3.0,-11.0,-7.0,-17.0,-20.0,-20.0,-9.0,-32.0,-2.0,-1.0,-8.0,-24.0,-30.0,-13.0,-52.0,-53.0,2509.51
-112.0,-5.0,41.0,0.0,35.0,9.0,7.0,14.0,-24.0,24.0,6.0,61.0,-3.0,36.0,-11.0,35.0,2.0,33.0,-7.0,22.0,26.0,-9.0,37.0,8.0,16.0,18.0,11.0,16.0,8.0,7.0,10.0,4.0,-6.0,11.0,3.0,-61.0,13.0,-71.0,8.0,-73.0,2.0,-76.0,7.0,-73.0,-1.0,-75.0,-68.0,-12.0,-57.0,-16.0,-59.0,-21.0,-44.0,-12.0,-46.0,-12.0,-45.0,-7.0,-25.0,0.0,-9.0,8.0,7.0,-9.0,11.0,18.0,33.0,18.0,9.0,28.0,17.0,35.0,24.0,58.0,24.0,16.0,2509.52
80.0,-65.0,-36.0,-18.0,-30.0,-16.0,-41.0,11.0,-6.0,-38.0,-31.0,-16.0,-31.0,-18.0,-29.0,2.0,-24.0,-25.0,-11.0,-28.0,-32.0,-10.0,-18.0,-17.0,-14.0,-12.0,-16.0,-2.0,-23.0,-16.0,-13.0,4.0,10.0,-1.0,-48.0,49.0,-44.0,46.0,-42.0,57.0,-39.0,57.0,-40.0,66.0,-38.0,56.0,66.0,-17.0,60.0,-26.0,55.0,-21.0,47.0,-23.0,40.0,-19.0,36.0,-3.0,29.0,-9.0,16.0,-12.0,-7.0,-16.0,-20.0,-13.0,2.0,-30.0,-2.0,-27.0,-31.0,-19.0,-26.0,-50.0,-54.0,-59.0,2509.52
32.0,-5.0,33.0,-2.0,44.0,-31.0,37.0,-34.0,-24.0,25.0,-8.0,24.0,7.0,27.0,2.0,37.0,-3.0,18.0,-9.0,10.0,31.0,-3.0,25.0,2.0,11.0,11.0,4.0,20.0,5.0,6.0,16.0,2.0,-4.0,9.0,-28.0,-52.0,-35.0,-57.0,-35.0,-57.0,-40.0,-64.0,-36.0,-55.0,-45.0,-64.0,-52.0,-46.0,-49.0,-41.0,-44.0,-40.0,-40.0,-27.0,-37.0,-27.0,-35.0,-18.0,-16.0,-15.0,-15.0,-1.0,-11.0,-4.0,-9.0,26.0,28.0,-3.0,21.0,38.0,-3.0,48.0,-20.0,61.0,15.0,-2.0,2509.53
32.0,3.0,-3.0,7.0,0.0,0.0,-9.0,-11.0,-3.0,-17.0,-11.0,-6.0,-15.0,-11.0,-12.0,-7.0,-14.0,-1.0,-21.0,-14.0,-11.0,-24.0,-7.0,-17.0,-3.0,-8.0,-21.0,1.0,-21.0,-24.0,-13.0,13.0,16.0,-5.0,-4.0,-9.0,-4.0,-10.0,-3.0,-8.0,-5.0,-6.0,-5.0,-1.0,-10.0,-4.0,-3.0,-21.0,1.0,-28.0,3.0,-21.0,10.0,-17.0,2.0,-14.0,7.0,-23.0,6.0,-20.0,17.0,-28.0,18.0,13.0,17.0,-23.0,-13.0,17.0,-17.0,-10.0,26.0,-13.0,12.0,-16.0,7.0,8.0,2509.54
-96.0,-1.0,-9.0,0.0,-5.0,-1.0,-1.0,-9.0,-2.0,-10.0,-12.0,-11.0,-12.0,-4.0,-22.0,-4.0,-15.0,-13.0,-22.0,-5.0,-8.0,-25.0,-9.0,-19.0,-13.0,-8.0,-27.0,-5.0,-24.0,-22.0,-19.0,-1.0,8.0,-10.0,0.0,-11.0,-3.0,-8.0,0.0,-10.0,-6.0,-8.0,-11.0,-9.0,-16.0,-14.0,-7.0,-21.0,-9.0,-22.0,-7.0,-20.0,-1.0,-21.0,-5.0,-14.0,4.0,-31.0,9.0,-28.0,7.0,-26.0,12.0,14.0,14.0,-25.0,-25.0,17.0,-20.0,-24.0,12.0,-27.0,12.0,-14.0,9.0,17.0,2509.56
-32.0,-4.0,-9.0,-1.0,-8.0,-7.0,-3.0,-7.0,-12.0,0.0,-18.0,2.0,-14.0,-1.0,-23.0,9.0,-26.0,4.0,-21.0,-1.0,7.0,-23.0,7.0,-29.0,15.0,6.0,-23.0,21.0,-14.0,-7.0,-5.0,17.0,9.0,-1.0,9.0,-8.0,3.0,-6.0,0.0,-8.0,1.0,-5.0,-2.0,-7.0,-4.0,-8.0,-13.0,-11.0,-13.0,-16.0,-13.0,-15.0,-17.0,-23.0,-11.0,-23.0,-7.0,-28.0,-11.0,-27.0,-4.0,-28.0,-10.0,-4.0,-1.0,-29.0,-26.0,1.0,-32.0,-29.0,9.0,-26.0,0.0,-22.0,3.0,3.0,2509.56
-30.0,8.0,8.0,13.0,-1.0,4.0,-9.0,9.0,1.0,-12.0,0.0,-21.0,5.0,-11.0,2.0,-16.0,7.0,-19.0,5.0,-15.0,-20.0,1.0,-25.0,-2.0,-19.0,-21.0,-14.0,-11.0,-12.0,-8.0,-14.0,-6.0,-2.0,-16.0,-9.0,5.0,-10.0,5.0,-3.0,6.0,-4.0,8.0,-6.0,10.0,-2.0,16.0,23.0,2.0,9.0,6.0,9.0,7.0,30.0,13.0,18.0,2.0,19.0,6.0,20.0,21.0,15.0,7.0,17.0,13.0,19.0,26.0,20.0,15.0,19.0,26.0,16.0,8.0,7.0,20.0,15.0,15.0,2509.57
-32.0,-24.0,9.0,-26.0,-10.0,-22.0,4.0,-12.0,-11.0,-2.0,-30.0,3.0,-25.0,1.0,-28.0,8.0,-10.0,9.0,-19.0,4.0,8.0,-15.0,5.0,-12.0,5.0,5.0,-5.0,4.0,0.0,4.0,2.0,4.0,7.0,3.0,-24.0,15.0,-27.0,14.0,-25.0,17.0,-25.0,14.0,-25.0,21.0,-27.0,19.0,17.0,-20.0,17.0,-18.0,17.0,-15.0,15.0,-14.0,14.0,-13.0,9.0,-15.0,9.0,-7.0,7.0,-10.0,-4.0,-12.0,-7.0,-8.0,12.0,-18.0,6.0,12.0,-17.0,5.0,-15.0,-2.0,-21.0,-19.0,2509.59
-32.0,-38.0,-3.0,-61.0,-12.0,-30.0,4.0,-27.0,-31.0,-35.0,-26.0,-13.0,-32.0,-29.0,-45.0,1.0,-49.0,-16.0,-32.0,-28.0,-15.0,-17.0,-9.0,-22.0,-5.0,14.0,-16.0,3.0,-17.0,-9.0,-4.0,14.0,18.0,3.0,-47.0,37.0,-42.0,36.0,-49.0,36.0,-51.0,48.0,-46.0,44.0,-42.0,54.0,54.0,-41.0,48.0,-33.0,39.0,-35.0,43.0,-27.0,32.0,-24.0,30.0,-19.0,29.0,-17.0,17.0,-13.0,1.0,-16.0,-10.0,4.0,-25.0,-28.0,-13.0,3.0,-46.0,-15.0,-55.0,0.0,-37.0,-34.0,2509.6
-32.0,-5.0,35.0,-22.0,15.0,-33.0,37.0,-22.0,0.0,49.0,-49.0,27.0,-15.0,63.0,-6.0,25.0,4.0,27.0,5.0,11.0,11.0,-2.0,22.0,-17.0,23.0,2.0,-1.0,15.0,-6.0,-4.0,12.0,7.0,6.0,28.0,-25.0,-48.0,-31.0,-51.0,-30.0,-54.0,-44.0,-49.0,-48.0,-52.0,-43.0,-57.0,-51.0,-51.0,-38.0,-39.0,-39.0,-37.0,-33.0,-34.0,-24.0,-25.0,-20.0,-23.0,-4.0,-6.0,-16.0,-4.0,-7.0,-13.0,-7.0,19.0,42.0,1.0,41.0,63.0,-2.0,39.0,-9.0,47.0,-21.0,-3.0,2509.6
-64.0,25.0,51.0,12.0,28.0,36.0,41.0,-3.0,40.0,21.0,25.0,27.0,19.0,14.0,32.0,16.0,18.0,17.0,36.0,16.0,-12.0,31.0,5.0,29.0,-8.0,-9.0,12.0,0.0,8.0,0.0,-1.0,-16.0,-17.0,-11.0,-45.0,-37.0,-42.0,-42.0,-51.0,-46.0,-53.0,-43.0,-48.0,-45.0,-51.0,-49.0,-49.0,-48.0,-39.0,-27.0,-56.0,-34.0,-49.0,-25.0,-42.0,-19.0,-33.0,-17.0,-27.0,1.0,-2.0,5.0,-13.0,-4.0,4.0,29.0,30.0,9.0,23.0,19.0,6.0,22.0,26.0,7.0,34.0,17.0,2509.61
96.0,27.0,29.0,14.0,13.0,56.0,28.0,21.0,21.0,24.0,12.0,11.0,21.0,8.0,19.0,32.0,31.0,28.0,-6.0,6.0,27.0,21.0,19.0,1.0,14.0,2.0,9.0,14.0,13.0,14.0,21.0,-15.0,-6.0,-2.0,22.0,-55.0,29.0,-50.0,23.0,-61.0,21.0,-60.0,23.0,-61.0,19.0,-60.0,-58.0,9.0,-69.0,18.0,-52.0,13.0,-45.0,-2.0,-35.0,14.0,-29.0,8.0,-27.0,18.0,-10.0,1.0,-3.0,2.0,14.0,25.0,17.0,26.0,28.0,41.0,39.0,25.0,36.0,15.0,51.0,60.0,2509.61
-32.0,-18.0,55.0,3.0,54.0,-13.0,46.0,-39.0,-11.0,35.0,-6.0,5.0,-18.0,23.0,-19.0,36.0,2.0,27.0,-2.0,23.0,20.0,-10.0,19.0,-11.0,30.0,10.0,3.0,9.0,6.0,6.0,21.0,-1.0,-11.0,7.0,-36.0,-34.0,-34.0,-40.0,-52.0,-49.0,-57.0,-37.0,-52.0,-46.0,-57.0,-36.0,-47.0,-51.0,-34.0,-51.0,-30.0,-40.0,-24.0,-35.0,-18.0,-27.0,-16.0,-21.0,-31.0,-7.0,-12.0,-13.0,-22.0,4.0,-10.0,32.0,28.0,-18.0,23.0,51.0,-9.0,39.0,-1.0,18.0,-5.0,-5.0,2509.62
32.0,-66.0,-14.0,-41.0,-31.0,-36.0,-9.0,-60.0,-45.0,10.0,-55.0,-18.0,-49.0,-37.0,-9.0,-33.0,-38.0,1.0,-48.0,-17.0,-5.0,-20.0,-3.0,-26.0,-8.0,-3.0,-13.0,-2.0,-19.0,-12.0,-7.0,15.0,13.0,-1.0,-50.0,30.0,-47.0,29.0,-57.0,34.0,-46.0,35.0,-58.0,37.0,-56.0,38.0,46.0,-43.0,30.0,-37.0,46.0,-32.0,34.0,-22.0,32.0,-26.0,24.0,-7.0,8.0,-18.0,-3.0,-20.0,-7.0,-28.0,-21.0,-12.0,17.0,-31.0,-2.0,-28.0,-47.0,-11.0,-18.0,5.0,-58.0,-57.0,2509.63
-30.0,12.0,-38.0,47.0,-31.0,53.0,-40.0,22.0,16.0,-10.0,34.0,-48.0,33.0,-3.0,20.0,-22.0,14.0,-23.0,25.0,-16.0,-5.0,19.0,-17.0,31.0,-16.0,-7.0,5.0,-12.0,10.0,3.0,-6.0,-10.0,-13.0,-6.0,46.0,35.0,49.0,27.0,53.0,28.0,52.0,25.0,58.0,27.0,58.0,36.0,20.0,54.0,15.0,52.0,14.0,52.0,16.0,32.0,8.0,31.0,7.0,25.0,18.0,17.0,12.0,14.0,10.0,18.0,25.0,-20.0,-14.0,6.0,-32.0,-17.0,30.0,-39.0,39.0,-26.0,27.0,33.0,2509.63
-64.0,17.0,-27.0,7.0,-27.0,10.0,-17.0,10.0,10.0,-18.0,15.0,-15.0,10.0,-15.0,10.0,-14.0,10.0,-15.0,1.0,-17.0,-12.0,5.0,-10.0,6.0,-12.0,-10.0,0.0,-10.0,-4.0,-6.0,-8.0,-4.0,-1.0,-7.0,28.0,14.0,36.0,15.0,29.0,13.0,33.0,16.0,34.0,13.0,32.0,13.0,11.0,31.0,11.0,32.0,10.0,29.0,6.0,22.0,7.0,20.0,12.0,14.0,5.0,5.0,8.0,3.0,11.0,0.0,4.0,-11.0,-14.0,6.0,-15.0,-18.0,9.0,-20.0,14.0,-15.0,9.0,13.0,2509.64
0.0,7.0,-30.0,11.0,-24.0,18.0,-30.0,5.0,8.0,-26.0,7.0,-22.0,-3.0,-13.0,7.0,-20.0,6.0,-23.0,5.0,-19.0,-18.0,5.0,-15.0,-4.0,-16.0,-6.0,-4.0,-5.0,-6.0,-7.0,-10.0,1.0,3.0,-12.0,34.0,15.0,33.0,12.0,34.0,16.0,40.0,14.0,42.0,17.0,41.0,9.0,12.0,40.0,11.0,31.0,9.0,30.0,13.0,24.0,11.0,15.0,4.0,13.0,3.0,8.0,0.0,2.0,9.0,7.0,10.0,-17.0,-17.0,5.0,-22.0,-16.0,9.0,-17.0,4.0,-24.0,7.0,9.0,2509.64
-32.0,-29.0,3.0,-19.0,-3.0,-5.0,2.0,-19.0,-18.0,-1.0,-35.0,1.0,-19.0,13.0,-14.0,-8.0,-17.0,-12.0,-20.0,0.0,6.0,-20.0,-1.0,-9.0,3.0,3.0,-10.0,3.0,-14.0,-3.0,0.0,0.0,5.0,6.0,-10.0,26.0,-13.0,31.0,-15.0,32.0,-15.0,30.0,-15.0,32.0,-11.0,30.0,30.0,-14.0,28.0,-12.0,23.0,-10.0,22.0,-12.0,17.0,-9.0,10.0,-6.0,13.0,-7.0,8.0,-1.0,-7.0,1.0,-14.0,5.0,-2.0,-16.0,3.0,15.0,-19.0,-2.0,-22.0,2.0,-31.0,-18.0,2509.69
18.0,26.0,47.0,6.0,42.0,28.0,18.0,14.0,53.0,8.0,18.0,31.0,15.0,36.0,34.0,32.0,34.0,29.0,10.0,35.0,29.0,1.0,34.0,5.0,13.0,15.0,-1.0,19.0,8.0,3.0,7.0,2.0,-9.0,10.0,27.0,-48.0,31.0,-54.0,26.0,-56.0,26.0,-64.0,34.0,-65.0,24.0,-67.0,-61.0,11.0,-58.0,12.0,-53.0,6.0,-47.0,8.0,-38.0,3.0,-34.0,-2.0,-24.0,8.0,-9.0,5.0,-5.0,2.0,12.0,16.0,10.0,50.0,27.0,28.0,38.0,23.0,13.0,39.0,40.0,41.0,2509.7
64.0,-40.0,-36.0,-2.0,-24.0,-9.0,-40.0,-29.0,-22.0,-38.0,-10.0,-43.0,-19.0,-40.0,-11.0,-30.0,-11.0,-18.0,-15.0,-8.0,-39.0,7.0,-28.0,-18.0,-27.0,-11.0,-8.0,-3.0,-18.0,-13.0,-15.0,3.0,4.0,0.0,32.0,51.0,27.0,55.0,36.0,52.0,36.0,51.0,43.0,61.0,36.0,49.0,56.0,35.0,45.0,37.0,48.0,25.0,39.0,17.0,26.0,15.0,35.0,9.0,14.0,-5.0,2.0,10.0,4.0,-19.0,6.0,-29.0,-43.0,-17.0,-32.0,-22.0,-29.0,-38.0,-6.0,-61.0,-41.0,-6.0,2509.7
-32.0,-27.0,60.0,-33.0,37.0,-13.0,48.0,-33.0,-34.0,30.0,-53.0,30.0,-21.0,10.0,-30.0,-1.0,-46.0,33.0,-31.0,13.0,20.0,-16.0,12.0,-20.0,22.0,9.0,-6.0,9.0,-4.0,-12.0,-6.0,6.0,10.0,11.0,-36.0,-47.0,-41.0,-50.0,-37.0,-55.0,-37.0,-53.0,-39.0,-50.0,-52.0,-48.0,-47.0,-39.0,-37.0,-43.0,-30.0,-41.0,-30.0,-29.0,-33.0,-33.0,-23.0,-20.0,-11.0,-9.0,-12.0,-9.0,-9.0,-9.0,0.0,38.0,39.0,15.0,33.0,41.0,-4.0,33.0,-26.0,60.0,-1.0,1.0,2509.71
81.0,-47.0,-16.0,-36.0,-10.0,-34.0,-23.0,-49.0,-43.0,-33.0,-69.0,-8.0,-45.0,13.0,-27.0,-33.0,-50.0,-30.0,-43.0,-20.0,-16.0,-21.0,-15.0,-27.0,-5.0,-14.0,-21.0,1.0,-7.0,-13.0,-8.0,11.0,15.0,5.0,2.0,57.0,-6.0,62.0,-4.0,63.0,-2.0,69.0,-1.0,66.0,0.0,62.0,63.0,2.0,63.0,-4.0,54.0,3.0,44.0,2.0,42.0,-2.0,33.0,2.0,14.0,1.0,21.0,-3.0,-1.0,0.0,-30.0,10.0,-2.0,-45.0,-6.0,-5.0,-18.0,-32.0,-39.0,-15.0,-46.0,-51.0,2509.72
0.0,-4.0,26.0,-6.0,17.0,-1.0,24.0,-4.0,-9.0,19.0,-6.0,23.0,-6.0,18.0,-5.0,23.0,-6.0,16.0,-7.0,15.0,17.0,-3.0,14.0,-2.0,17.0,11.0,-3.0,12.0,1.0,6.0,4.0,4.0,-1.0,10.0,-28.0,-15.0,-33.0,-13.0,-36.0,-18.0,-33.0,-15.0,-36.0,-17.0,-35.0,-16.0,-15.0,-34.0,-12.0,-29.0,-12.0,-25.0,-9.0,-22.0,-4.0,-19.0,-6.0,-12.0,-4.0,-11.0,-6.0,-3.0,-5.0,0.0,-1.0,11.0,18.0,-6.0,19.0,22.0,-5.0,24.0,-5.0,21.0,-5.0,-5.0,2509.72
-32.0,-4.0,22.0,-10.0,25.0,-9.0,23.0,-6.0,-5.0,29.0,-6.0,21.0,-11.0,18.0,-4.0,19.0,-5.0,13.0,-2.0,13.0,15.0,-2.0,17.0,-3.0,14.0,10.0,0.0,7.0,-6.0,2.0,8.0,-1.0,-3.0,7.0,-31.0,-17.0,-36.0,-14.0,-34.0,-15.0,-31.0,-12.0,-39.0,-14.0,-38.0,-15.0,-16.0,-34.0,-11.0,-34.0,-9.0,-27.0,-11.0,-25.0,-10.0,-23.0,-9.0,-12.0,-8.0,-6.0,-5.0,-4.0,-4.0,-2.0,-3.0,14.0,14.0,-8.0,15.0,21.0,-4.0,26.0,-10.0,21.0,-6.0,-9.0,2509.73
-32.0,14.0,21.0,14.0,19.0,13.0,16.0,12.0,14.0,19.0,10.0,24.0,9.0,16.0,7.0,19.0,5.0,17.0,5.0,18.0,20.0,1.0,13.0,8.0,13.0,9.0,7.0,11.0,8.0,7.0,6.0,-2.0,-3.0,4.0,10.0,-32.0,8.0,-32.0,8.0,-35.0,7.0,-38.0,5.0,-41.0,4.0,-43.0,-38.0,-1.0,-32.0,6.0,-30.0,-2.0,-28.0,0.0,-23.0,3.0,-25.0,-1.0,-10.0,0.0,-9.0,-1.0,-2.0,1.0,9.0,5.0,8.0,10.0,12.0,12.0,15.0,15.0,9.0,17.0,17.0,21.0,2509.73
