subcarrier_0,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_39,subcarrier_41,subcarrier_42,subcarrier_45,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_79,subcarrier_83,subcarrier_84,subcarrier_85,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_92,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_105,subcarrier_106,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_112,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_125,subcarrier_126,timestamp
94.0,5.0,5.0,-13.0,8.0,-4.0,-8.0,0.0,-15.0,15.0,-10.0,-18.0,16.0,-19.0,11.0,-17.0,18.0,19.0,-20.0,18.0,-14.0,10.0,-22.0,16.0,-15.0,-10.0,13.0,-14.0,-15.0,-6.0,20.0,-3.0,15.0,-1.0,8.0,11.0,8.0,7.0,-7.0,6.0,-5.0,-8.0,12.0,-8.0,-13.0,3.0,-18.0,-5.0,2.0,-5.0,-21.0,4.0,-27.0,-6.0,-2.0,-19.0,-7.0,-24.0,-22.0,-11.0,-15.0,-16.0,-11.0,-19.0,-21.0,-14.0,-20.0,-13.0,-19.0,-13.0,-11.0,-14.0,-10.0,-3.0,2955.55
120.0,7.0,-11.0,6.0,-20.0,8.0,1.0,-18.0,2.0,-23.0,-5.0,-10.0,-24.0,-15.0,-34.0,-3.0,-29.0,-41.0,-11.0,-13.0,-21.0,-27.0,-15.0,-31.0,-5.0,-6.0,-24.0,-16.0,-14.0,-8.0,-8.0,2.0,0.0,4.0,0.0,7.0,10.0,15.0,-24.0,9.0,-11.0,-16.0,5.0,-12.0,-16.0,5.0,-10.0,11.0,12.0,2.0,-7.0,-3.0,9.0,-11.0,11.0,-1.0,-12.0,0.0,6.0,6.0,1.0,1.0,-6.0,5.0,5.0,-3.0,8.0,2.0,-10.0,7.0,0.0,4.0,15.0,-2.0,2955.56
-116.0,8.0,9.0,21.0,-1.0,20.0,16.0,-10.0,29.0,2.0,26.0,28.0,1.0,34.0,-8.0,27.0,18.0,-9.0,49.0,-4.0,33.0,5.0,39.0,10.0,30.0,9.0,10.0,5.0,8.0,-6.0,12.0,-16.0,7.0,-13.0,5.0,1.0,-20.0,31.0,-3.0,30.0,1.0,0.0,17.0,-7.0,-7.0,14.0,0.0,12.0,12.0,9.0,0.0,12.0,-5.0,12.0,9.0,13.0,13.0,14.0,7.0,7.0,1.0,9.0,17.0,1.0,16.0,-7.0,18.0,12.0,14.0,13.0,10.0,15.0,18.0,-1.0,2955.57
120.0,7.0,6.0,21.0,-14.0,22.0,7.0,-21.0,41.0,-39.0,36.0,25.0,-30.0,46.0,-51.0,34.0,-46.0,-40.0,51.0,-45.0,46.0,-29.0,49.0,-22.0,38.0,32.0,-13.0,34.0,14.0,12.0,5.0,12.0,27.0,1.0,23.0,36.0,-17.0,46.0,-9.0,39.0,-5.0,-8.0,33.0,-12.0,-17.0,20.0,-10.0,20.0,17.0,15.0,0.0,4.0,6.0,10.0,1.0,5.0,-2.0,30.0,11.0,-3.0,-8.0,17.0,4.0,1.0,29.0,-13.0,1.0,19.0,-15.0,15.0,4.0,24.0,18.0,-7.0,2955.58
-116.0,8.0,-7.0,32.0,7.0,13.0,25.0,-36.0,30.0,-27.0,27.0,33.0,-43.0,40.0,-52.0,27.0,-54.0,-43.0,39.0,-43.0,43.0,-40.0,27.0,-42.0,43.0,33.0,-21.0,26.0,25.0,16.0,-3.0,1.0,19.0,-2.0,22.0,26.0,5.0,11.0,-51.0,22.0,-44.0,-31.0,8.0,-36.0,-34.0,11.0,-26.0,11.0,7.0,17.0,-25.0,18.0,-26.0,12.0,8.0,1.0,9.0,1.0,12.0,4.0,10.0,17.0,10.0,7.0,21.0,1.0,5.0,12.0,7.0,25.0,-13.0,18.0,25.0,11.0,2955.58
-8.0,31.0,6.0,42.0,11.0,41.0,34.0,-30.0,29.0,0.0,43.0,41.0,-26.0,27.0,-33.0,46.0,-35.0,-27.0,56.0,-37.0,50.0,-25.0,43.0,-24.0,34.0,32.0,-20.0,21.0,19.0,19.0,0.0,8.0,22.0,5.0,27.0,31.0,-9.0,-14.0,-40.0,-7.0,-36.0,-31.0,-1.0,-34.0,-29.0,-12.0,-26.0,-7.0,9.0,6.0,-18.0,5.0,-11.0,3.0,-2.0,-4.0,15.0,-2.0,7.0,19.0,8.0,4.0,20.0,16.0,8.0,0.0,11.0,3.0,19.0,13.0,-1.0,26.0,29.0,12.0,2955.59
94.0,5.0,-8.0,28.0,-13.0,11.0,10.0,-12.0,6.0,-46.0,17.0,13.0,-42.0,42.0,-41.0,34.0,-41.0,-47.0,28.0,-52.0,26.0,-53.0,27.0,-34.0,22.0,12.0,-34.0,18.0,13.0,16.0,-7.0,17.0,13.0,10.0,21.0,20.0,6.0,-5.0,-47.0,-3.0,-42.0,-39.0,3.0,-30.0,-28.0,-5.0,-29.0,3.0,2.0,6.0,-17.0,3.0,-12.0,5.0,9.0,-1.0,11.0,15.0,2.0,11.0,19.0,20.0,17.0,12.0,2.0,15.0,8.0,13.0,19.0,25.0,9.0,9.0,23.0,12.0,2955.59
-128.0,8.0,-2.0,2.0,-6.0,12.0,3.0,-10.0,5.0,-17.0,12.0,13.0,-18.0,-3.0,-20.0,16.0,-25.0,-17.0,9.0,-23.0,-7.0,-28.0,16.0,-15.0,-4.0,-3.0,-16.0,1.0,-2.0,-4.0,-24.0,-17.0,-3.0,-7.0,-14.0,2.0,-9.0,-6.0,10.0,4.0,17.0,13.0,-3.0,11.0,11.0,20.0,12.0,4.0,16.0,22.0,25.0,7.0,8.0,10.0,22.0,19.0,8.0,17.0,19.0,14.0,27.0,8.0,12.0,14.0,16.0,13.0,9.0,15.0,10.0,3.0,0.0,13.0,8.0,2.0,2955.6
108.0,6.0,16.0,1.0,-1.0,1.0,8.0,12.0,10.0,12.0,21.0,13.0,5.0,9.0,2.0,9.0,6.0,17.0,14.0,11.0,14.0,14.0,17.0,14.0,28.0,14.0,14.0,23.0,22.0,14.0,4.0,19.0,4.0,9.0,-2.0,-5.0,3.0,0.0,12.0,-1.0,8.0,16.0,7.0,7.0,3.0,18.0,11.0,19.0,19.0,19.0,-1.0,25.0,4.0,21.0,23.0,-10.0,27.0,-7.0,-4.0,30.0,21.0,-11.0,24.0,22.0,-4.0,22.0,-16.0,-11.0,21.0,-3.0,14.0,-12.0,-6.0,22.0,2955.6
108.0,6.0,10.0,-12.0,4.0,-23.0,-19.0,10.0,-24.0,16.0,-16.0,-22.0,22.0,-10.0,31.0,-23.0,31.0,30.0,-22.0,30.0,-19.0,25.0,-16.0,28.0,-17.0,-13.0,20.0,-16.0,-14.0,-13.0,7.0,-12.0,-6.0,-9.0,-14.0,-14.0,-7.0,-10.0,14.0,-8.0,14.0,9.0,-5.0,8.0,4.0,-4.0,3.0,-3.0,-1.0,-3.0,4.0,-3.0,-3.0,-5.0,-2.0,-6.0,-5.0,-5.0,-8.0,-3.0,-5.0,-8.0,-10.0,-9.0,-13.0,-7.0,-4.0,-18.0,-12.0,-12.0,-8.0,-12.0,-12.0,-7.0,2955.67
86.0,5.0,6.0,-35.0,22.0,-30.0,-33.0,19.0,-47.0,29.0,-18.0,-27.0,43.0,-42.0,48.0,-52.0,38.0,45.0,-47.0,58.0,-47.0,45.0,-42.0,50.0,-44.0,-37.0,36.0,-32.0,-28.0,-29.0,11.0,-25.0,-14.0,-20.0,-14.0,-30.0,-9.0,-11.0,28.0,-11.0,31.0,21.0,0.0,19.0,15.0,-10.0,11.0,-6.0,-11.0,-5.0,-5.0,0.0,-6.0,-6.0,-5.0,-17.0,-11.0,-26.0,-13.0,-4.0,-13.0,-33.0,-17.0,-14.0,-20.0,-36.0,-34.0,-12.0,-19.0,-16.0,-21.0,-49.0,-33.0,-15.0,2955.67
94.0,5.0,-41.0,-30.0,-12.0,-28.0,-16.0,-30.0,-27.0,-25.0,-33.0,-50.0,-18.0,-49.0,-35.0,-72.0,-39.0,-34.0,-65.0,-44.0,-53.0,-43.0,-51.0,-47.0,-51.0,-44.0,-32.0,-31.0,-23.0,-18.0,-19.0,-11.0,-16.0,18.0,-6.0,-6.0,37.0,11.0,33.0,10.0,29.0,24.0,5.0,23.0,25.0,1.0,14.0,8.0,-1.0,-1.0,6.0,-7.0,6.0,-30.0,-7.0,1.0,-19.0,-19.0,3.0,-24.0,-27.0,-9.0,-9.0,-38.0,2.0,-16.0,24.0,19.0,-34.0,2.0,-33.0,12.0,-8.0,-30.0,2955.68
90.0,5.0,-16.0,4.0,-2.0,13.0,0.0,-15.0,15.0,-10.0,10.0,3.0,-15.0,5.0,-19.0,4.0,-23.0,-19.0,11.0,-21.0,18.0,-23.0,7.0,-22.0,8.0,1.0,-23.0,13.0,-4.0,-4.0,-15.0,-7.0,-12.0,-11.0,-13.0,-8.0,-13.0,-8.0,3.0,-12.0,9.0,2.0,-7.0,13.0,13.0,-5.0,18.0,-4.0,-4.0,0.0,20.0,-4.0,13.0,7.0,2.0,24.0,8.0,22.0,29.0,4.0,9.0,23.0,14.0,12.0,16.0,9.0,23.0,13.0,18.0,27.0,7.0,6.0,10.0,5.0,2955.73
98.0,6.0,4.0,-7.0,8.0,-7.0,-20.0,17.0,-9.0,14.0,-13.0,-15.0,11.0,-14.0,4.0,-13.0,16.0,8.0,-18.0,5.0,-14.0,13.0,-19.0,12.0,-17.0,-21.0,7.0,-6.0,-18.0,-6.0,17.0,-4.0,17.0,-2.0,12.0,17.0,-1.0,7.0,-6.0,10.0,0.0,-2.0,7.0,-12.0,-23.0,7.0,-13.0,12.0,11.0,-4.0,-23.0,-6.0,-14.0,-10.0,-3.0,-24.0,-4.0,-23.0,-16.0,-1.0,-22.0,-21.0,-2.0,-19.0,-15.0,-11.0,-17.0,-12.0,-17.0,-15.0,-4.0,-28.0,-8.0,-4.0,2955.74
-107.0,25.0,-8.0,5.0,-10.0,4.0,4.0,-11.0,-10.0,-9.0,7.0,-7.0,-9.0,-2.0,-13.0,-3.0,-16.0,-15.0,-5.0,-17.0,-8.0,-21.0,-6.0,-18.0,-11.0,-15.0,-17.0,-14.0,-13.0,-24.0,-6.0,-20.0,7.0,-11.0,10.0,4.0,-12.0,-9.0,7.0,-8.0,0.0,14.0,-6.0,14.0,14.0,2.0,11.0,-11.0,-6.0,1.0,22.0,-5.0,19.0,-3.0,2.0,20.0,-2.0,26.0,26.0,9.0,2.0,19.0,7.0,1.0,22.0,9.0,28.0,16.0,-1.0,7.0,2.0,18.0,7.0,-3.0,2955.74
-87.0,26.0,-11.0,10.0,-8.0,11.0,-6.0,-10.0,6.0,-13.0,7.0,2.0,-12.0,7.0,-23.0,11.0,-20.0,-21.0,6.0,-20.0,8.0,-28.0,7.0,-18.0,12.0,-2.0,-28.0,-6.0,-1.0,-1.0,-14.0,-4.0,-14.0,-2.0,-3.0,-14.0,-8.0,-12.0,0.0,-10.0,2.0,5.0,-9.0,1.0,9.0,-7.0,17.0,-6.0,-9.0,-12.0,19.0,-6.0,19.0,2.0,-12.0,23.0,-2.0,24.0,31.0,0.0,-4.0,23.0,6.0,10.0,20.0,12.0,23.0,20.0,8.0,14.0,5.0,20.0,10.0,3.0,2955.75
94.0,5.0,-8.0,-12.0,-18.0,-16.0,-15.0,-12.0,-20.0,-22.0,-33.0,-29.0,-13.0,-33.0,-19.0,-34.0,-19.0,-15.0,-30.0,-16.0,-28.0,-10.0,-23.0,-18.0,-28.0,-22.0,-14.0,-15.0,-15.0,-5.0,-15.0,3.0,-16.0,12.0,-19.0,-20.0,19.0,16.0,-15.0,16.0,-16.0,-10.0,13.0,-7.0,-6.0,7.0,-3.0,6.0,2.0,5.0,3.0,1.0,2.0,-3.0,1.0,11.0,-4.0,11.0,10.0,-12.0,-12.0,8.0,-13.0,-11.0,3.0,-17.0,12.0,9.0,-15.0,6.0,-10.0,4.0,11.0,-16.0,2955.77
-107.0,25.0,2.0,-39.0,12.0,-37.0,-37.0,24.0,-50.0,37.0,-37.0,-60.0,42.0,-43.0,46.0,-50.0,40.0,38.0,-55.0,31.0,-53.0,26.0,-47.0,20.0,-40.0,-38.0,12.0,-30.0,-27.0,-24.0,-9.0,-19.0,-30.0,-12.0,-39.0,-40.0,-4.0,13.0,31.0,14.0,32.0,30.0,9.0,20.0,18.0,-6.0,18.0,-4.0,-1.0,-8.0,6.0,-13.0,6.0,-12.0,-17.0,-1.0,-23.0,-11.0,-11.0,-26.0,-21.0,-25.0,-8.0,-19.0,-36.0,-27.0,-24.0,-19.0,-9.0,-34.0,-21.0,-25.0,-27.0,-6.0,2955.77
-87.0,26.0,6.0,-15.0,21.0,-20.0,-22.0,19.0,-13.0,25.0,-19.0,-29.0,26.0,-27.0,30.0,-31.0,20.0,16.0,-26.0,26.0,-27.0,12.0,-30.0,24.0,-16.0,-15.0,-4.0,-18.0,-13.0,-8.0,-10.0,-15.0,-22.0,1.0,-21.0,-25.0,-3.0,0.0,17.0,-9.0,16.0,10.0,-10.0,8.0,6.0,0.0,5.0,2.0,0.0,-11.0,-3.0,-17.0,2.0,3.0,-18.0,-16.0,-5.0,-17.0,-11.0,-1.0,-2.0,-17.0,-21.0,5.0,-17.0,-3.0,-24.0,-9.0,-3.0,-7.0,2.0,-23.0,-9.0,0.0,2955.78
94.0,5.0,34.0,38.0,20.0,63.0,51.0,24.0,50.0,30.0,45.0,64.0,24.0,57.0,25.0,61.0,19.0,23.0,65.0,26.0,52.0,23.0,55.0,22.0,33.0,36.0,21.0,33.0,21.0,9.0,22.0,-4.0,31.0,-24.0,27.0,30.0,-33.0,-39.0,1.0,-31.0,-1.0,-4.0,-27.0,-8.0,-4.0,-13.0,0.0,-12.0,-10.0,-4.0,-12.0,-11.0,-15.0,10.0,10.0,-7.0,8.0,-15.0,-13.0,21.0,30.0,-9.0,27.0,25.0,-12.0,29.0,-8.0,0.0,26.0,-14.0,3.0,0.0,10.0,24.0,2955.79
-61.0,12.0,-7.0,24.0,-37.0,35.0,24.0,-27.0,40.0,-40.0,45.0,55.0,-34.0,41.0,-52.0,43.0,-43.0,-50.0,57.0,-41.0,61.0,-38.0,40.0,-27.0,41.0,39.0,-18.0,28.0,32.0,21.0,2.0,18.0,32.0,13.0,32.0,39.0,9.0,-11.0,-37.0,-14.0,-35.0,-30.0,-1.0,-27.0,-21.0,3.0,-25.0,-1.0,6.0,15.0,-12.0,13.0,-10.0,18.0,15.0,2.0,9.0,9.0,20.0,1.0,17.0,19.0,21.0,12.0,19.0,13.0,25.0,32.0,25.0,20.0,5.0,16.0,25.0,-10.0,2955.79
108.0,6.0,2.0,-1.0,-3.0,13.0,18.0,-10.0,8.0,-9.0,10.0,8.0,-10.0,5.0,-16.0,8.0,-11.0,-21.0,7.0,-5.0,7.0,-13.0,15.0,-24.0,8.0,7.0,-17.0,6.0,6.0,1.0,-17.0,0.0,-11.0,1.0,-13.0,-13.0,-5.0,-12.0,5.0,1.0,6.0,10.0,-1.0,15.0,16.0,9.0,12.0,3.0,11.0,7.0,12.0,9.0,17.0,18.0,6.0,23.0,10.0,20.0,16.0,22.0,28.0,15.0,22.0,22.0,13.0,16.0,14.0,3.0,7.0,7.0,13.0,12.0,6.0,9.0,2955.8
-128.0,8.0,3.0,8.0,-21.0,10.0,-7.0,-6.0,-1.0,-9.0,1.0,-8.0,-18.0,-6.0,-21.0,-3.0,-11.0,-12.0,-2.0,-15.0,-6.0,-18.0,7.0,-31.0,5.0,6.0,-18.0,7.0,-8.0,-5.0,-11.0,-10.0,-11.0,-17.0,-9.0,-14.0,-7.0,-13.0,5.0,-16.0,-3.0,9.0,-14.0,14.0,19.0,-20.0,19.0,-7.0,2.0,8.0,18.0,3.0,17.0,3.0,0.0,23.0,1.0,15.0,17.0,-6.0,6.0,25.0,1.0,10.0,29.0,2.0,12.0,23.0,8.0,20.0,7.0,23.0,16.0,17.0,2955.8
93.0,21.0,-15.0,2.0,-2.0,-6.0,-8.0,-15.0,-6.0,-5.0,-7.0,-7.0,-9.0,-16.0,-17.0,-18.0,-16.0,-17.0,-7.0,-27.0,-8.0,-14.0,-13.0,-14.0,-19.0,-18.0,-17.0,-22.0,-24.0,-14.0,1.0,-19.0,3.0,-13.0,-1.0,2.0,-10.0,-6.0,-11.0,-7.0,-5.0,-11.0,-14.0,-6.0,3.0,-24.0,-9.0,-10.0,-29.0,-25.0,18.0,-15.0,2.0,-26.0,-23.0,11.0,-26.0,3.0,11.0,-20.0,-11.0,19.0,-14.0,-14.0,14.0,-18.0,15.0,20.0,-26.0,15.0,-12.0,13.0,11.0,-11.0,2955.81
73.0,20.0,10.0,-7.0,13.0,-7.0,-3.0,8.0,-4.0,3.0,-8.0,-9.0,12.0,-4.0,18.0,-2.0,12.0,21.0,3.0,18.0,-3.0,26.0,-12.0,19.0,-13.0,-4.0,22.0,0.0,-3.0,5.0,14.0,-2.0,6.0,10.0,11.0,9.0,13.0,6.0,-2.0,6.0,-15.0,-17.0,7.0,-12.0,-15.0,9.0,-12.0,10.0,-6.0,-1.0,-19.0,3.0,-18.0,-6.0,-5.0,-29.0,-7.0,-25.0,-29.0,-15.0,-8.0,-23.0,-12.0,-24.0,-25.0,-10.0,-18.0,-14.0,-14.0,-16.0,-4.0,-11.0,-8.0,-7.0,2955.81
98.0,6.0,8.0,-1.0,16.0,-1.0,-3.0,10.0,-1.0,11.0,11.0,-4.0,11.0,4.0,18.0,-5.0,13.0,20.0,9.0,21.0,13.0,18.0,-7.0,20.0,7.0,5.0,22.0,10.0,6.0,9.0,17.0,9.0,6.0,12.0,10.0,3.0,17.0,12.0,6.0,10.0,2.0,-3.0,19.0,4.0,-2.0,21.0,-6.0,13.0,13.0,15.0,-6.0,13.0,-20.0,23.0,19.0,-18.0,19.0,-22.0,-21.0,7.0,16.0,-22.0,10.0,0.0,-25.0,3.0,-21.0,-15.0,-4.0,-20.0,8.0,-15.0,-15.0,1.0,2955.82
120.0,7.0,-1.0,8.0,-9.0,3.0,3.0,-8.0,6.0,-21.0,6.0,8.0,-12.0,9.0,-4.0,-2.0,-23.0,-16.0,6.0,-26.0,7.0,-25.0,8.0,-22.0,5.0,5.0,-22.0,-14.0,-9.0,-6.0,-13.0,-12.0,-5.0,-21.0,-13.0,0.0,-8.0,-7.0,8.0,5.0,9.0,7.0,2.0,10.0,11.0,2.0,18.0,12.0,15.0,16.0,14.0,9.0,18.0,15.0,22.0,20.0,22.0,11.0,13.0,22.0,24.0,17.0,18.0,24.0,11.0,24.0,5.0,17.0,9.0,23.0,20.0,19.0,12.0,6.0,2955.83
98.0,6.0,-4.0,11.0,-8.0,8.0,3.0,-10.0,6.0,-15.0,6.0,12.0,-15.0,6.0,-10.0,1.0,-14.0,-16.0,15.0,-13.0,17.0,-16.0,16.0,-14.0,16.0,16.0,-14.0,15.0,13.0,8.0,-14.0,-1.0,-18.0,6.0,-16.0,-9.0,-7.0,-14.0,6.0,-10.0,3.0,3.0,-14.0,10.0,13.0,-10.0,4.0,-7.0,-13.0,-7.0,14.0,-7.0,14.0,0.0,3.0,24.0,-1.0,18.0,25.0,1.0,5.0,34.0,15.0,5.0,17.0,15.0,27.0,25.0,7.0,16.0,1.0,24.0,14.0,8.0,2955.84
108.0,6.0,-5.0,-19.0,9.0,-23.0,-26.0,7.0,-27.0,9.0,-30.0,-27.0,10.0,-30.0,10.0,-30.0,7.0,4.0,-30.0,7.0,-35.0,3.0,-29.0,3.0,-27.0,-25.0,1.0,-17.0,-15.0,-8.0,-5.0,-4.0,-5.0,9.0,-4.0,-6.0,18.0,-10.0,19.0,-13.0,16.0,14.0,-7.0,13.0,10.0,-10.0,8.0,-9.0,-6.0,-10.0,-5.0,-6.0,-6.0,-11.0,-5.0,-10.0,-12.0,-14.0,-16.0,-7.0,-3.0,-16.0,-8.0,-11.0,-15.0,-5.0,-16.0,-11.0,-10.0,-11.0,-9.0,-16.0,-9.0,2.0,2955.87
108.0,6.0,-40.0,-27.0,-39.0,-18.0,-38.0,-22.0,-48.0,-12.0,-31.0,-50.0,-24.0,-57.0,-32.0,-53.0,-21.0,-25.0,-55.0,-37.0,-54.0,-40.0,-43.0,-35.0,-45.0,-37.0,-25.0,-26.0,-15.0,-2.0,-18.0,6.0,-3.0,24.0,7.0,5.0,31.0,28.0,28.0,24.0,29.0,26.0,21.0,26.0,22.0,9.0,21.0,4.0,-3.0,-7.0,12.0,-15.0,10.0,-15.0,-21.0,-1.0,-39.0,0.0,2.0,-38.0,-29.0,-2.0,-37.0,-36.0,-13.0,-43.0,-8.0,-5.0,-23.0,-8.0,-45.0,7.0,-3.0,-23.0,2955.88
-128.0,8.0,-9.0,-15.0,-13.0,-20.0,-24.0,-8.0,-18.0,-13.0,-26.0,-34.0,-15.0,-31.0,-13.0,-28.0,-8.0,-12.0,-33.0,-13.0,-26.0,-14.0,-26.0,-15.0,-23.0,-14.0,-9.0,-13.0,-11.0,-5.0,-8.0,2.0,-3.0,12.0,-2.0,-1.0,18.0,17.0,16.0,14.0,12.0,11.0,13.0,14.0,9.0,5.0,11.0,-1.0,2.0,-3.0,4.0,-8.0,9.0,-8.0,-11.0,-2.0,-19.0,0.0,4.0,-20.0,-19.0,-1.0,-26.0,-22.0,-2.0,-19.0,0.0,-5.0,-21.0,-8.0,-17.0,1.0,-2.0,-17.0,2955.88
73.0,20.0,17.0,-8.0,14.0,-14.0,-9.0,23.0,-8.0,29.0,-4.0,-1.0,36.0,-1.0,22.0,0.0,24.0,29.0,-13.0,27.0,-16.0,26.0,-9.0,17.0,-11.0,-4.0,2.0,-12.0,-2.0,-9.0,4.0,-6.0,-16.0,3.0,-18.0,-16.0,-7.0,-14.0,3.0,-22.0,5.0,-3.0,-12.0,-1.0,7.0,-11.0,5.0,-17.0,0.0,5.0,-6.0,1.0,-8.0,3.0,2.0,-9.0,-1.0,-14.0,-9.0,4.0,-4.0,-18.0,18.0,8.0,-23.0,7.0,-12.0,-7.0,6.0,-4.0,3.0,-14.0,-10.0,5.0,2955.89
93.0,21.0,-29.0,-20.0,-20.0,-29.0,-32.0,-31.0,-30.0,-36.0,-48.0,-49.0,-35.0,-45.0,-31.0,-54.0,-45.0,-30.0,-66.0,-37.0,-39.0,-50.0,-32.0,-40.0,-44.0,-28.0,-30.0,-18.0,-22.0,4.0,-6.0,15.0,3.0,13.0,2.0,13.0,36.0,20.0,27.0,24.0,24.0,33.0,13.0,32.0,14.0,-4.0,25.0,-6.0,1.0,-4.0,9.0,-18.0,16.0,-28.0,-32.0,2.0,-40.0,-6.0,-9.0,-47.0,-25.0,-6.0,-40.0,-32.0,-13.0,-25.0,-8.0,3.0,-20.0,9.0,-33.0,-10.0,-3.0,-19.0,2955.89
94.0,5.0,-41.0,17.0,-40.0,13.0,5.0,-35.0,1.0,-48.0,2.0,3.0,-59.0,2.0,-68.0,13.0,-70.0,-68.0,8.0,-67.0,6.0,-52.0,12.0,-53.0,18.0,7.0,-31.0,7.0,13.0,6.0,-7.0,11.0,22.0,11.0,23.0,32.0,19.0,31.0,-29.0,26.0,-25.0,-30.0,28.0,-20.0,-19.0,21.0,-9.0,16.0,10.0,6.0,2.0,5.0,5.0,-6.0,-5.0,27.0,-4.0,29.0,36.0,-14.0,-9.0,39.0,-12.0,-16.0,17.0,-17.0,21.0,28.0,-6.0,40.0,-21.0,19.0,31.0,-17.0,2955.9
120.0,7.0,-31.0,-20.0,-26.0,-20.0,-42.0,-34.0,-33.0,-30.0,-40.0,-48.0,-44.0,-43.0,-36.0,-41.0,-48.0,-43.0,-42.0,-47.0,-45.0,-34.0,-36.0,-40.0,-31.0,-30.0,-35.0,-18.0,-13.0,-12.0,-20.0,13.0,1.0,22.0,9.0,9.0,31.0,35.0,31.0,32.0,20.0,18.0,23.0,19.0,15.0,11.0,5.0,3.0,4.0,-6.0,17.0,-9.0,9.0,-23.0,-25.0,4.0,-33.0,1.0,-13.0,-31.0,-37.0,-3.0,-37.0,-37.0,2.0,-33.0,-3.0,5.0,-18.0,-12.0,-33.0,-7.0,5.0,-26.0,2955.91
94.0,5.0,-32.0,-15.0,-47.0,-11.0,5.0,-53.0,2.0,-53.0,-4.0,-16.0,-50.0,-8.0,-64.0,-7.0,-63.0,-63.0,-9.0,-68.0,-11.0,-59.0,0.0,-53.0,8.0,-3.0,-32.0,-5.0,3.0,7.0,-7.0,7.0,16.0,20.0,16.0,30.0,26.0,42.0,-10.0,32.0,-13.0,-10.0,26.0,-4.0,-10.0,17.0,0.0,13.0,10.0,11.0,6.0,-6.0,5.0,-14.0,-16.0,14.0,-17.0,25.0,23.0,-23.0,-20.0,25.0,-23.0,-21.0,28.0,-23.0,20.0,19.0,-15.0,19.0,-18.0,11.0,10.0,-21.0,2955.91
20.0,17.0,-14.0,-30.0,-18.0,-36.0,-18.0,-14.0,-45.0,-7.0,-38.0,-55.0,-15.0,-60.0,-25.0,-68.0,-16.0,-15.0,-60.0,-16.0,-51.0,-27.0,-53.0,-26.0,-46.0,-44.0,-31.0,-33.0,-16.0,-11.0,-14.0,-1.0,-2.0,21.0,1.0,5.0,28.0,0.0,39.0,-5.0,35.0,34.0,-6.0,25.0,20.0,4.0,21.0,-4.0,-7.0,-10.0,8.0,-11.0,4.0,-23.0,-16.0,-12.0,-19.0,-19.0,-7.0,-25.0,-31.0,-24.0,-30.0,-21.0,-12.0,-38.0,-25.0,-18.0,-2.0,-20.0,-22.0,-11.0,-21.0,-11.0,2955.92
-128.0,8.0,-10.0,1.0,-11.0,-9.0,-15.0,-4.0,-21.0,-5.0,-12.0,-9.0,-2.0,-10.0,-11.0,-15.0,-5.0,-16.0,-14.0,-7.0,-21.0,-12.0,-19.0,-10.0,-21.0,-29.0,-4.0,-20.0,-21.0,-20.0,-6.0,-17.0,4.0,-14.0,5.0,1.0,-9.0,-3.0,-7.0,-1.0,-8.0,-8.0,-6.0,-10.0,-11.0,-9.0,-9.0,-15.0,-17.0,-16.0,-2.0,-25.0,-5.0,-25.0,-25.0,-1.0,-18.0,4.0,5.0,-22.0,-23.0,5.0,-31.0,-32.0,6.0,-20.0,11.0,7.0,-23.0,-2.0,-10.0,0.0,12.0,-5.0,2955.93
-98.0,9.0,11.0,-4.0,13.0,-2.0,8.0,14.0,12.0,9.0,6.0,12.0,15.0,9.0,12.0,16.0,13.0,13.0,10.0,19.0,11.0,10.0,7.0,14.0,18.0,16.0,16.0,20.0,18.0,16.0,8.0,14.0,1.0,16.0,-2.0,-3.0,7.0,5.0,6.0,4.0,4.0,-1.0,13.0,2.0,2.0,15.0,-3.0,14.0,20.0,17.0,-4.0,16.0,-11.0,22.0,18.0,-13.0,13.0,-23.0,-18.0,14.0,17.0,-24.0,14.0,19.0,-20.0,12.0,-23.0,-26.0,8.0,-10.0,3.0,-8.0,-13.0,5.0,2955.93
