subcarrier_0,subcarrier_4,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_24,subcarrier_27,subcarrier_28,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_53,subcarrier_76,subcarrier_79,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_98,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_110,subcarrier_113,subcarrier_115,subcarrier_117,subcarrier_118,subcarrier_120,subcarrier_121,subcarrier_125,subcarrier_127,timestamp
94.0,17.0,38.0,20.0,41.0,13.0,50.0,10.0,43.0,23.0,31.0,-16.0,31.0,27.0,28.0,10.0,13.0,25.0,23.0,26.0,20.0,42.0,24.0,34.0,-1.0,40.0,-3.0,33.0,-22.0,28.0,-28.0,21.0,13.0,-18.0,21.0,-25.0,13.0,-22.0,18.0,5.0,3.0,12.0,19.0,-1.0,27.0,31.0,-3.0,35.0,-3.0,38.0,40.0,-5.0,40.0,-8.0,51.0,-13.0,-8.0,52.0,-8.0,69.0,-11.0,54.0,-2.0,-2.0,71.0,39.0,52.0,32.0,5.0,36.0,12.0,38.0,3349.73
98.0,-39.0,-10.0,35.0,-17.0,56.0,-2.0,50.0,-14.0,46.0,5.0,58.0,1.0,25.0,7.0,29.0,5.0,-5.0,36.0,-37.0,-22.0,24.0,-38.0,24.0,-39.0,5.0,-34.0,-10.0,-33.0,-15.0,-17.0,-15.0,-17.0,-24.0,-27.0,-23.0,-29.0,-28.0,-20.0,-17.0,-2.0,0.0,-2.0,-18.0,1.0,1.0,-24.0,2.0,-40.0,6.0,-1.0,-53.0,-4.0,-51.0,-7.0,-59.0,-63.0,-3.0,-72.0,-3.0,-64.0,-1.0,-55.0,-56.0,9.0,11.0,26.0,-25.0,-42.0,13.0,5.0,22.0,3349.73
125.0,-18.0,-14.0,-4.0,-17.0,0.0,-19.0,2.0,-18.0,2.0,-12.0,2.0,-17.0,6.0,-19.0,0.0,-13.0,-12.0,4.0,-8.0,-13.0,10.0,-10.0,11.0,-12.0,0.0,-6.0,13.0,2.0,9.0,1.0,12.0,8.0,0.0,1.0,-7.0,10.0,-6.0,9.0,0.0,-7.0,0.0,-1.0,-14.0,1.0,-5.0,-5.0,5.0,-8.0,5.0,10.0,-6.0,5.0,-3.0,10.0,-7.0,-8.0,11.0,-2.0,9.0,-18.0,7.0,-12.0,-17.0,8.0,3.0,3.0,-4.0,-8.0,-1.0,5.0,-3.0,3349.74
-111.0,14.0,14.0,4.0,13.0,18.0,16.0,14.0,14.0,20.0,13.0,19.0,11.0,16.0,12.0,8.0,7.0,11.0,7.0,6.0,6.0,-3.0,9.0,10.0,8.0,7.0,11.0,7.0,2.0,10.0,12.0,9.0,6.0,7.0,3.0,5.0,5.0,2.0,2.0,-3.0,7.0,-1.0,4.0,7.0,1.0,1.0,11.0,-2.0,8.0,-7.0,-11.0,11.0,-7.0,9.0,-5.0,6.0,7.0,-7.0,8.0,-7.0,8.0,-11.0,10.0,8.0,4.0,-1.0,4.0,9.0,5.0,13.0,4.0,10.0,3349.75
-70.0,-16.0,-21.0,14.0,-17.0,17.0,-10.0,14.0,-12.0,15.0,-18.0,25.0,-13.0,10.0,-18.0,10.0,-29.0,-21.0,0.0,-16.0,-16.0,8.0,-7.0,-1.0,-21.0,-9.0,-19.0,-16.0,-13.0,-13.0,-11.0,-15.0,-18.0,-9.0,-25.0,-8.0,-22.0,-17.0,-17.0,-12.0,-3.0,-7.0,-2.0,1.0,-15.0,-2.0,-2.0,-11.0,-17.0,-16.0,-17.0,-17.0,-13.0,-7.0,-23.0,-9.0,-5.0,-30.0,-8.0,-26.0,1.0,-26.0,-13.0,-2.0,-24.0,-21.0,2.0,-7.0,-18.0,-5.0,-15.0,-5.0,3349.82
-50.0,-25.0,-21.0,44.0,-17.0,8.0,0.0,40.0,-11.0,51.0,21.0,54.0,-12.0,32.0,5.0,43.0,-26.0,-20.0,32.0,-40.0,-22.0,18.0,-28.0,25.0,-42.0,13.0,-42.0,5.0,-32.0,-2.0,-37.0,-11.0,-12.0,-28.0,-9.0,-21.0,-14.0,-26.0,-11.0,-15.0,0.0,-1.0,-13.0,-15.0,-7.0,-9.0,-29.0,-19.0,-30.0,-16.0,-22.0,-36.0,-31.0,-38.0,-28.0,-42.0,-44.0,-24.0,-44.0,-35.0,-49.0,-23.0,-40.0,-41.0,-40.0,-14.0,-2.0,-14.0,-37.0,-6.0,35.0,17.0,3349.83
94.0,59.0,52.0,0.0,42.0,34.0,33.0,-4.0,47.0,-9.0,28.0,5.0,43.0,-3.0,61.0,1.0,29.0,21.0,12.0,19.0,26.0,41.0,28.0,30.0,13.0,34.0,4.0,33.0,-1.0,34.0,-15.0,26.0,35.0,-18.0,21.0,-18.0,26.0,-25.0,25.0,15.0,-1.0,9.0,12.0,-1.0,15.0,27.0,0.0,28.0,-2.0,39.0,37.0,-1.0,53.0,-2.0,40.0,-6.0,-21.0,42.0,-18.0,54.0,-10.0,46.0,-8.0,4.0,44.0,50.0,33.0,19.0,4.0,33.0,48.0,39.0,3349.84
125.0,5.0,1.0,44.0,10.0,33.0,12.0,74.0,40.0,33.0,17.0,50.0,-8.0,57.0,27.0,52.0,0.0,9.0,46.0,-15.0,2.0,32.0,-13.0,37.0,-24.0,24.0,-21.0,21.0,-30.0,16.0,-39.0,8.0,14.0,-26.0,4.0,-32.0,0.0,-27.0,2.0,3.0,0.0,-1.0,2.0,-26.0,-11.0,-1.0,-31.0,-12.0,-31.0,-13.0,-9.0,-41.0,-12.0,-53.0,-13.0,-46.0,-53.0,-17.0,-65.0,-28.0,-61.0,-16.0,-61.0,-42.0,-14.0,-16.0,-4.0,-27.0,-21.0,16.0,14.0,18.0,3349.84
-111.0,5.0,34.0,-11.0,33.0,-20.0,29.0,-39.0,47.0,-48.0,-5.0,-3.0,44.0,-42.0,37.0,-33.0,53.0,27.0,-17.0,30.0,33.0,-2.0,43.0,-14.0,30.0,-1.0,31.0,11.0,20.0,9.0,36.0,8.0,21.0,26.0,22.0,23.0,26.0,25.0,22.0,26.0,2.0,1.0,8.0,2.0,19.0,20.0,-1.0,26.0,-6.0,37.0,41.0,-10.0,49.0,-10.0,48.0,-6.0,-2.0,58.0,-7.0,55.0,-7.0,54.0,-22.0,-1.0,33.0,39.0,39.0,50.0,13.0,31.0,21.0,3.0,3349.85
-107.0,17.0,12.0,-18.0,21.0,-37.0,11.0,-28.0,1.0,-46.0,35.0,-32.0,46.0,-53.0,32.0,-43.0,43.0,28.0,-10.0,40.0,30.0,-6.0,38.0,1.0,33.0,3.0,28.0,13.0,25.0,24.0,18.0,12.0,26.0,16.0,27.0,17.0,26.0,20.0,28.0,20.0,2.0,9.0,13.0,-2.0,20.0,21.0,2.0,30.0,-4.0,32.0,36.0,0.0,53.0,6.0,46.0,-4.0,-4.0,50.0,12.0,65.0,1.0,58.0,17.0,25.0,38.0,19.0,11.0,9.0,44.0,40.0,11.0,10.0,3349.85
-127.0,-18.0,-32.0,29.0,8.0,9.0,-22.0,38.0,4.0,20.0,1.0,37.0,11.0,41.0,1.0,45.0,-12.0,0.0,34.0,-24.0,-20.0,28.0,-33.0,22.0,-29.0,13.0,-35.0,8.0,-35.0,8.0,-34.0,4.0,1.0,-33.0,-5.0,-32.0,-2.0,-30.0,-9.0,-3.0,-6.0,-2.0,-12.0,-14.0,-15.0,-21.0,-20.0,-20.0,-25.0,-32.0,-35.0,-27.0,-34.0,-30.0,-45.0,-43.0,-40.0,-42.0,-36.0,-60.0,-45.0,-46.0,-49.0,-24.0,-23.0,-19.0,-28.0,-47.0,-32.0,2.0,21.0,2.0,3349.86
-110.0,-44.0,-22.0,-8.0,-63.0,5.0,-27.0,1.0,-46.0,3.0,-39.0,3.0,-35.0,4.0,-47.0,12.0,-44.0,-27.0,-14.0,-28.0,-29.0,-31.0,-25.0,-18.0,-27.0,-29.0,-28.0,-28.0,-12.0,-35.0,-8.0,-32.0,-27.0,0.0,-26.0,2.0,-29.0,2.0,-30.0,-27.0,-1.0,-7.0,-13.0,-1.0,-19.0,-25.0,14.0,-28.0,14.0,-43.0,-33.0,27.0,-46.0,21.0,-35.0,21.0,22.0,-59.0,31.0,-53.0,24.0,-61.0,26.0,14.0,-40.0,-36.0,-52.0,-16.0,-11.0,-58.0,-10.0,-30.0,3349.86
-90.0,-1.0,-37.0,11.0,-64.0,-2.0,-52.0,6.0,-41.0,6.0,-36.0,15.0,-42.0,8.0,-52.0,27.0,-33.0,-52.0,-1.0,-27.0,-61.0,4.0,-33.0,-7.0,-36.0,-24.0,-13.0,-26.0,-24.0,-35.0,-25.0,-23.0,-25.0,-10.0,-23.0,-13.0,-30.0,-17.0,-30.0,-20.0,-1.0,-4.0,-15.0,13.0,-14.0,-8.0,30.0,-22.0,35.0,-17.0,-16.0,39.0,-28.0,45.0,-20.0,56.0,44.0,-26.0,45.0,-25.0,36.0,-47.0,47.0,29.0,-31.0,-28.0,-46.0,2.0,11.0,-31.0,-12.0,-17.0,3349.87
-61.0,-7.0,-25.0,-37.0,-49.0,-29.0,-19.0,-16.0,-50.0,-35.0,-26.0,-24.0,-34.0,-52.0,-16.0,-30.0,-25.0,-23.0,-19.0,-19.0,2.0,-51.0,-9.0,-23.0,6.0,-31.0,12.0,-29.0,21.0,-22.0,24.0,-33.0,-22.0,15.0,-24.0,31.0,-17.0,22.0,-24.0,-11.0,1.0,-6.0,-3.0,22.0,-5.0,-6.0,30.0,-4.0,36.0,-10.0,-13.0,51.0,-11.0,45.0,-3.0,43.0,60.0,-6.0,57.0,-15.0,53.0,-4.0,51.0,55.0,-20.0,-29.0,-35.0,29.0,30.0,-9.0,-41.0,-21.0,3349.88
-39.0,9.0,16.0,17.0,20.0,17.0,15.0,8.0,14.0,6.0,14.0,3.0,11.0,7.0,14.0,12.0,8.0,16.0,2.0,14.0,16.0,2.0,6.0,3.0,8.0,-4.0,11.0,-9.0,7.0,2.0,7.0,-9.0,0.0,12.0,-5.0,7.0,1.0,2.0,-4.0,0.0,5.0,7.0,2.0,7.0,5.0,4.0,-3.0,-6.0,8.0,-8.0,-5.0,7.0,1.0,17.0,-4.0,11.0,14.0,-3.0,15.0,2.0,17.0,-2.0,17.0,20.0,1.0,9.0,1.0,8.0,7.0,7.0,17.0,9.0,3349.91
94.0,-15.0,-18.0,-1.0,-21.0,-2.0,-21.0,-2.0,-22.0,0.0,-20.0,-1.0,-22.0,-2.0,-22.0,0.0,-21.0,-21.0,-5.0,-18.0,-18.0,-9.0,-11.0,-11.0,-13.0,-15.0,-7.0,-19.0,-4.0,-17.0,-2.0,-19.0,-17.0,4.0,-15.0,3.0,-15.0,5.0,-17.0,-14.0,-2.0,-6.0,-8.0,9.0,-8.0,-9.0,7.0,-11.0,10.0,-13.0,-15.0,15.0,-19.0,15.0,-19.0,16.0,15.0,-19.0,18.0,-18.0,13.0,-20.0,13.0,10.0,-18.0,-17.0,-17.0,-1.0,-5.0,-16.0,-17.0,-12.0,3349.93
94.0,-9.0,-16.0,-14.0,-10.0,-17.0,-18.0,-2.0,-21.0,-10.0,-17.0,-7.0,-11.0,-19.0,-18.0,-25.0,-13.0,-13.0,-18.0,-9.0,-6.0,-25.0,-8.0,-15.0,6.0,-16.0,-4.0,-12.0,9.0,-16.0,13.0,-19.0,-11.0,18.0,-5.0,13.0,-8.0,13.0,-13.0,-11.0,1.0,3.0,-1.0,8.0,-8.0,-8.0,14.0,0.0,15.0,-1.0,0.0,21.0,-6.0,29.0,-7.0,16.0,21.0,-5.0,25.0,0.0,13.0,-11.0,19.0,23.0,-11.0,-9.0,-14.0,5.0,-1.0,-21.0,-12.0,-17.0,3349.93
-68.0,1.0,1.0,-12.0,-1.0,-17.0,-3.0,-26.0,1.0,-15.0,-3.0,-19.0,-13.0,-15.0,0.0,-28.0,1.0,-4.0,-29.0,4.0,4.0,-27.0,8.0,-6.0,15.0,-4.0,13.0,2.0,13.0,-12.0,23.0,-1.0,-4.0,12.0,-4.0,8.0,-5.0,21.0,-3.0,-2.0,4.0,6.0,7.0,-4.0,9.0,6.0,1.0,18.0,9.0,11.0,8.0,12.0,11.0,10.0,15.0,14.0,23.0,12.0,24.0,18.0,17.0,15.0,18.0,27.0,12.0,5.0,-6.0,12.0,3.0,1.0,-11.0,-9.0,3349.94
-108.0,18.0,42.0,32.0,50.0,13.0,57.0,8.0,66.0,-1.0,27.0,22.0,43.0,42.0,59.0,37.0,36.0,36.0,38.0,34.0,22.0,54.0,16.0,41.0,3.0,28.0,-5.0,24.0,-16.0,33.0,-15.0,24.0,17.0,-27.0,19.0,-24.0,24.0,-22.0,9.0,16.0,-2.0,17.0,8.0,-16.0,7.0,25.0,-27.0,21.0,-34.0,16.0,24.0,-37.0,25.0,-36.0,39.0,-44.0,-41.0,27.0,-52.0,34.0,-44.0,34.0,-44.0,-19.0,36.0,22.0,21.0,-3.0,-17.0,47.0,35.0,46.0,3349.94
-67.0,-47.0,-17.0,-14.0,-45.0,-1.0,-18.0,-24.0,-50.0,9.0,-44.0,-19.0,-42.0,2.0,-71.0,-10.0,-40.0,-39.0,-31.0,-39.0,-25.0,-44.0,-24.0,-46.0,-16.0,-36.0,-11.0,-40.0,3.0,-36.0,3.0,-28.0,-27.0,15.0,-33.0,9.0,-36.0,15.0,-31.0,-24.0,2.0,-6.0,-8.0,20.0,-11.0,-14.0,24.0,-18.0,21.0,-14.0,-32.0,38.0,-24.0,36.0,-33.0,34.0,43.0,-40.0,51.0,-27.0,37.0,-35.0,43.0,27.0,-34.0,-52.0,-12.0,18.0,7.0,-26.0,-34.0,-35.0,3349.95
-87.0,37.0,30.0,-23.0,25.0,-12.0,40.0,-27.0,22.0,-7.0,33.0,-46.0,0.0,-50.0,17.0,-34.0,32.0,16.0,-22.0,30.0,44.0,-14.0,37.0,-6.0,34.0,1.0,38.0,4.0,26.0,10.0,32.0,13.0,21.0,18.0,25.0,15.0,34.0,10.0,25.0,22.0,1.0,-2.0,6.0,15.0,11.0,20.0,23.0,23.0,32.0,34.0,32.0,32.0,36.0,25.0,45.0,31.0,40.0,44.0,31.0,52.0,26.0,42.0,40.0,58.0,22.0,13.0,-1.0,36.0,24.0,28.0,1.0,-4.0,3349.95
94.0,-46.0,-24.0,-2.0,-31.0,4.0,-36.0,-3.0,-28.0,13.0,-60.0,-17.0,-49.0,13.0,-45.0,10.0,-59.0,-49.0,-8.0,-29.0,-41.0,-15.0,-41.0,-30.0,-25.0,-27.0,-20.0,-32.0,-11.0,-42.0,-3.0,-43.0,-36.0,1.0,-27.0,-4.0,-32.0,4.0,-27.0,-26.0,5.0,-7.0,-15.0,15.0,-19.0,-29.0,18.0,-32.0,25.0,-29.0,-28.0,30.0,-39.0,28.0,-47.0,33.0,32.0,-36.0,24.0,-49.0,26.0,-52.0,23.0,6.0,-45.0,-31.0,-33.0,8.0,-7.0,-47.0,-54.0,-20.0,3349.96
-39.0,-3.0,-29.0,-47.0,-10.0,-44.0,1.0,-63.0,-39.0,-36.0,-18.0,-38.0,-43.0,-28.0,0.0,-42.0,-29.0,-18.0,-44.0,7.0,9.0,-41.0,-3.0,-40.0,11.0,-43.0,17.0,-31.0,26.0,-19.0,27.0,-25.0,-11.0,24.0,-7.0,33.0,6.0,34.0,-2.0,-1.0,8.0,-5.0,0.0,19.0,-2.0,-5.0,31.0,-2.0,38.0,0.0,-8.0,39.0,1.0,46.0,0.0,50.0,53.0,-15.0,61.0,-2.0,45.0,-4.0,48.0,38.0,-17.0,-17.0,-37.0,32.0,23.0,-23.0,-25.0,-24.0,3349.97
-128.0,-41.0,-27.0,-17.0,-23.0,5.0,-31.0,2.0,-48.0,21.0,-24.0,-6.0,-54.0,-26.0,-46.0,-11.0,-35.0,-29.0,-12.0,-49.0,-31.0,-25.0,-30.0,-29.0,-17.0,-27.0,-21.0,-33.0,0.0,-27.0,-14.0,-27.0,-38.0,-8.0,-30.0,3.0,-28.0,-2.0,-34.0,-30.0,3.0,-8.0,-7.0,16.0,-4.0,-12.0,26.0,-15.0,40.0,-19.0,-16.0,50.0,-18.0,50.0,-26.0,45.0,55.0,-27.0,49.0,-32.0,32.0,-41.0,61.0,29.0,-22.0,-21.0,-18.0,12.0,15.0,-57.0,-46.0,-38.0,3349.97
-96.0,18.0,-5.0,-42.0,-11.0,-51.0,-1.0,-56.0,4.0,-40.0,-8.0,-47.0,-31.0,-39.0,-32.0,-35.0,-20.0,-9.0,-42.0,-5.0,13.0,-41.0,16.0,-34.0,13.0,-39.0,24.0,-24.0,35.0,-24.0,25.0,-15.0,-9.0,31.0,-1.0,31.0,-6.0,26.0,-5.0,-4.0,0.0,2.0,15.0,16.0,13.0,12.0,29.0,15.0,32.0,25.0,26.0,39.0,31.0,41.0,34.0,42.0,43.0,29.0,41.0,23.0,47.0,18.0,52.0,38.0,9.0,-12.0,-21.0,41.0,8.0,-2.0,-22.0,-31.0,3349.98
-119.0,-18.0,-21.0,-6.0,-24.0,-3.0,-24.0,-5.0,-27.0,0.0,-25.0,-5.0,-26.0,-6.0,-24.0,-3.0,-27.0,-21.0,-12.0,-17.0,-15.0,-13.0,-10.0,-12.0,-5.0,-16.0,-3.0,-16.0,6.0,-17.0,6.0,-16.0,-15.0,11.0,-15.0,12.0,-18.0,13.0,-9.0,-11.0,0.0,-7.0,-10.0,9.0,-11.0,-17.0,14.0,-17.0,18.0,-18.0,-20.0,23.0,-22.0,24.0,-23.0,26.0,26.0,-27.0,22.0,-25.0,24.0,-22.0,22.0,15.0,-22.0,-23.0,-21.0,6.0,3.0,-24.0,-13.0,-18.0,3350.03
-51.0,11.0,14.0,-12.0,13.0,-15.0,17.0,-20.0,17.0,-12.0,18.0,-16.0,16.0,-14.0,18.0,-12.0,16.0,18.0,-5.0,17.0,12.0,-2.0,16.0,4.0,15.0,5.0,11.0,10.0,13.0,13.0,5.0,14.0,14.0,3.0,16.0,6.0,17.0,-2.0,16.0,15.0,1.0,8.0,10.0,1.0,11.0,15.0,2.0,20.0,0.0,24.0,27.0,1.0,27.0,3.0,30.0,-3.0,5.0,31.0,3.0,33.0,5.0,29.0,4.0,8.0,19.0,21.0,20.0,14.0,14.0,8.0,7.0,2.0,3350.04
94.0,22.0,14.0,0.0,19.0,-10.0,18.0,-7.0,12.0,-10.0,23.0,-12.0,20.0,-9.0,24.0,-4.0,22.0,19.0,-1.0,19.0,20.0,3.0,10.0,9.0,9.0,8.0,7.0,10.0,-2.0,15.0,1.0,18.0,16.0,-5.0,12.0,-7.0,13.0,-4.0,11.0,13.0,1.0,9.0,11.0,-2.0,13.0,18.0,2.0,19.0,-5.0,23.0,27.0,-5.0,27.0,-4.0,29.0,-4.0,-7.0,31.0,-2.0,32.0,-6.0,31.0,-3.0,5.0,21.0,22.0,19.0,10.0,12.0,11.0,7.0,8.0,3350.04
-51.0,-16.0,-16.0,-6.0,-21.0,-3.0,-12.0,-5.0,-14.0,-2.0,-22.0,-6.0,-14.0,-5.0,-17.0,-2.0,-13.0,-10.0,-1.0,-17.0,-12.0,6.0,-8.0,2.0,-8.0,9.0,-11.0,5.0,-10.0,7.0,-10.0,7.0,3.0,-3.0,4.0,2.0,-2.0,-3.0,0.0,-5.0,-12.0,1.0,5.0,-12.0,-5.0,-2.0,-4.0,2.0,-1.0,-2.0,6.0,-2.0,14.0,1.0,5.0,4.0,4.0,13.0,-4.0,10.0,-6.0,11.0,-6.0,-7.0,10.0,1.0,7.0,-6.0,-16.0,1.0,3.0,4.0,3350.05
-102.0,-11.0,4.0,-14.0,-16.0,-10.0,-24.0,-13.0,-13.0,-12.0,-14.0,-10.0,-24.0,-9.0,-23.0,-12.0,-15.0,-8.0,-14.0,-6.0,-12.0,-6.0,-5.0,-10.0,2.0,-10.0,-2.0,-7.0,3.0,-10.0,6.0,-8.0,-12.0,11.0,-11.0,8.0,-6.0,9.0,-7.0,-8.0,1.0,-4.0,-4.0,8.0,-3.0,-7.0,14.0,-5.0,18.0,-6.0,-5.0,21.0,-5.0,24.0,-6.0,23.0,26.0,-7.0,27.0,-11.0,22.0,-7.0,21.0,16.0,-9.0,-15.0,-13.0,11.0,9.0,-15.0,-15.0,-10.0,3350.13
94.0,15.0,18.0,3.0,15.0,10.0,19.0,8.0,14.0,8.0,24.0,8.0,10.0,14.0,11.0,7.0,19.0,14.0,-1.0,13.0,16.0,-4.0,14.0,0.0,4.0,-5.0,17.0,-5.0,9.0,-3.0,5.0,1.0,-5.0,8.0,-4.0,7.0,0.0,5.0,-4.0,-4.0,13.0,5.0,3.0,7.0,-4.0,-3.0,10.0,0.0,1.0,-13.0,-7.0,3.0,-8.0,3.0,-11.0,0.0,11.0,-10.0,4.0,-7.0,3.0,-8.0,7.0,10.0,-7.0,-7.0,-4.0,12.0,7.0,-8.0,5.0,3.0,3350.15
-87.0,8.0,10.0,15.0,1.0,18.0,6.0,9.0,1.0,26.0,0.0,18.0,7.0,20.0,-6.0,17.0,-1.0,-5.0,19.0,-2.0,-3.0,22.0,-4.0,18.0,-6.0,16.0,-3.0,12.0,-9.0,12.0,-9.0,16.0,15.0,-15.0,19.0,-15.0,15.0,-21.0,8.0,12.0,-17.0,2.0,2.0,-14.0,-3.0,8.0,-22.0,8.0,-17.0,7.0,14.0,-7.0,15.0,-6.0,30.0,-7.0,2.0,32.0,-1.0,28.0,9.0,16.0,9.0,11.0,15.0,14.0,19.0,13.0,20.0,24.0,7.0,12.0,3350.16
86.0,-17.0,-17.0,-6.0,-11.0,0.0,-13.0,-16.0,-13.0,-5.0,-12.0,-12.0,-14.0,-8.0,-18.0,-9.0,-19.0,-22.0,2.0,-13.0,-11.0,4.0,-9.0,6.0,-16.0,5.0,-8.0,8.0,-17.0,7.0,-6.0,11.0,10.0,-6.0,3.0,-8.0,2.0,-10.0,-2.0,-2.0,-6.0,-5.0,-12.0,-3.0,-2.0,-5.0,-4.0,1.0,-13.0,1.0,0.0,-3.0,0.0,-10.0,7.0,-5.0,-9.0,5.0,-13.0,14.0,-12.0,4.0,-13.0,-11.0,-2.0,-11.0,-2.0,-5.0,-9.0,-4.0,-3.0,-12.0,3350.22
-74.0,1.0,0.0,21.0,-2.0,11.0,-1.0,21.0,-6.0,18.0,-9.0,18.0,-8.0,20.0,-6.0,14.0,-6.0,-19.0,11.0,-8.0,-8.0,3.0,-9.0,-8.0,-14.0,0.0,-12.0,-6.0,-8.0,-4.0,-3.0,-9.0,-24.0,-1.0,-17.0,-16.0,-24.0,-1.0,-8.0,-13.0,-5.0,3.0,-1.0,-11.0,-6.0,-2.0,-15.0,2.0,-24.0,1.0,-12.0,-23.0,-10.0,-36.0,-12.0,-22.0,-24.0,-3.0,-38.0,-14.0,-17.0,-7.0,-28.0,-20.0,-17.0,1.0,-1.0,-23.0,-23.0,-4.0,-7.0,7.0,3350.23
-54.0,-5.0,-11.0,-15.0,-19.0,-13.0,-11.0,-22.0,-12.0,-14.0,-11.0,-16.0,-15.0,-20.0,-9.0,-16.0,-2.0,-7.0,-13.0,-8.0,-4.0,-2.0,-1.0,-8.0,15.0,-4.0,8.0,-3.0,17.0,-9.0,9.0,0.0,-4.0,18.0,4.0,10.0,3.0,5.0,-7.0,-5.0,3.0,-3.0,4.0,10.0,9.0,6.0,15.0,5.0,18.0,3.0,15.0,28.0,1.0,26.0,21.0,26.0,25.0,3.0,33.0,11.0,26.0,9.0,27.0,23.0,4.0,-5.0,1.0,21.0,19.0,-11.0,-6.0,-12.0,3350.24
-107.0,-16.0,-31.0,32.0,-21.0,40.0,-45.0,44.0,-7.0,49.0,-29.0,32.0,-33.0,-2.0,-38.0,51.0,-32.0,-42.0,3.0,-22.0,-21.0,-1.0,-23.0,-2.0,-29.0,-16.0,-27.0,-13.0,-10.0,-26.0,-6.0,-27.0,-28.0,4.0,-38.0,5.0,-20.0,-2.0,-20.0,-19.0,3.0,-7.0,-11.0,-12.0,-18.0,-25.0,-18.0,-26.0,-16.0,-28.0,-36.0,-21.0,-57.0,-24.0,-59.0,-18.0,-25.0,-64.0,-16.0,-69.0,-15.0,-54.0,-27.0,-42.0,-37.0,-36.0,-6.0,-29.0,-17.0,-20.0,-15.0,-4.0,3350.24
-87.0,-34.0,-14.0,22.0,-13.0,1.0,-15.0,25.0,-26.0,29.0,-32.0,56.0,-2.0,34.0,-25.0,17.0,-4.0,-9.0,32.0,-33.0,-43.0,4.0,-24.0,7.0,-27.0,-5.0,-30.0,-7.0,-21.0,-17.0,-14.0,-14.0,-31.0,-19.0,-25.0,-17.0,-26.0,-24.0,-23.0,-26.0,-5.0,-2.0,-21.0,-8.0,-25.0,-26.0,-9.0,-41.0,-4.0,-40.0,-46.0,-10.0,-54.0,-10.0,-50.0,-21.0,-16.0,-77.0,-7.0,-60.0,-7.0,-58.0,-23.0,-14.0,-60.0,-27.0,-21.0,-36.0,-19.0,-32.0,-23.0,-3.0,3350.25
98.0,-33.0,-27.0,1.0,0.0,-10.0,-28.0,-18.0,-3.0,-30.0,-12.0,-51.0,-27.0,-51.0,-26.0,-19.0,-17.0,-7.0,-46.0,2.0,16.0,-30.0,9.0,-28.0,20.0,-13.0,18.0,-13.0,28.0,3.0,21.0,0.0,9.0,22.0,13.0,16.0,13.0,17.0,11.0,9.0,1.0,-12.0,-14.0,13.0,-19.0,-24.0,16.0,-30.0,28.0,-24.0,-34.0,44.0,-32.0,43.0,-39.0,47.0,45.0,-28.0,67.0,-19.0,57.0,-36.0,54.0,39.0,-19.0,-24.0,-28.0,13.0,14.0,-14.0,-2.0,-18.0,3350.26
98.0,-42.0,-16.0,23.0,-16.0,41.0,-20.0,25.0,-17.0,46.0,-26.0,16.0,-7.0,40.0,-33.0,35.0,-36.0,-4.0,9.0,-18.0,-16.0,1.0,-14.0,-4.0,-26.0,-3.0,-22.0,-13.0,-12.0,-23.0,-11.0,-20.0,-21.0,-12.0,-27.0,-8.0,-24.0,-8.0,-25.0,-23.0,-8.0,-5.0,-11.0,-15.0,-12.0,-17.0,-24.0,-26.0,-28.0,-31.0,-34.0,-38.0,-38.0,-36.0,-47.0,-28.0,-22.0,-46.0,-35.0,-58.0,-39.0,-48.0,-41.0,-28.0,-40.0,-15.0,-33.0,-37.0,-33.0,-24.0,-5.0,6.0,3350.26
115.0,57.0,16.0,9.0,11.0,-1.0,22.0,-7.0,34.0,-10.0,35.0,0.0,33.0,-2.0,26.0,-8.0,34.0,30.0,5.0,7.0,12.0,3.0,21.0,14.0,11.0,31.0,5.0,22.0,-2.0,30.0,-12.0,28.0,24.0,-8.0,30.0,-10.0,23.0,-17.0,23.0,26.0,1.0,9.0,9.0,-9.0,24.0,27.0,-24.0,32.0,-20.0,40.0,33.0,-29.0,43.0,-35.0,33.0,-45.0,-41.0,50.0,-36.0,40.0,-26.0,53.0,-27.0,-27.0,47.0,35.0,27.0,3.0,6.0,8.0,15.0,1.0,3350.27
