subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_76,subcarrier_78,subcarrier_79,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_86,subcarrier_87,subcarrier_89,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_114,subcarrier_115,subcarrier_116,subcarrier_117,subcarrier_118,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
-108.0,64.0,9.0,-16.0,21.0,15.0,4.0,47.0,0.0,14.0,7.0,52.0,-2.0,60.0,7.0,51.0,1.0,64.0,58.0,6.0,74.0,19.0,59.0,16.0,64.0,14.0,17.0,73.0,1.0,61.0,58.0,25.0,54.0,8.0,20.0,37.0,23.0,26.0,23.0,34.0,25.0,15.0,22.0,15.0,19.0,13.0,17.0,8.0,4.0,-5.0,20.0,-4.0,10.0,-15.0,6.0,-19.0,1.0,-2.0,-9.0,-54.0,-6.0,-59.0,-61.0,-35.0,-65.0,-43.0,-64.0,-33.0,-74.0,-29.0,-78.0,-23.0,-88.0,-22.0,-72.0,-14.0,-72.0,-10.0,-59.0,-73.0,-20.0,-50.0,1.0,-77.0,-6.0,-50.0,-10.0,-39.0,-5.0,-44.0,-8.0,5.0,6.0,3295.49
-66.0,-32.0,11.0,9.0,14.0,1.0,17.0,-33.0,-1.0,-37.0,33.0,-58.0,13.0,-69.0,18.0,-62.0,25.0,-66.0,-53.0,40.0,-54.0,14.0,-58.0,21.0,-55.0,32.0,12.0,-59.0,12.0,-72.0,-64.0,14.0,-46.0,13.0,17.0,-43.0,7.0,-39.0,-3.0,-35.0,-28.0,0.0,-28.0,1.0,-19.0,-4.0,-17.0,-5.0,-11.0,3.0,-15.0,-5.0,-20.0,9.0,-15.0,24.0,-3.0,-6.0,0.0,54.0,1.0,61.0,67.0,10.0,82.0,8.0,67.0,5.0,89.0,18.0,78.0,6.0,93.0,-2.0,77.0,-11.0,69.0,-1.0,68.0,61.0,-12.0,64.0,-12.0,58.0,-12.0,52.0,-21.0,46.0,3.0,37.0,-2.0,8.0,-15.0,3295.5
98.0,32.0,6.0,-16.0,15.0,-6.0,-5.0,-8.0,5.0,-14.0,13.0,-7.0,2.0,-16.0,-4.0,-25.0,9.0,-19.0,-15.0,-7.0,-20.0,-1.0,-13.0,3.0,-29.0,-3.0,6.0,-21.0,-12.0,-9.0,-10.0,-8.0,-13.0,-12.0,-11.0,-15.0,-12.0,-13.0,-12.0,-17.0,-8.0,-20.0,-4.0,-21.0,-5.0,-19.0,-1.0,-13.0,-11.0,-18.0,-6.0,-6.0,-10.0,-15.0,-17.0,-13.0,-4.0,0.0,-5.0,-15.0,-8.0,-14.0,-14.0,-2.0,-15.0,11.0,-12.0,16.0,-14.0,8.0,-10.0,12.0,-12.0,15.0,-16.0,11.0,-12.0,23.0,-11.0,-18.0,22.0,-6.0,17.0,4.0,23.0,-5.0,18.0,-3.0,20.0,-12.0,11.0,-5.0,-3.0,3295.5
98.0,32.0,6.0,11.0,11.0,8.0,13.0,4.0,22.0,8.0,12.0,10.0,17.0,6.0,18.0,3.0,13.0,-2.0,3.0,19.0,1.0,17.0,1.0,22.0,1.0,13.0,21.0,-5.0,22.0,-12.0,-9.0,21.0,-17.0,20.0,18.0,-23.0,12.0,-24.0,9.0,-23.0,-20.0,1.0,-17.0,3.0,-24.0,-5.0,-22.0,2.0,-13.0,1.0,17.0,-5.0,19.0,-2.0,12.0,3.0,24.0,16.0,16.0,8.0,18.0,7.0,16.0,20.0,20.0,19.0,17.0,7.0,14.0,13.0,28.0,15.0,32.0,5.0,15.0,1.0,22.0,0.0,27.0,25.0,10.0,23.0,3.0,15.0,16.0,21.0,9.0,21.0,7.0,18.0,8.0,16.0,9.0,3295.51
-98.0,-32.0,9.0,16.0,-8.0,12.0,1.0,22.0,7.0,20.0,-8.0,16.0,3.0,22.0,3.0,13.0,10.0,15.0,15.0,0.0,23.0,8.0,10.0,17.0,19.0,18.0,10.0,14.0,11.0,14.0,16.0,14.0,5.0,13.0,14.0,5.0,24.0,-5.0,24.0,-5.0,-8.0,15.0,-17.0,19.0,-12.0,21.0,-13.0,19.0,5.0,10.0,16.0,3.0,9.0,6.0,17.0,10.0,11.0,9.0,9.0,21.0,14.0,15.0,17.0,-4.0,22.0,-5.0,23.0,-2.0,19.0,-4.0,22.0,-14.0,25.0,-13.0,30.0,-12.0,18.0,-10.0,21.0,25.0,-15.0,15.0,-14.0,26.0,-18.0,7.0,-8.0,27.0,-12.0,20.0,-9.0,9.0,-11.0,3295.51
98.0,32.0,6.0,-4.0,18.0,-5.0,3.0,-4.0,15.0,1.0,8.0,-9.0,16.0,-9.0,17.0,-8.0,11.0,-6.0,-6.0,14.0,-11.0,18.0,-8.0,24.0,-19.0,18.0,20.0,-14.0,13.0,-16.0,-14.0,7.0,-13.0,6.0,2.0,-16.0,11.0,-22.0,9.0,-20.0,-22.0,2.0,-14.0,1.0,-24.0,3.0,-24.0,-2.0,4.0,-10.0,-8.0,-7.0,-14.0,-5.0,-5.0,-14.0,-9.0,-18.0,-11.0,-13.0,-1.0,-18.0,-12.0,1.0,-15.0,4.0,-18.0,7.0,-16.0,10.0,-21.0,20.0,-13.0,15.0,-18.0,18.0,-6.0,13.0,-7.0,-8.0,19.0,3.0,16.0,-5.0,20.0,-3.0,22.0,-12.0,10.0,-2.0,13.0,-4.0,20.0,3295.52
-34.0,-30.0,45.0,19.0,-4.0,15.0,-2.0,14.0,1.0,15.0,-1.0,18.0,9.0,17.0,7.0,9.0,4.0,16.0,17.0,13.0,19.0,6.0,10.0,15.0,15.0,5.0,11.0,13.0,5.0,5.0,11.0,19.0,4.0,17.0,16.0,-1.0,23.0,-1.0,21.0,-8.0,-2.0,24.0,-12.0,15.0,-16.0,20.0,-18.0,12.0,2.0,5.0,17.0,0.0,14.0,7.0,20.0,9.0,18.0,6.0,7.0,14.0,8.0,24.0,23.0,8.0,24.0,-2.0,22.0,1.0,28.0,-7.0,26.0,-1.0,17.0,-3.0,20.0,-1.0,30.0,-12.0,14.0,20.0,-13.0,27.0,-11.0,16.0,-15.0,31.0,-12.0,8.0,-14.0,15.0,-12.0,22.0,-2.0,3295.53
-95.0,16.0,10.0,-10.0,17.0,-12.0,9.0,-9.0,4.0,-24.0,-6.0,-18.0,10.0,-20.0,6.0,-18.0,10.0,-22.0,-23.0,13.0,-17.0,7.0,-26.0,11.0,-25.0,10.0,14.0,-22.0,8.0,-24.0,-25.0,4.0,-21.0,5.0,3.0,-19.0,0.0,-19.0,4.0,-18.0,-17.0,0.0,-13.0,-1.0,-11.0,0.0,-10.0,-1.0,0.0,1.0,-6.0,0.0,-5.0,0.0,-1.0,5.0,2.0,6.0,10.0,12.0,12.0,13.0,20.0,13.0,19.0,16.0,17.0,20.0,21.0,16.0,24.0,19.0,26.0,16.0,24.0,15.0,23.0,16.0,24.0,17.0,9.0,21.0,6.0,18.0,-1.0,17.0,1.0,16.0,3.0,19.0,12.0,2.0,0.0,3295.55
-115.0,-48.0,8.0,1.0,15.0,7.0,11.0,12.0,9.0,5.0,15.0,4.0,18.0,12.0,12.0,7.0,22.0,-6.0,10.0,16.0,13.0,14.0,11.0,18.0,12.0,13.0,15.0,2.0,19.0,5.0,-5.0,18.0,-5.0,15.0,7.0,0.0,23.0,-2.0,20.0,-10.0,-7.0,14.0,-10.0,11.0,-11.0,8.0,-20.0,8.0,-10.0,-13.0,7.0,-7.0,4.0,-7.0,6.0,-10.0,21.0,14.0,18.0,0.0,22.0,1.0,4.0,22.0,8.0,20.0,12.0,16.0,17.0,15.0,9.0,21.0,17.0,14.0,17.0,15.0,19.0,10.0,12.0,23.0,9.0,14.0,13.0,26.0,1.0,20.0,12.0,18.0,13.0,21.0,10.0,9.0,8.0,3295.56
-34.0,-30.0,45.0,-17.0,3.0,-20.0,3.0,-14.0,4.0,-10.0,-2.0,-26.0,-3.0,-19.0,-8.0,-27.0,-20.0,-18.0,-16.0,1.0,-19.0,-2.0,-22.0,-5.0,-24.0,-10.0,-9.0,-16.0,-7.0,-19.0,-24.0,-14.0,-20.0,-14.0,-21.0,-15.0,-19.0,-12.0,-18.0,-19.0,-2.0,-23.0,-1.0,-21.0,-5.0,-20.0,3.0,-25.0,10.0,5.0,-16.0,0.0,-20.0,-2.0,-26.0,1.0,-28.0,-19.0,-21.0,-9.0,-21.0,-6.0,-17.0,-5.0,-12.0,-4.0,-25.0,-10.0,-21.0,5.0,-19.0,-7.0,-25.0,3.0,-17.0,5.0,-28.0,4.0,-28.0,-22.0,8.0,-21.0,17.0,-19.0,16.0,-24.0,9.0,-23.0,15.0,-21.0,9.0,-16.0,0.0,3295.59
-98.0,-32.0,9.0,2.0,-8.0,5.0,-9.0,0.0,-17.0,-9.0,-27.0,-6.0,-20.0,-8.0,-27.0,3.0,-24.0,1.0,5.0,-19.0,6.0,-12.0,11.0,-18.0,7.0,-23.0,-17.0,0.0,-24.0,2.0,6.0,-14.0,15.0,-15.0,-21.0,10.0,-6.0,13.0,-12.0,22.0,25.0,-10.0,21.0,-11.0,23.0,-5.0,17.0,-1.0,15.0,11.0,0.0,24.0,-7.0,16.0,-1.0,11.0,-12.0,-11.0,-14.0,4.0,-23.0,10.0,7.0,-12.0,-2.0,-20.0,-9.0,-17.0,-12.0,-20.0,-3.0,-30.0,-13.0,-28.0,-13.0,-21.0,-12.0,-24.0,-13.0,-17.0,-18.0,-19.0,-27.0,-17.0,-14.0,-16.0,-16.0,-14.0,-20.0,-8.0,-24.0,-8.0,-17.0,3295.6
98.0,32.0,6.0,7.0,-17.0,7.0,-11.0,16.0,-10.0,15.0,-17.0,10.0,-10.0,5.0,-9.0,9.0,-19.0,17.0,10.0,-12.0,8.0,-14.0,13.0,-16.0,14.0,-7.0,-16.0,18.0,-17.0,19.0,20.0,-6.0,17.0,-4.0,1.0,13.0,3.0,15.0,1.0,20.0,20.0,6.0,16.0,6.0,21.0,7.0,17.0,8.0,5.0,5.0,13.0,3.0,11.0,5.0,10.0,19.0,10.0,8.0,4.0,19.0,-6.0,19.0,17.0,1.0,19.0,-10.0,21.0,-12.0,14.0,-20.0,20.0,-10.0,13.0,-12.0,8.0,-24.0,5.0,-16.0,15.0,3.0,-27.0,-3.0,-29.0,10.0,-14.0,-2.0,-20.0,3.0,-22.0,13.0,-24.0,8.0,-19.0,3295.6
98.0,32.0,6.0,5.0,11.0,3.0,13.0,5.0,10.0,4.0,17.0,5.0,17.0,4.0,15.0,3.0,26.0,3.0,-1.0,21.0,3.0,21.0,-2.0,17.0,0.0,16.0,15.0,-4.0,20.0,-5.0,-2.0,20.0,-16.0,23.0,11.0,-18.0,12.0,-20.0,15.0,-17.0,-23.0,8.0,-16.0,8.0,-25.0,4.0,-20.0,9.0,-16.0,-17.0,10.0,-15.0,4.0,-10.0,8.0,-6.0,14.0,17.0,17.0,-3.0,17.0,-4.0,5.0,16.0,9.0,24.0,9.0,18.0,12.0,18.0,12.0,14.0,11.0,25.0,11.0,16.0,17.0,17.0,29.0,19.0,7.0,20.0,18.0,23.0,9.0,21.0,9.0,19.0,12.0,12.0,11.0,8.0,14.0,3295.62
25.0,-111.0,17.0,-11.0,-9.0,-9.0,-15.0,-12.0,-21.0,-6.0,-18.0,-9.0,-13.0,-7.0,-20.0,-4.0,-17.0,-7.0,-3.0,-14.0,-9.0,-23.0,-11.0,-23.0,-8.0,-19.0,-26.0,7.0,-23.0,-2.0,-2.0,-20.0,7.0,-19.0,-20.0,10.0,-23.0,12.0,-21.0,14.0,11.0,-18.0,11.0,-19.0,15.0,-16.0,19.0,-20.0,18.0,18.0,-2.0,17.0,-9.0,15.0,-6.0,13.0,-14.0,-20.0,-19.0,8.0,-15.0,-3.0,-4.0,-13.0,1.0,-17.0,-5.0,-20.0,-19.0,-14.0,-16.0,-22.0,-12.0,-23.0,-16.0,-22.0,-10.0,-22.0,-21.0,-18.0,-18.0,-22.0,-22.0,-17.0,-18.0,-15.0,-13.0,-24.0,-4.0,-19.0,-13.0,-12.0,-13.0,3295.63
-93.0,48.0,10.0,-3.0,18.0,-7.0,23.0,-3.0,18.0,-9.0,16.0,-10.0,18.0,-13.0,15.0,-11.0,18.0,-15.0,-17.0,18.0,-12.0,16.0,-17.0,18.0,-10.0,14.0,6.0,-16.0,18.0,-17.0,-19.0,3.0,-22.0,4.0,-4.0,-24.0,-1.0,-17.0,0.0,-23.0,-20.0,-14.0,-18.0,-10.0,-17.0,-14.0,-19.0,-11.0,-17.0,-16.0,7.0,-11.0,3.0,-17.0,13.0,-12.0,16.0,17.0,11.0,-12.0,17.0,-2.0,-7.0,28.0,3.0,18.0,3.0,27.0,8.0,24.0,7.0,17.0,10.0,29.0,7.0,25.0,6.0,30.0,10.0,11.0,17.0,12.0,21.0,8.0,24.0,11.0,21.0,7.0,23.0,8.0,21.0,4.0,16.0,3295.64
-98.0,-32.0,9.0,23.0,14.0,0.0,-8.0,11.0,-31.0,3.0,-23.0,6.0,-14.0,38.0,-37.0,50.0,-34.0,27.0,30.0,-31.0,32.0,-42.0,38.0,-37.0,46.0,-46.0,-52.0,69.0,-40.0,52.0,40.0,-38.0,40.0,-24.0,-26.0,43.0,-24.0,34.0,-15.0,40.0,40.0,-20.0,37.0,-13.0,29.0,-11.0,24.0,-9.0,17.0,7.0,12.0,8.0,9.0,0.0,13.0,-18.0,5.0,10.0,3.0,-41.0,4.0,-41.0,-45.0,6.0,-49.0,10.0,-62.0,-7.0,-65.0,10.0,-66.0,9.0,-81.0,4.0,-61.0,5.0,-81.0,17.0,-67.0,-59.0,17.0,-53.0,33.0,-25.0,22.0,-34.0,24.0,-24.0,38.0,-45.0,10.0,-13.0,22.0,3295.65
94.0,-32.0,5.0,6.0,-2.0,-3.0,-5.0,3.0,5.0,6.0,-16.0,14.0,-21.0,10.0,-4.0,11.0,-28.0,11.0,5.0,-22.0,14.0,-24.0,13.0,-20.0,18.0,-36.0,-31.0,19.0,-22.0,13.0,18.0,-22.0,22.0,-26.0,-19.0,20.0,-17.0,17.0,-20.0,18.0,16.0,-9.0,10.0,-12.0,12.0,-8.0,8.0,-10.0,12.0,4.0,5.0,5.0,2.0,1.0,6.0,-7.0,5.0,5.0,5.0,-22.0,7.0,-21.0,-27.0,9.0,-29.0,7.0,-31.0,7.0,-38.0,10.0,-28.0,11.0,-34.0,9.0,-35.0,17.0,-35.0,17.0,-30.0,-16.0,6.0,-16.0,19.0,-19.0,14.0,-24.0,25.0,-14.0,11.0,-9.0,13.0,-8.0,13.0,3295.66
94.0,-32.0,5.0,-35.0,-6.0,15.0,-32.0,24.0,-7.0,42.0,-25.0,60.0,-45.0,32.0,-37.0,30.0,-35.0,43.0,53.0,-45.0,45.0,-22.0,53.0,-36.0,40.0,-44.0,-56.0,59.0,-45.0,55.0,40.0,-31.0,40.0,-25.0,-27.0,36.0,-15.0,41.0,-22.0,28.0,39.0,-15.0,34.0,-16.0,20.0,-14.0,22.0,-10.0,12.0,2.0,18.0,3.0,15.0,-7.0,7.0,-8.0,4.0,-7.0,-10.0,-36.0,-8.0,-41.0,-51.0,-12.0,-46.0,-17.0,-79.0,-24.0,-64.0,-7.0,-66.0,-2.0,-90.0,-14.0,-73.0,-13.0,-71.0,4.0,-54.0,-57.0,-4.0,-72.0,11.0,-53.0,18.0,-35.0,14.0,-43.0,18.0,-17.0,-17.0,-42.0,-2.0,3295.66
25.0,-111.0,17.0,-5.0,3.0,-6.0,3.0,8.0,6.0,1.0,8.0,3.0,7.0,3.0,11.0,5.0,22.0,1.0,10.0,25.0,-1.0,20.0,8.0,18.0,12.0,18.0,31.0,6.0,24.0,9.0,13.0,25.0,11.0,18.0,25.0,5.0,16.0,-1.0,15.0,9.0,6.0,1.0,7.0,18.0,1.0,15.0,-1.0,9.0,-5.0,-9.0,-3.0,-7.0,-7.0,-3.0,-1.0,6.0,3.0,-10.0,-14.0,14.0,-8.0,12.0,24.0,-21.0,21.0,-7.0,19.0,-15.0,15.0,-19.0,16.0,-19.0,22.0,-4.0,12.0,-19.0,27.0,-25.0,14.0,11.0,-23.0,16.0,-18.0,-1.0,-15.0,10.0,-19.0,2.0,-17.0,7.0,-10.0,-5.0,-2.0,3295.67
-93.0,48.0,10.0,24.0,-1.0,-21.0,-29.0,-22.0,-30.0,-27.0,-56.0,-26.0,-33.0,-23.0,-60.0,-24.0,-16.0,-11.0,18.0,-76.0,-6.0,-55.0,-19.0,-73.0,-20.0,-52.0,-72.0,-13.0,-67.0,-5.0,0.0,-67.0,8.0,-53.0,-42.0,4.0,-50.0,11.0,-41.0,8.0,6.0,-31.0,6.0,-23.0,14.0,-29.0,8.0,-26.0,18.0,22.0,-12.0,13.0,-4.0,9.0,4.0,-1.0,11.0,25.0,18.0,-3.0,36.0,-9.0,-14.0,42.0,-24.0,65.0,-12.0,61.0,-7.0,70.0,-13.0,63.0,4.0,56.0,-1.0,71.0,-3.0,68.0,6.0,6.0,40.0,8.0,50.0,0.0,32.0,1.0,44.0,12.0,31.0,-18.0,26.0,21.0,19.0,3295.67
94.0,-32.0,5.0,7.0,-22.0,-10.0,30.0,-36.0,32.0,-26.0,31.0,-24.0,44.0,-36.0,46.0,-38.0,31.0,-41.0,-28.0,57.0,-42.0,50.0,-51.0,45.0,-20.0,34.0,60.0,-53.0,41.0,-37.0,-34.0,45.0,-31.0,38.0,31.0,-31.0,30.0,-28.0,29.0,-37.0,-31.0,17.0,-19.0,25.0,-21.0,9.0,-13.0,5.0,-25.0,-13.0,-12.0,-8.0,-3.0,-6.0,-13.0,19.0,-5.0,-11.0,-17.0,44.0,-15.0,40.0,54.0,-10.0,49.0,-4.0,57.0,-11.0,62.0,-25.0,69.0,-22.0,62.0,-15.0,73.0,-19.0,59.0,-23.0,54.0,55.0,-24.0,40.0,-13.0,40.0,-31.0,30.0,-41.0,22.0,-15.0,15.0,-52.0,5.0,-37.0,3295.68
94.0,-32.0,5.0,-3.0,8.0,-17.0,-10.0,-53.0,-10.0,-27.0,-13.0,-39.0,-4.0,-53.0,-55.0,-45.0,-23.0,-32.0,-35.0,-32.0,-53.0,-26.0,-28.0,-22.0,-54.0,-27.0,-37.0,-48.0,-20.0,-46.0,-51.0,-27.0,-39.0,-38.0,-43.0,-41.0,-33.0,-30.0,-30.0,-23.0,-26.0,-25.0,-22.0,-27.0,-17.0,-21.0,-14.0,-16.0,10.0,8.0,-17.0,12.0,-11.0,5.0,1.0,7.0,8.0,23.0,27.0,6.0,42.0,9.0,16.0,53.0,12.0,63.0,19.0,65.0,17.0,64.0,43.0,55.0,25.0,62.0,14.0,60.0,18.0,48.0,27.0,23.0,67.0,29.0,33.0,35.0,30.0,49.0,37.0,26.0,29.0,25.0,15.0,31.0,19.0,3295.69
94.0,-32.0,5.0,13.0,8.0,23.0,-43.0,5.0,-22.0,32.0,-42.0,39.0,-30.0,38.0,-49.0,26.0,-52.0,17.0,29.0,-33.0,37.0,-62.0,39.0,-55.0,49.0,-59.0,-48.0,42.0,-41.0,57.0,42.0,-49.0,38.0,-34.0,-30.0,38.0,-28.0,31.0,-25.0,29.0,34.0,-15.0,32.0,-16.0,23.0,-16.0,17.0,-14.0,23.0,12.0,13.0,9.0,6.0,-5.0,8.0,-15.0,9.0,16.0,7.0,-37.0,25.0,-44.0,-46.0,19.0,-51.0,10.0,-56.0,25.0,-56.0,20.0,-56.0,25.0,-79.0,41.0,-52.0,18.0,-68.0,29.0,-43.0,-48.0,18.0,-54.0,18.0,-37.0,10.0,-49.0,20.0,-28.0,0.0,-36.0,18.0,-8.0,10.0,3295.69
98.0,32.0,6.0,-19.0,-17.0,-16.0,-17.0,-4.0,-20.0,-6.0,-13.0,0.0,-15.0,5.0,-16.0,5.0,-21.0,1.0,1.0,-19.0,16.0,-25.0,0.0,-18.0,0.0,-24.0,-13.0,7.0,-15.0,5.0,13.0,-7.0,16.0,-6.0,-7.0,13.0,-3.0,19.0,5.0,15.0,15.0,8.0,13.0,12.0,23.0,12.0,19.0,5.0,-3.0,-10.0,-18.0,-3.0,-10.0,-6.0,-23.0,-12.0,-19.0,-16.0,-15.0,-12.0,-2.0,-8.0,-11.0,-4.0,-18.0,-21.0,-22.0,-9.0,-28.0,-7.0,-27.0,-1.0,-15.0,-9.0,-24.0,-9.0,-33.0,-1.0,-17.0,-23.0,-12.0,-21.0,-9.0,-18.0,0.0,-25.0,-8.0,-22.0,-4.0,-19.0,-5.0,-19.0,-12.0,3295.7
-128.0,0.0,8.0,5.0,-15.0,5.0,-9.0,11.0,-12.0,3.0,-7.0,11.0,-23.0,-4.0,-17.0,7.0,-23.0,8.0,3.0,-23.0,13.0,-21.0,6.0,-21.0,9.0,-20.0,-12.0,8.0,-17.0,14.0,14.0,-12.0,21.0,-12.0,-16.0,20.0,-16.0,19.0,-10.0,25.0,13.0,-13.0,22.0,-10.0,23.0,-12.0,26.0,-3.0,6.0,7.0,4.0,18.0,10.0,14.0,5.0,22.0,4.0,-4.0,-10.0,18.0,-5.0,21.0,6.0,-13.0,13.0,-17.0,0.0,-22.0,9.0,-31.0,2.0,-21.0,2.0,-18.0,5.0,-30.0,-6.0,-33.0,3.0,-9.0,-19.0,-8.0,-36.0,-7.0,-34.0,-9.0,-28.0,-7.0,-27.0,2.0,-21.0,1.0,-17.0,3295.7
74.0,-95.0,20.0,-4.0,4.0,3.0,11.0,0.0,22.0,2.0,13.0,-4.0,19.0,3.0,21.0,-6.0,19.0,-8.0,-1.0,21.0,1.0,23.0,-10.0,25.0,-2.0,17.0,18.0,-14.0,28.0,-20.0,-12.0,12.0,-16.0,11.0,18.0,-19.0,15.0,-16.0,5.0,-22.0,-20.0,9.0,-23.0,2.0,-30.0,5.0,-22.0,-3.0,-18.0,-16.0,-3.0,-12.0,11.0,-16.0,2.0,-14.0,6.0,14.0,17.0,-19.0,18.0,-15.0,-8.0,20.0,-8.0,21.0,-5.0,26.0,4.0,23.0,0.0,28.0,5.0,17.0,12.0,29.0,15.0,19.0,18.0,17.0,17.0,12.0,16.0,16.0,17.0,16.0,25.0,11.0,20.0,12.0,21.0,6.0,14.0,3295.71
94.0,-31.0,21.0,-9.0,19.0,-15.0,7.0,-17.0,-2.0,-20.0,-1.0,-24.0,7.0,-21.0,6.0,-23.0,7.0,-15.0,-19.0,1.0,-17.0,-10.0,-18.0,-4.0,-19.0,-2.0,-1.0,-22.0,0.0,-22.0,-13.0,-16.0,-23.0,-14.0,-15.0,-12.0,-20.0,-8.0,-30.0,-4.0,-1.0,-20.0,1.0,-23.0,3.0,-21.0,9.0,-18.0,-16.0,-16.0,-5.0,-19.0,2.0,-11.0,2.0,-19.0,13.0,0.0,17.0,-6.0,23.0,-15.0,-11.0,19.0,-11.0,20.0,-12.0,24.0,-14.0,27.0,-5.0,25.0,-4.0,28.0,-7.0,30.0,-5.0,28.0,-9.0,-1.0,28.0,-8.0,20.0,0.0,22.0,-5.0,17.0,-11.0,19.0,-4.0,15.0,-5.0,16.0,3295.71
-39.0,-112.0,13.0,25.0,7.0,14.0,-11.0,21.0,-2.0,12.0,7.0,7.0,-4.0,19.0,7.0,23.0,-3.0,12.0,15.0,7.0,16.0,-9.0,18.0,-7.0,24.0,-1.0,8.0,28.0,12.0,22.0,19.0,2.0,13.0,12.0,12.0,16.0,15.0,11.0,10.0,7.0,9.0,24.0,9.0,22.0,1.0,15.0,-4.0,17.0,-5.0,-7.0,10.0,-5.0,19.0,0.0,10.0,7.0,17.0,25.0,18.0,10.0,8.0,14.0,15.0,1.0,24.0,-1.0,23.0,1.0,21.0,1.0,23.0,0.0,19.0,-3.0,26.0,-11.0,26.0,-7.0,18.0,12.0,-10.0,17.0,-9.0,13.0,-21.0,14.0,-13.0,12.0,-25.0,22.0,-15.0,18.0,-4.0,3295.72
-126.0,32.0,8.0,18.0,15.0,7.0,2.0,8.0,1.0,13.0,6.0,14.0,9.0,9.0,6.0,12.0,1.0,16.0,8.0,14.0,17.0,14.0,19.0,7.0,4.0,6.0,8.0,22.0,14.0,7.0,14.0,15.0,2.0,14.0,17.0,2.0,18.0,1.0,15.0,-3.0,4.0,19.0,0.0,19.0,0.0,21.0,-5.0,23.0,-9.0,-9.0,7.0,-8.0,7.0,-7.0,10.0,-7.0,11.0,14.0,18.0,13.0,19.0,11.0,8.0,19.0,19.0,14.0,15.0,17.0,10.0,8.0,21.0,5.0,28.0,0.0,18.0,-1.0,28.0,-6.0,29.0,22.0,-8.0,31.0,-4.0,16.0,-5.0,31.0,-12.0,14.0,3.0,17.0,-3.0,26.0,5.0,3295.72
108.0,-64.0,6.0,-22.0,5.0,-15.0,-1.0,-23.0,-5.0,-12.0,-5.0,-22.0,0.0,-20.0,-3.0,-15.0,-10.0,-18.0,-23.0,-11.0,-21.0,-5.0,-13.0,-9.0,-27.0,-11.0,-5.0,-14.0,-14.0,-11.0,-14.0,-18.0,-10.0,-13.0,-15.0,-7.0,-14.0,-11.0,-22.0,-4.0,2.0,-28.0,1.0,-15.0,1.0,-21.0,3.0,-20.0,-5.0,-11.0,-19.0,-5.0,-12.0,-14.0,-13.0,-12.0,-12.0,-16.0,-13.0,-20.0,-7.0,-15.0,-21.0,-10.0,-20.0,5.0,-21.0,4.0,-25.0,0.0,-22.0,10.0,-26.0,5.0,-20.0,7.0,-31.0,11.0,-27.0,-14.0,8.0,-19.0,20.0,-24.0,12.0,-16.0,13.0,-26.0,8.0,-13.0,7.0,-13.0,3.0,3295.73
98.0,32.0,6.0,9.0,10.0,10.0,5.0,11.0,7.0,10.0,17.0,7.0,13.0,8.0,18.0,8.0,24.0,10.0,8.0,16.0,3.0,16.0,2.0,20.0,0.0,21.0,12.0,7.0,19.0,-2.0,-1.0,23.0,1.0,18.0,21.0,-3.0,22.0,-7.0,9.0,-11.0,-14.0,16.0,-17.0,13.0,-18.0,12.0,-23.0,11.0,-10.0,-10.0,9.0,-7.0,17.0,-4.0,14.0,-1.0,15.0,19.0,14.0,10.0,14.0,11.0,12.0,15.0,17.0,18.0,22.0,14.0,23.0,10.0,22.0,9.0,27.0,8.0,22.0,-1.0,22.0,4.0,30.0,30.0,6.0,26.0,6.0,20.0,2.0,23.0,6.0,20.0,7.0,18.0,10.0,20.0,9.0,3295.74
