subcarrier_0,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_50,subcarrier_52,subcarrier_76,subcarrier_77,subcarrier_78,subcarrier_80,subcarrier_81,subcarrier_82,subcarrier_83,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_92,subcarrier_93,subcarrier_94,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_100,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_113,subcarrier_114,subcarrier_115,subcarrier_117,subcarrier_119,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_126,timestamp
94.0,-14.0,10.0,-23.0,5.0,-20.0,6.0,6.0,-27.0,6.0,-24.0,9.0,-23.0,9.0,-23.0,-29.0,11.0,-26.0,10.0,-28.0,9.0,-23.0,10.0,-23.0,11.0,-26.0,13.0,-23.0,9.0,-29.0,6.0,-21.0,5.0,6.0,-22.0,8.0,-20.0,-17.0,5.0,-16.0,5.0,-8.0,-9.0,-4.0,14.0,11.0,10.0,9.0,10.0,6.0,11.0,11.0,-3.0,12.0,-6.0,15.0,-13.0,13.0,-14.0,18.0,-18.0,-17.0,21.0,-21.0,26.0,-21.0,-16.0,24.0,-15.0,29.0,-14.0,30.0,29.0,-14.0,30.0,-12.0,29.0,-8.0,28.0,18.0,16.0,-6.0,15.0,-7.0,-13.0,3324.56
-128.0,-6.0,-14.0,-10.0,-15.0,-11.0,-16.0,-21.0,-13.0,-22.0,-11.0,-21.0,-8.0,-21.0,-13.0,-13.0,-23.0,-14.0,-21.0,-12.0,-21.0,-12.0,-23.0,-13.0,-22.0,-12.0,-23.0,-12.0,-22.0,-15.0,-18.0,-13.0,-19.0,-19.0,-6.0,-17.0,-12.0,-10.0,-13.0,-5.0,-11.0,-8.0,-7.0,-4.0,-11.0,16.0,-9.0,-11.0,10.0,-10.0,9.0,1.0,-13.0,-3.0,-18.0,-5.0,-16.0,-4.0,-21.0,-6.0,-21.0,-26.0,-12.0,-26.0,-10.0,-28.0,-28.0,-10.0,-27.0,-8.0,-32.0,-11.0,-6.0,-27.0,-4.0,-24.0,-3.0,-25.0,-6.0,-3.0,2.0,-14.0,-4.0,-12.0,-12.0,3324.57
108.0,8.0,-16.0,10.0,-17.0,10.0,-16.0,-19.0,19.0,-22.0,15.0,-22.0,14.0,-22.0,15.0,10.0,-23.0,13.0,-25.0,14.0,-20.0,18.0,-23.0,17.0,-21.0,13.0,-26.0,14.0,-22.0,20.0,-22.0,17.0,-18.0,-18.0,14.0,-16.0,11.0,10.0,-16.0,6.0,-13.0,8.0,0.0,1.0,-21.0,1.0,-15.0,-15.0,-1.0,-11.0,-5.0,-11.0,-9.0,-10.0,-4.0,-13.0,-4.0,-21.0,-5.0,-20.0,-1.0,-7.0,-26.0,-5.0,-31.0,-1.0,-8.0,-36.0,-6.0,-35.0,-14.0,-32.0,-31.0,-11.0,-25.0,-14.0,-27.0,-13.0,-23.0,-21.0,-14.0,-6.0,-16.0,-5.0,-5.0,3324.58
80.0,11.0,-3.0,13.0,-1.0,19.0,-12.0,-12.0,21.0,-7.0,21.0,-12.0,23.0,-15.0,25.0,22.0,-14.0,28.0,-12.0,27.0,-11.0,22.0,-7.0,22.0,-15.0,22.0,-11.0,22.0,-8.0,21.0,-10.0,19.0,-13.0,-7.0,21.0,-10.0,12.0,16.0,-6.0,10.0,-8.0,3.0,2.0,1.0,-17.0,-6.0,-18.0,-9.0,-7.0,-6.0,-10.0,-8.0,-1.0,-10.0,2.0,-12.0,3.0,-13.0,8.0,-19.0,6.0,12.0,-20.0,7.0,-26.0,10.0,7.0,-24.0,2.0,-27.0,6.0,-31.0,-34.0,2.0,-23.0,2.0,-26.0,3.0,-19.0,-19.0,-17.0,1.0,-19.0,2.0,3.0,3324.58
100.0,13.0,10.0,3.0,15.0,-7.0,18.0,23.0,-4.0,15.0,-6.0,20.0,-5.0,15.0,-7.0,4.0,13.0,4.0,18.0,3.0,27.0,-5.0,27.0,1.0,16.0,-5.0,23.0,-2.0,26.0,1.0,16.0,-16.0,18.0,17.0,-9.0,10.0,-16.0,-21.0,18.0,-23.0,15.0,-18.0,-19.0,-23.0,-17.0,-14.0,-7.0,-14.0,-11.0,-2.0,-3.0,-9.0,-11.0,-11.0,-5.0,1.0,-17.0,0.0,-18.0,2.0,-10.0,-10.0,22.0,-14.0,4.0,-7.0,-3.0,19.0,-10.0,21.0,5.0,23.0,20.0,7.0,25.0,0.0,18.0,-2.0,18.0,23.0,22.0,15.0,25.0,4.0,8.0,3324.59
-46.0,13.0,11.0,2.0,8.0,4.0,3.0,16.0,15.0,20.0,12.0,15.0,9.0,10.0,20.0,15.0,13.0,18.0,19.0,8.0,15.0,4.0,23.0,4.0,27.0,12.0,13.0,3.0,25.0,13.0,19.0,-9.0,23.0,20.0,-1.0,22.0,-6.0,-8.0,18.0,-4.0,22.0,-8.0,-15.0,-10.0,-11.0,9.0,-12.0,-13.0,9.0,-11.0,14.0,15.0,-3.0,21.0,-4.0,20.0,-5.0,15.0,0.0,21.0,0.0,9.0,21.0,9.0,18.0,15.0,19.0,13.0,23.0,19.0,17.0,14.0,11.0,24.0,1.0,21.0,4.0,21.0,1.0,4.0,16.0,21.0,2.0,19.0,22.0,3324.59
2.0,8.0,1.0,12.0,13.0,0.0,10.0,12.0,-4.0,14.0,-2.0,22.0,0.0,20.0,3.0,4.0,18.0,3.0,24.0,-7.0,25.0,1.0,16.0,0.0,27.0,-1.0,16.0,5.0,21.0,1.0,18.0,-3.0,20.0,19.0,-10.0,21.0,-20.0,-21.0,28.0,-18.0,18.0,-23.0,-21.0,-19.0,-15.0,-3.0,-13.0,-14.0,7.0,-12.0,7.0,13.0,-9.0,12.0,-9.0,18.0,-7.0,16.0,-5.0,23.0,-8.0,2.0,20.0,1.0,23.0,-5.0,15.0,14.0,13.0,28.0,19.0,16.0,18.0,24.0,9.0,22.0,21.0,22.0,19.0,11.0,13.0,18.0,18.0,17.0,13.0,3324.6
-128.0,-17.0,-16.0,-15.0,-14.0,-7.0,-19.0,-16.0,0.0,-15.0,-3.0,-17.0,-1.0,-21.0,-3.0,-4.0,-17.0,-6.0,-13.0,3.0,-20.0,-1.0,-18.0,2.0,-26.0,0.0,-29.0,1.0,-26.0,0.0,-13.0,10.0,-21.0,-19.0,17.0,-21.0,16.0,12.0,-15.0,22.0,-19.0,20.0,24.0,23.0,12.0,-6.0,9.0,8.0,-7.0,9.0,-4.0,-12.0,8.0,-18.0,14.0,-15.0,9.0,-21.0,-3.0,-16.0,2.0,-6.0,-18.0,-10.0,-17.0,-14.0,-17.0,-17.0,-16.0,-23.0,-20.0,-21.0,-17.0,-22.0,-13.0,-25.0,-10.0,-22.0,-21.0,-19.0,-9.0,-16.0,-13.0,-19.0,-13.0,3324.62
-35.0,20.0,-23.0,25.0,-15.0,16.0,-12.0,4.0,26.0,-5.0,15.0,-1.0,15.0,-18.0,27.0,14.0,-7.0,17.0,5.0,22.0,-8.0,22.0,-7.0,26.0,4.0,16.0,-3.0,19.0,7.0,21.0,1.0,25.0,10.0,6.0,22.0,15.0,18.0,19.0,16.0,9.0,20.0,16.0,11.0,11.0,-2.0,13.0,0.0,5.0,13.0,4.0,10.0,13.0,13.0,8.0,14.0,9.0,16.0,6.0,13.0,11.0,19.0,14.0,-4.0,22.0,-4.0,16.0,20.0,-12.0,24.0,-14.0,20.0,-15.0,-18.0,19.0,-14.0,15.0,-19.0,16.0,-21.0,-22.0,-18.0,13.0,-20.0,1.0,18.0,3324.62
-123.0,-16.0,2.0,-33.0,-7.0,-10.0,0.0,-4.0,-28.0,-1.0,-10.0,-13.0,-28.0,5.0,-23.0,-23.0,-22.0,-29.0,-17.0,-14.0,-17.0,-12.0,-8.0,-30.0,-11.0,-16.0,-22.0,-17.0,-1.0,-25.0,-14.0,-18.0,-14.0,-21.0,-5.0,-31.0,-7.0,-3.0,-21.0,-12.0,-22.0,-4.0,-4.0,-2.0,3.0,-12.0,0.0,-3.0,-16.0,5.0,-7.0,-23.0,-13.0,-10.0,-22.0,-5.0,-2.0,-17.0,-18.0,-4.0,-25.0,-19.0,-7.0,-23.0,-8.0,-32.0,-13.0,2.0,-20.0,5.0,-21.0,17.0,12.0,-21.0,10.0,-21.0,9.0,-28.0,6.0,25.0,20.0,-21.0,16.0,-10.0,-3.0,3324.63
2.0,2.0,13.0,11.0,6.0,14.0,11.0,7.0,15.0,24.0,14.0,20.0,8.0,14.0,2.0,13.0,10.0,8.0,11.0,9.0,23.0,16.0,26.0,-3.0,19.0,-1.0,18.0,-1.0,10.0,0.0,14.0,-1.0,14.0,22.0,-4.0,16.0,-9.0,-2.0,12.0,0.0,3.0,-13.0,7.0,16.0,-9.0,6.0,-12.0,-5.0,5.0,-5.0,-7.0,-6.0,0.0,-17.0,2.0,-18.0,2.0,-21.0,6.0,-17.0,16.0,10.0,-25.0,9.0,-15.0,22.0,16.0,-29.0,11.0,-34.0,11.0,-36.0,-26.0,-1.0,-17.0,16.0,-23.0,14.0,-24.0,-28.0,-10.0,-7.0,-8.0,7.0,9.0,3324.63
22.0,15.0,-9.0,-1.0,-8.0,9.0,-45.0,-25.0,22.0,-27.0,15.0,-43.0,10.0,-33.0,6.0,11.0,-33.0,-3.0,-43.0,14.0,-46.0,-5.0,-56.0,5.0,-51.0,6.0,-36.0,11.0,-33.0,18.0,-41.0,2.0,-35.0,-27.0,18.0,-32.0,11.0,16.0,-21.0,7.0,-14.0,6.0,5.0,-3.0,-4.0,26.0,-4.0,-6.0,14.0,-13.0,6.0,1.0,-18.0,-5.0,-26.0,-9.0,-34.0,-20.0,-35.0,-20.0,-45.0,-51.0,-21.0,-55.0,-25.0,-64.0,-67.0,-24.0,-53.0,-10.0,-56.0,-13.0,-18.0,-60.0,-9.0,-30.0,-20.0,-36.0,-3.0,-4.0,-1.0,-27.0,0.0,7.0,-15.0,3324.64
-6.0,8.0,35.0,-25.0,32.0,-26.0,33.0,51.0,-6.0,49.0,-22.0,62.0,-16.0,1.0,-12.0,-3.0,52.0,-4.0,68.0,-14.0,42.0,-26.0,58.0,-21.0,50.0,-28.0,46.0,-11.0,35.0,-10.0,37.0,-15.0,31.0,33.0,-27.0,21.0,-9.0,-14.0,27.0,-2.0,14.0,-6.0,4.0,1.0,13.0,-17.0,21.0,19.0,-5.0,10.0,0.0,2.0,10.0,19.0,4.0,18.0,16.0,30.0,18.0,30.0,36.0,28.0,36.0,39.0,40.0,31.0,45.0,37.0,42.0,44.0,48.0,45.0,42.0,49.0,34.0,54.0,37.0,24.0,2.0,5.0,20.0,27.0,6.0,2.0,-1.0,3324.65
-128.0,-2.0,35.0,29.0,27.0,13.0,24.0,15.0,2.0,27.0,14.0,22.0,26.0,68.0,15.0,24.0,24.0,8.0,19.0,12.0,33.0,22.0,28.0,28.0,38.0,19.0,34.0,1.0,34.0,2.0,36.0,7.0,37.0,36.0,8.0,30.0,0.0,11.0,25.0,7.0,18.0,10.0,4.0,6.0,-16.0,-17.0,-14.0,-10.0,-9.0,1.0,-13.0,-12.0,18.0,-5.0,25.0,-6.0,28.0,-6.0,41.0,-5.0,40.0,51.0,-12.0,58.0,-19.0,51.0,47.0,-31.0,54.0,-19.0,50.0,-8.0,-1.0,36.0,-15.0,36.0,4.0,40.0,-40.0,-6.0,-44.0,28.0,-5.0,11.0,6.0,3324.65
-55.0,-14.0,8.0,-33.0,48.0,-25.0,16.0,29.0,-35.0,54.0,-43.0,28.0,-27.0,28.0,-40.0,-44.0,37.0,-28.0,31.0,-26.0,49.0,-8.0,30.0,-20.0,43.0,-21.0,32.0,-24.0,23.0,-25.0,41.0,-20.0,35.0,23.0,-23.0,28.0,-17.0,-7.0,26.0,-19.0,18.0,-5.0,-3.0,8.0,29.0,-3.0,21.0,11.0,4.0,9.0,12.0,17.0,0.0,13.0,0.0,37.0,-15.0,30.0,-11.0,50.0,-10.0,-11.0,52.0,-10.0,42.0,-9.0,7.0,60.0,5.0,50.0,0.0,62.0,38.0,20.0,44.0,4.0,43.0,8.0,33.0,14.0,13.0,-8.0,13.0,-17.0,-8.0,3324.66
-123.0,-16.0,-5.0,-18.0,6.0,-18.0,5.0,8.0,-22.0,5.0,-19.0,1.0,-21.0,-1.0,-25.0,-21.0,5.0,-24.0,1.0,-23.0,8.0,-24.0,1.0,-27.0,1.0,-24.0,3.0,-24.0,-1.0,-21.0,2.0,-16.0,3.0,-3.0,-19.0,2.0,-19.0,-13.0,4.0,-16.0,1.0,-12.0,-8.0,-7.0,12.0,-3.0,12.0,10.0,1.0,7.0,5.0,10.0,-4.0,8.0,-4.0,16.0,-7.0,16.0,-11.0,19.0,-14.0,-8.0,26.0,-5.0,28.0,-10.0,-4.0,29.0,-9.0,29.0,0.0,27.0,30.0,1.0,25.0,0.0,24.0,0.0,19.0,22.0,15.0,0.0,13.0,-3.0,-5.0,3324.66
113.0,-12.0,-10.0,-14.0,-16.0,-17.0,-15.0,-22.0,-14.0,-19.0,-13.0,-26.0,-12.0,-22.0,-13.0,-12.0,-26.0,-18.0,-27.0,-15.0,-25.0,-12.0,-25.0,-12.0,-24.0,-12.0,-23.0,-10.0,-18.0,-10.0,-18.0,-6.0,-22.0,-27.0,-8.0,-19.0,-1.0,-3.0,-14.0,-4.0,-13.0,-4.0,-5.0,-5.0,12.0,12.0,8.0,4.0,10.0,-2.0,8.0,5.0,-12.0,0.0,-18.0,3.0,-23.0,4.0,-24.0,7.0,-27.0,-29.0,4.0,-32.0,6.0,-33.0,-35.0,9.0,-34.0,11.0,-33.0,11.0,13.0,-29.0,6.0,-22.0,14.0,-24.0,7.0,14.0,12.0,-12.0,14.0,-6.0,-5.0,3324.67
-68.0,4.0,18.0,6.0,12.0,3.0,8.0,19.0,-1.0,13.0,0.0,17.0,-3.0,15.0,5.0,5.0,10.0,-4.0,23.0,-1.0,19.0,5.0,23.0,-4.0,16.0,1.0,17.0,-10.0,19.0,-4.0,15.0,-6.0,20.0,19.0,-8.0,16.0,-15.0,-18.0,8.0,-18.0,14.0,-20.0,-17.0,-21.0,-10.0,11.0,-10.0,-18.0,4.0,-14.0,15.0,19.0,-10.0,16.0,-5.0,12.0,-4.0,27.0,4.0,21.0,5.0,7.0,22.0,13.0,18.0,21.0,16.0,23.0,19.0,19.0,19.0,13.0,6.0,18.0,12.0,28.0,14.0,18.0,4.0,9.0,14.0,14.0,17.0,20.0,15.0,3324.69
-88.0,-6.0,12.0,0.0,21.0,-8.0,17.0,15.0,-13.0,12.0,-12.0,10.0,-15.0,14.0,-12.0,-20.0,13.0,-12.0,16.0,-21.0,11.0,-17.0,4.0,-14.0,11.0,-14.0,6.0,-19.0,1.0,-20.0,7.0,-23.0,4.0,3.0,-20.0,-8.0,-22.0,-23.0,-4.0,-22.0,-7.0,-17.0,-15.0,-10.0,-10.0,-5.0,-13.0,-10.0,-5.0,-19.0,1.0,5.0,-17.0,1.0,-19.0,8.0,-14.0,14.0,-13.0,5.0,-10.0,-18.0,11.0,-11.0,17.0,-9.0,-10.0,17.0,-3.0,26.0,-7.0,26.0,34.0,1.0,28.0,4.0,21.0,1.0,25.0,25.0,29.0,2.0,29.0,1.0,-2.0,3324.7
-68.0,-4.0,-9.0,4.0,-14.0,7.0,-9.0,-17.0,6.0,-13.0,11.0,-13.0,8.0,-29.0,4.0,6.0,-12.0,12.0,-18.0,2.0,-15.0,17.0,-7.0,12.0,-16.0,14.0,-17.0,18.0,-16.0,21.0,-12.0,16.0,-5.0,-6.0,23.0,2.0,23.0,21.0,14.0,17.0,-3.0,19.0,16.0,17.0,17.0,-1.0,13.0,8.0,-12.0,13.0,-14.0,-14.0,10.0,-17.0,10.0,-12.0,5.0,-22.0,4.0,-26.0,-7.0,-6.0,-19.0,-8.0,-18.0,-12.0,-15.0,-21.0,-14.0,-30.0,-18.0,-26.0,-25.0,-17.0,-23.0,-15.0,-25.0,-19.0,-19.0,-14.0,-16.0,-14.0,-21.0,-7.0,-7.0,3324.71
-98.0,-3.0,-24.0,12.0,2.0,20.0,-20.0,-18.0,10.0,-5.0,10.0,-6.0,14.0,-15.0,7.0,20.0,-7.0,21.0,-1.0,22.0,-10.0,14.0,-7.0,19.0,-2.0,16.0,2.0,19.0,-2.0,14.0,4.0,14.0,2.0,5.0,20.0,11.0,15.0,15.0,18.0,18.0,19.0,13.0,15.0,5.0,13.0,14.0,15.0,17.0,8.0,20.0,5.0,3.0,23.0,1.0,16.0,-2.0,17.0,-2.0,23.0,-10.0,16.0,18.0,-12.0,13.0,-23.0,14.0,15.0,-21.0,10.0,-26.0,6.0,-24.0,-26.0,11.0,-22.0,2.0,-21.0,5.0,-22.0,-24.0,-27.0,3.0,-32.0,8.0,13.0,3324.72
-68.0,14.0,-3.0,19.0,-6.0,15.0,-11.0,-8.0,19.0,-4.0,26.0,-6.0,15.0,-4.0,19.0,21.0,-5.0,16.0,-6.0,18.0,-7.0,21.0,-2.0,21.0,8.0,20.0,-1.0,17.0,2.0,17.0,11.0,17.0,9.0,3.0,15.0,5.0,18.0,-2.0,1.0,10.0,8.0,8.0,9.0,-1.0,-13.0,7.0,-5.0,-9.0,1.0,-11.0,-8.0,-8.0,-1.0,-9.0,-6.0,-15.0,1.0,-18.0,-13.0,-22.0,-2.0,-16.0,-29.0,-9.0,-17.0,-1.0,-9.0,-17.0,-6.0,-30.0,-3.0,-24.0,-28.0,-1.0,-28.0,-7.0,-31.0,-12.0,-19.0,-5.0,-14.0,-5.0,-11.0,-4.0,1.0,3324.74
-88.0,-2.0,32.0,-34.0,16.0,-22.0,54.0,18.0,-11.0,17.0,-47.0,29.0,-19.0,28.0,-53.0,-21.0,22.0,-45.0,4.0,-35.0,12.0,-33.0,24.0,-23.0,39.0,-31.0,17.0,-36.0,20.0,-27.0,17.0,-38.0,6.0,14.0,-24.0,8.0,-19.0,-21.0,10.0,-21.0,10.0,-24.0,-16.0,-5.0,24.0,-8.0,22.0,18.0,5.0,8.0,15.0,14.0,0.0,26.0,8.0,37.0,11.0,39.0,-2.0,46.0,8.0,3.0,53.0,6.0,64.0,2.0,9.0,62.0,20.0,45.0,14.0,59.0,59.0,19.0,49.0,13.0,38.0,35.0,44.0,16.0,24.0,26.0,10.0,19.0,13.0,3324.74
-68.0,6.0,3.0,-30.0,20.0,-38.0,37.0,7.0,-45.0,19.0,-35.0,22.0,-23.0,50.0,-37.0,-37.0,37.0,-30.0,18.0,-50.0,28.0,-28.0,34.0,-41.0,38.0,-34.0,12.0,-37.0,26.0,-25.0,28.0,-35.0,16.0,20.0,-36.0,9.0,-17.0,-20.0,9.0,-13.0,19.0,-22.0,-12.0,-6.0,18.0,-2.0,17.0,16.0,10.0,9.0,8.0,21.0,-6.0,26.0,0.0,30.0,-9.0,37.0,-22.0,48.0,-9.0,0.0,52.0,6.0,56.0,-6.0,11.0,63.0,18.0,52.0,14.0,70.0,59.0,8.0,30.0,9.0,48.0,11.0,35.0,23.0,9.0,2.0,27.0,11.0,-1.0,3324.75
-98.0,-5.0,-31.0,-14.0,-30.0,1.0,-8.0,-45.0,14.0,-24.0,-26.0,-63.0,2.0,-46.0,3.0,9.0,-45.0,-6.0,-42.0,19.0,-20.0,5.0,-39.0,-4.0,-46.0,1.0,-27.0,2.0,-46.0,0.0,-35.0,13.0,-32.0,-38.0,8.0,-42.0,6.0,7.0,-22.0,3.0,-23.0,-1.0,1.0,0.0,-15.0,27.0,-15.0,-15.0,7.0,-24.0,-5.0,-8.0,-30.0,-11.0,-26.0,-16.0,-32.0,-26.0,-35.0,-32.0,-30.0,-49.0,-29.0,-51.0,-43.0,-52.0,-58.0,-28.0,-70.0,-17.0,-54.0,-23.0,-25.0,-30.0,-3.0,-38.0,-15.0,-21.0,-24.0,6.0,-5.0,-32.0,-25.0,-11.0,-3.0,3324.75
-39.0,-8.0,18.0,-45.0,2.0,-48.0,19.0,-14.0,-20.0,11.0,-42.0,8.0,-70.0,27.0,-43.0,-49.0,25.0,-26.0,34.0,-47.0,19.0,-50.0,28.0,-39.0,6.0,-38.0,9.0,-31.0,5.0,-46.0,6.0,-36.0,8.0,15.0,-27.0,4.0,-42.0,-18.0,-6.0,-24.0,11.0,-17.0,-5.0,-11.0,18.0,10.0,21.0,1.0,20.0,-6.0,13.0,15.0,-23.0,25.0,-21.0,23.0,-29.0,28.0,-31.0,42.0,-32.0,-40.0,49.0,-40.0,52.0,-34.0,-17.0,59.0,-32.0,53.0,-7.0,49.0,63.0,-10.0,59.0,7.0,57.0,-14.0,31.0,35.0,7.0,-4.0,24.0,17.0,-14.0,3324.76
-128.0,25.0,-2.0,22.0,0.0,19.0,2.0,7.0,17.0,2.0,18.0,-2.0,12.0,-2.0,7.0,14.0,5.0,9.0,5.0,19.0,1.0,23.0,3.0,19.0,13.0,15.0,16.0,10.0,15.0,10.0,11.0,3.0,10.0,14.0,6.0,20.0,10.0,5.0,22.0,-2.0,13.0,2.0,-4.0,-3.0,3.0,14.0,6.0,5.0,14.0,8.0,10.0,10.0,16.0,8.0,16.0,11.0,13.0,19.0,18.0,3.0,16.0,17.0,8.0,27.0,5.0,29.0,33.0,0.0,27.0,-5.0,20.0,-6.0,-3.0,24.0,-10.0,17.0,-20.0,24.0,-5.0,-9.0,-13.0,22.0,-15.0,20.0,15.0,3324.76
120.0,12.0,-4.0,13.0,-18.0,19.0,-1.0,-2.0,9.0,-9.0,28.0,-7.0,21.0,-10.0,19.0,18.0,-1.0,24.0,6.0,15.0,-7.0,15.0,1.0,7.0,-7.0,17.0,0.0,17.0,3.0,13.0,10.0,11.0,12.0,8.0,14.0,15.0,9.0,10.0,18.0,9.0,23.0,12.0,5.0,-1.0,6.0,16.0,6.0,8.0,17.0,17.0,12.0,17.0,26.0,3.0,21.0,6.0,20.0,5.0,25.0,1.0,14.0,15.0,2.0,20.0,-1.0,17.0,30.0,-7.0,26.0,-12.0,27.0,-16.0,-21.0,18.0,-13.0,21.0,-15.0,13.0,-14.0,-18.0,-30.0,16.0,-14.0,13.0,15.0,3324.78
116.0,-3.0,4.0,0.0,12.0,9.0,15.0,16.0,-4.0,16.0,-1.0,5.0,0.0,21.0,7.0,9.0,9.0,6.0,15.0,-2.0,21.0,0.0,9.0,4.0,11.0,-7.0,8.0,-7.0,6.0,0.0,4.0,0.0,19.0,16.0,-12.0,12.0,-10.0,-13.0,11.0,-25.0,6.0,-13.0,-19.0,-14.0,-7.0,2.0,-12.0,-7.0,14.0,3.0,12.0,17.0,4.0,13.0,6.0,14.0,6.0,16.0,6.0,18.0,6.0,19.0,19.0,16.0,16.0,15.0,16.0,15.0,27.0,4.0,25.0,6.0,3.0,18.0,12.0,23.0,13.0,29.0,9.0,1.0,4.0,26.0,15.0,17.0,3.0,3324.78
126.0,-25.0,-5.0,-23.0,-5.0,-12.0,7.0,3.0,-6.0,5.0,-22.0,-5.0,-23.0,-1.0,-18.0,-23.0,-9.0,-16.0,-2.0,-10.0,-1.0,-18.0,-12.0,-15.0,-6.0,-12.0,-8.0,-15.0,-6.0,-9.0,-8.0,-13.0,-12.0,-25.0,-2.0,-11.0,1.0,-5.0,-21.0,3.0,-18.0,-3.0,5.0,0.0,-2.0,-19.0,-1.0,-7.0,-6.0,-12.0,-14.0,-11.0,-18.0,-12.0,-29.0,-8.0,-18.0,-9.0,-21.0,0.0,-23.0,-22.0,8.0,-25.0,2.0,-23.0,-28.0,5.0,-25.0,15.0,-16.0,9.0,15.0,-21.0,19.0,-27.0,13.0,-22.0,19.0,14.0,10.0,-22.0,3.0,-15.0,-16.0,3324.8
-128.0,-11.0,21.0,-17.0,5.0,-19.0,9.0,4.0,-21.0,0.0,-13.0,2.0,-17.0,4.0,-20.0,-10.0,8.0,-23.0,-2.0,-19.0,1.0,-17.0,2.0,-21.0,-7.0,-21.0,0.0,-16.0,-2.0,-18.0,-7.0,-18.0,-3.0,-7.0,-14.0,-15.0,-11.0,-12.0,-23.0,-15.0,-21.0,-5.0,-8.0,-2.0,-12.0,-8.0,-13.0,-13.0,-4.0,-15.0,-8.0,-2.0,-14.0,-5.0,-17.0,0.0,-17.0,2.0,-25.0,3.0,-18.0,-19.0,18.0,-21.0,12.0,-20.0,-14.0,15.0,-10.0,17.0,-20.0,26.0,23.0,-13.0,25.0,-14.0,26.0,1.0,27.0,20.0,21.0,-10.0,22.0,-10.0,-9.0,3324.81
108.0,13.0,-2.0,9.0,0.0,13.0,8.0,8.0,11.0,0.0,14.0,-3.0,15.0,0.0,18.0,16.0,7.0,11.0,6.0,7.0,4.0,14.0,6.0,18.0,10.0,10.0,14.0,10.0,12.0,12.0,18.0,3.0,13.0,17.0,3.0,20.0,8.0,8.0,21.0,-4.0,18.0,-3.0,-5.0,-5.0,4.0,9.0,10.0,3.0,15.0,8.0,10.0,15.0,9.0,5.0,17.0,8.0,23.0,2.0,15.0,9.0,19.0,14.0,6.0,24.0,-4.0,19.0,27.0,-8.0,22.0,-8.0,23.0,-7.0,-11.0,22.0,-13.0,18.0,-13.0,16.0,-20.0,-14.0,-14.0,9.0,-8.0,7.0,4.0,3324.81
-41.0,30.0,8.0,12.0,12.0,11.0,13.0,12.0,7.0,15.0,0.0,12.0,0.0,16.0,14.0,3.0,19.0,15.0,11.0,13.0,10.0,10.0,15.0,6.0,16.0,0.0,16.0,-2.0,14.0,2.0,12.0,1.0,23.0,10.0,-3.0,21.0,-2.0,-14.0,18.0,-19.0,17.0,-17.0,-14.0,-15.0,-8.0,3.0,-9.0,-7.0,6.0,-8.0,11.0,14.0,-10.0,15.0,-3.0,13.0,-3.0,23.0,1.0,25.0,-3.0,2.0,24.0,6.0,22.0,5.0,12.0,21.0,14.0,17.0,21.0,12.0,13.0,21.0,7.0,26.0,8.0,21.0,9.0,17.0,13.0,21.0,10.0,19.0,10.0,3324.82
94.0,-48.0,-14.0,-14.0,-15.0,-5.0,-19.0,-16.0,-39.0,-28.0,-53.0,-25.0,-22.0,-34.0,-57.0,-23.0,-38.0,-27.0,-38.0,-29.0,-40.0,-30.0,-19.0,-32.0,-35.0,-24.0,-30.0,-43.0,-24.0,-29.0,-32.0,-24.0,-40.0,-41.0,-19.0,-36.0,-13.0,-15.0,-24.0,-6.0,-22.0,-12.0,-13.0,-12.0,-1.0,28.0,-5.0,-3.0,14.0,-9.0,12.0,7.0,-20.0,9.0,-37.0,-4.0,-35.0,0.0,-49.0,1.0,-52.0,-59.0,-5.0,-57.0,7.0,-60.0,-74.0,10.0,-49.0,5.0,-68.0,22.0,21.0,-72.0,4.0,-51.0,14.0,-47.0,30.0,18.0,17.0,-11.0,30.0,-41.0,-26.0,3324.84
