subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_5,subcarrier_8,subcarrier_10,subcarrier_11,subcarrier_13,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_27,subcarrier_28,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_35,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_41,subcarrier_42,subcarrier_44,subcarrier_46,subcarrier_47,subcarrier_49,subcarrier_50,subcarrier_53,subcarrier_76,subcarrier_77,subcarrier_79,subcarrier_80,subcarrier_82,subcarrier_83,subcarrier_84,subcarrier_85,subcarrier_86,subcarrier_87,subcarrier_88,subcarrier_89,subcarrier_90,subcarrier_91,subcarrier_94,subcarrier_95,subcarrier_96,subcarrier_97,subcarrier_98,subcarrier_99,subcarrier_101,subcarrier_102,subcarrier_103,subcarrier_104,subcarrier_105,subcarrier_106,subcarrier_107,subcarrier_108,subcarrier_109,subcarrier_110,subcarrier_111,subcarrier_112,subcarrier_114,subcarrier_115,subcarrier_117,subcarrier_118,subcarrier_120,subcarrier_121,subcarrier_122,subcarrier_123,subcarrier_124,subcarrier_125,subcarrier_126,subcarrier_127,timestamp
94.0,-32.0,5.0,18.0,14.0,21.0,25.0,16.0,19.0,16.0,19.0,20.0,10.0,26.0,16.0,23.0,12.0,18.0,13.0,16.0,9.0,8.0,7.0,8.0,2.0,3.0,1.0,-3.0,3.0,-3.0,-2.0,-5.0,-6.0,-7.0,-10.0,-27.0,-8.0,-10.0,-28.0,-27.0,-10.0,-26.0,-10.0,-25.0,-13.0,-26.0,-9.0,-26.0,-14.0,-20.0,-14.0,-19.0,-14.0,-13.0,-11.0,-12.0,-8.0,-10.0,-6.0,-4.0,-7.0,-2.0,0.0,-2.0,1.0,-3.0,0.0,2.0,5.0,5.0,10.0,8.0,11.0,16.0,8.0,12.0,13.0,17.0,19.0,2561.51
20.0,65.0,17.0,4.0,-14.0,-6.0,-4.0,-10.0,-8.0,-9.0,-15.0,-7.0,-19.0,-15.0,-16.0,-13.0,-19.0,-16.0,-25.0,-16.0,-26.0,-7.0,-25.0,-25.0,-24.0,-2.0,-31.0,-25.0,7.0,1.0,7.0,-15.0,-13.0,10.0,-10.0,-2.0,-14.0,-12.0,-8.0,-10.0,-12.0,-11.0,-14.0,-15.0,-4.0,-17.0,-11.0,-24.0,-1.0,-21.0,-3.0,-26.0,-7.0,-27.0,6.0,5.0,-21.0,15.0,-24.0,16.0,-23.0,15.0,-27.0,18.0,-27.0,18.0,-27.0,-24.0,16.0,24.0,-23.0,-20.0,21.0,-13.0,19.0,-12.0,16.0,-15.0,6.0,2561.52
98.0,32.0,6.0,10.0,-6.0,-15.0,-4.0,4.0,-3.0,-13.0,-1.0,-17.0,-4.0,-23.0,3.0,-18.0,-3.0,-17.0,3.0,-32.0,-4.0,-25.0,-2.0,-1.0,-3.0,-25.0,-3.0,-4.0,-19.0,-18.0,-20.0,-12.0,-5.0,-17.0,-12.0,11.0,-7.0,-7.0,13.0,2.0,-6.0,4.0,-9.0,3.0,-15.0,-2.0,-5.0,-16.0,-20.0,-18.0,-21.0,-3.0,-15.0,-18.0,-6.0,-1.0,-28.0,2.0,-31.0,1.0,-21.0,-1.0,-25.0,11.0,-27.0,3.0,-25.0,-24.0,17.0,11.0,-15.0,-17.0,16.0,-16.0,16.0,-19.0,20.0,-16.0,11.0,2561.55
98.0,32.0,6.0,11.0,-7.0,-4.0,1.0,16.0,4.0,-19.0,14.0,-15.0,14.0,-24.0,10.0,-24.0,10.0,-22.0,9.0,-34.0,14.0,-40.0,8.0,7.0,5.0,-26.0,-2.0,-6.0,-23.0,-26.0,-21.0,-10.0,-15.0,-19.0,-16.0,-15.0,8.0,5.0,-12.0,-5.0,15.0,-6.0,19.0,-2.0,25.0,-8.0,28.0,-2.0,23.0,4.0,22.0,5.0,24.0,10.0,26.0,32.0,13.0,35.0,14.0,27.0,24.0,24.0,23.0,26.0,25.0,20.0,23.0,28.0,18.0,15.0,29.0,26.0,14.0,22.0,18.0,22.0,11.0,13.0,8.0,2561.58
-128.0,0.0,8.0,2.0,-6.0,-1.0,4.0,11.0,11.0,-9.0,13.0,-14.0,14.0,-12.0,15.0,-5.0,19.0,-19.0,17.0,-10.0,25.0,-15.0,21.0,17.0,10.0,-22.0,12.0,12.0,-17.0,-17.0,-21.0,6.0,-3.0,-17.0,-11.0,-8.0,6.0,5.0,-3.0,0.0,15.0,7.0,8.0,0.0,11.0,0.0,16.0,5.0,16.0,3.0,17.0,15.0,11.0,13.0,18.0,28.0,23.0,14.0,18.0,11.0,21.0,10.0,21.0,5.0,26.0,2.0,25.0,23.0,9.0,7.0,17.0,20.0,1.0,38.0,1.0,20.0,5.0,11.0,-5.0,2561.59
98.0,32.0,6.0,8.0,-10.0,-9.0,4.0,14.0,2.0,-8.0,4.0,-26.0,5.0,-18.0,10.0,-16.0,8.0,-40.0,3.0,-28.0,12.0,-26.0,14.0,2.0,-7.0,-30.0,-2.0,-14.0,-19.0,-29.0,-15.0,-17.0,-17.0,-10.0,-26.0,-8.0,2.0,11.0,-18.0,1.0,7.0,1.0,11.0,-9.0,20.0,-3.0,18.0,8.0,27.0,15.0,17.0,11.0,20.0,14.0,20.0,29.0,31.0,28.0,36.0,20.0,26.0,12.0,36.0,25.0,14.0,16.0,24.0,8.0,27.0,21.0,32.0,24.0,3.0,5.0,11.0,14.0,27.0,17.0,14.0,2561.6
-126.0,32.0,8.0,-10.0,-5.0,5.0,-6.0,-15.0,-15.0,11.0,-22.0,15.0,-16.0,12.0,-18.0,11.0,-17.0,17.0,-16.0,21.0,-17.0,24.0,-14.0,-15.0,-14.0,26.0,-10.0,-4.0,24.0,22.0,21.0,4.0,7.0,19.0,8.0,10.0,-2.0,-2.0,7.0,8.0,-13.0,5.0,-11.0,8.0,-11.0,4.0,-18.0,5.0,-17.0,7.0,-23.0,-2.0,-20.0,-2.0,-25.0,-23.0,-13.0,-29.0,-9.0,-23.0,-11.0,-25.0,-19.0,-20.0,-18.0,-19.0,-27.0,-26.0,-20.0,-15.0,-26.0,-18.0,-19.0,-18.0,-15.0,-14.0,-11.0,-17.0,-12.0,2561.6
20.0,65.0,17.0,0.0,-35.0,-33.0,-5.0,12.0,4.0,-32.0,0.0,-35.0,-10.0,-39.0,-1.0,-29.0,-4.0,-35.0,0.0,-20.0,5.0,-16.0,6.0,4.0,1.0,-11.0,5.0,4.0,-3.0,-2.0,2.0,5.0,5.0,7.0,5.0,23.0,-18.0,-18.0,24.0,25.0,-18.0,26.0,-16.0,24.0,-18.0,24.0,-18.0,25.0,-14.0,22.0,-10.0,19.0,-9.0,20.0,-7.0,-2.0,14.0,-1.0,10.0,-5.0,7.0,3.0,2.0,3.0,1.0,8.0,-4.0,-3.0,5.0,1.0,-18.0,-20.0,0.0,-13.0,4.0,-20.0,6.0,-21.0,3.0,2561.61
-128.0,0.0,8.0,32.0,99.0,76.0,23.0,12.0,7.0,71.0,-6.0,55.0,-12.0,77.0,13.0,62.0,3.0,54.0,-12.0,37.0,-17.0,46.0,-6.0,4.0,-3.0,13.0,-7.0,1.0,4.0,-4.0,-8.0,-6.0,-5.0,-19.0,-10.0,-69.0,5.0,11.0,-67.0,-69.0,10.0,-65.0,6.0,-69.0,5.0,-61.0,15.0,-60.0,6.0,-63.0,-2.0,-55.0,3.0,-45.0,-5.0,-1.0,-23.0,0.0,-19.0,4.0,-22.0,-7.0,-9.0,1.0,-7.0,-14.0,13.0,20.0,-11.0,10.0,26.0,29.0,22.0,46.0,11.0,48.0,8.0,55.0,27.0,2561.62
94.0,-32.0,5.0,82.0,-21.0,-6.0,61.0,95.0,86.0,-8.0,77.0,8.0,51.0,2.0,40.0,2.0,53.0,0.0,76.0,11.0,36.0,4.0,34.0,40.0,16.0,11.0,20.0,21.0,0.0,7.0,13.0,-8.0,-16.0,8.0,-28.0,-43.0,-45.0,-45.0,-41.0,-47.0,-52.0,-35.0,-52.0,-39.0,-51.0,-48.0,-70.0,-38.0,-54.0,-22.0,-51.0,-11.0,-49.0,-10.0,-46.0,-39.0,-12.0,-33.0,-13.0,-21.0,-3.0,-14.0,10.0,-19.0,-1.0,0.0,8.0,-4.0,2.0,0.0,-7.0,-7.0,46.0,13.0,23.0,10.0,53.0,7.0,63.0,2561.62
80.0,0.0,5.0,60.0,-64.0,-37.0,34.0,55.0,41.0,-81.0,59.0,-55.0,36.0,-66.0,41.0,-38.0,60.0,-37.0,53.0,-35.0,51.0,-35.0,36.0,33.0,24.0,-15.0,4.0,16.0,4.0,10.0,11.0,-6.0,-12.0,21.0,-4.0,-10.0,-67.0,-69.0,-5.0,-11.0,-75.0,-3.0,-59.0,1.0,-61.0,-2.0,-69.0,13.0,-67.0,10.0,-56.0,5.0,-48.0,18.0,-42.0,-33.0,7.0,-14.0,7.0,-21.0,9.0,-14.0,3.0,11.0,7.0,6.0,8.0,-19.0,22.0,17.0,-37.0,-20.0,41.0,-50.0,27.0,-26.0,58.0,-42.0,51.0,2561.63
94.0,-32.0,5.0,65.0,-15.0,-20.0,67.0,78.0,80.0,-15.0,65.0,-14.0,71.0,-10.0,68.0,-24.0,61.0,-4.0,51.0,-4.0,47.0,16.0,46.0,34.0,34.0,10.0,27.0,20.0,1.0,7.0,4.0,-8.0,-13.0,16.0,-18.0,-44.0,-55.0,-61.0,-39.0,-29.0,-62.0,-36.0,-63.0,-33.0,-67.0,-34.0,-60.0,-22.0,-57.0,-18.0,-55.0,-19.0,-60.0,-14.0,-45.0,-38.0,3.0,-26.0,-2.0,-23.0,-10.0,-11.0,-1.0,2.0,6.0,6.0,2.0,-13.0,21.0,18.0,5.0,-22.0,43.0,14.0,35.0,-15.0,50.0,-2.0,55.0,2561.64
-40.0,-127.0,29.0,-15.0,-69.0,-85.0,-14.0,-22.0,-29.0,-60.0,4.0,-92.0,-17.0,-88.0,2.0,-61.0,-1.0,-56.0,5.0,-47.0,2.0,-41.0,-9.0,17.0,4.0,-22.0,6.0,4.0,-7.0,5.0,12.0,6.0,7.0,16.0,13.0,49.0,-33.0,-40.0,60.0,55.0,-38.0,60.0,-36.0,49.0,-35.0,56.0,-34.0,53.0,-32.0,52.0,-26.0,47.0,-20.0,44.0,-9.0,-4.0,33.0,-6.0,21.0,-8.0,22.0,-7.0,-1.0,-10.0,-6.0,8.0,-17.0,-26.0,-6.0,-6.0,-38.0,-50.0,3.0,-24.0,-20.0,-51.0,-11.0,-62.0,-19.0,2561.64
-20.0,-63.0,30.0,-46.0,70.0,46.0,-22.0,-51.0,-53.0,57.0,-45.0,42.0,-49.0,44.0,-51.0,13.0,-47.0,28.0,-39.0,31.0,-36.0,14.0,-41.0,-22.0,-29.0,7.0,-23.0,-17.0,0.0,-14.0,-10.0,-1.0,0.0,-26.0,24.0,-34.0,58.0,51.0,-43.0,-43.0,62.0,-39.0,51.0,-38.0,57.0,-37.0,58.0,-33.0,48.0,-43.0,40.0,-32.0,43.0,-24.0,33.0,27.0,-18.0,28.0,-20.0,11.0,-22.0,7.0,-8.0,0.0,-4.0,-1.0,3.0,23.0,-23.0,-14.0,36.0,44.0,-18.0,47.0,-19.0,72.0,-45.0,43.0,-19.0,2561.65
94.0,-32.0,5.0,-9.0,36.0,34.0,-14.0,-12.0,-12.0,31.0,-13.0,30.0,-12.0,30.0,-9.0,26.0,-13.0,25.0,-13.0,22.0,-10.0,14.0,-11.0,-9.0,-11.0,9.0,-10.0,-6.0,3.0,-3.0,-6.0,-3.0,-2.0,-12.0,-4.0,-18.0,26.0,30.0,-24.0,-23.0,25.0,-21.0,28.0,-24.0,26.0,-26.0,24.0,-20.0,22.0,-22.0,19.0,-20.0,13.0,-17.0,12.0,8.0,-13.0,5.0,-9.0,4.0,-6.0,9.0,-10.0,1.0,-2.0,-1.0,1.0,10.0,-4.0,-7.0,13.0,19.0,-3.0,24.0,-5.0,22.0,-7.0,29.0,-9.0,2561.65
-128.0,0.0,8.0,18.0,29.0,28.0,18.0,20.0,14.0,21.0,19.0,27.0,12.0,22.0,15.0,28.0,18.0,21.0,10.0,19.0,9.0,16.0,5.0,7.0,3.0,5.0,1.0,0.0,1.0,3.0,-1.0,-4.0,-7.0,-2.0,-10.0,-27.0,7.0,5.0,-32.0,-34.0,5.0,-30.0,4.0,-32.0,0.0,-31.0,5.0,-28.0,6.0,-28.0,-5.0,-28.0,-6.0,-23.0,0.0,1.0,-10.0,-8.0,-10.0,-1.0,-9.0,-4.0,2.0,3.0,-1.0,-2.0,2.0,8.0,3.0,5.0,11.0,16.0,11.0,14.0,14.0,20.0,17.0,20.0,13.0,2561.66
98.0,32.0,6.0,29.0,-12.0,-10.0,36.0,35.0,33.0,-7.0,32.0,-7.0,31.0,-5.0,30.0,-8.0,29.0,-4.0,28.0,-5.0,20.0,1.0,18.0,17.0,14.0,3.0,7.0,7.0,1.0,4.0,6.0,-5.0,-6.0,8.0,-9.0,-22.0,-27.0,-27.0,-19.0,-17.0,-29.0,-20.0,-29.0,-20.0,-31.0,-14.0,-28.0,-18.0,-32.0,-13.0,-27.0,-9.0,-25.0,-8.0,-22.0,-22.0,-4.0,-18.0,-3.0,-16.0,-3.0,-7.0,0.0,-4.0,0.0,1.0,0.0,-6.0,7.0,13.0,-2.0,-2.0,22.0,-2.0,25.0,-7.0,28.0,-2.0,27.0,2561.66
98.0,32.0,6.0,6.0,-7.0,-8.0,13.0,8.0,7.0,-23.0,0.0,-18.0,5.0,-24.0,8.0,-21.0,9.0,-23.0,5.0,-29.0,10.0,-25.0,8.0,8.0,-1.0,-23.0,2.0,-3.0,-18.0,-17.0,-20.0,-10.0,-12.0,-17.0,-16.0,-13.0,0.0,-5.0,-14.0,-7.0,5.0,-17.0,6.0,-10.0,11.0,-10.0,11.0,-6.0,18.0,-9.0,20.0,-13.0,20.0,-2.0,23.0,23.0,3.0,21.0,8.0,27.0,7.0,28.0,5.0,32.0,12.0,26.0,14.0,10.0,31.0,24.0,20.0,10.0,18.0,14.0,19.0,8.0,21.0,6.0,14.0,2561.7
98.0,32.0,6.0,13.0,-6.0,-11.0,9.0,5.0,12.0,-18.0,1.0,-16.0,1.0,-28.0,1.0,-21.0,-2.0,-28.0,1.0,-22.0,-2.0,-25.0,-5.0,-9.0,-10.0,-23.0,-9.0,-12.0,-11.0,-18.0,-14.0,-17.0,-17.0,-3.0,-15.0,-9.0,-2.0,0.0,-13.0,-15.0,-1.0,-17.0,6.0,-11.0,8.0,-14.0,10.0,-16.0,12.0,-10.0,18.0,-16.0,27.0,-4.0,24.0,21.0,-6.0,31.0,0.0,30.0,2.0,23.0,-2.0,29.0,1.0,28.0,5.0,7.0,24.0,21.0,14.0,6.0,25.0,16.0,28.0,4.0,22.0,5.0,14.0,2561.74
80.0,0.0,5.0,-38.0,-11.0,-6.0,-23.0,-29.0,-32.0,-16.0,-29.0,-15.0,-19.0,-16.0,-29.0,-12.0,-21.0,-14.0,-20.0,-20.0,-13.0,-15.0,-13.0,-14.0,-12.0,-9.0,-7.0,-5.0,-6.0,-1.0,0.0,0.0,3.0,6.0,7.0,5.0,25.0,27.0,4.0,5.0,27.0,5.0,29.0,5.0,28.0,8.0,28.0,5.0,26.0,3.0,23.0,3.0,23.0,3.0,20.0,15.0,2.0,13.0,0.0,9.0,-2.0,3.0,2.0,-1.0,-4.0,0.0,0.0,-2.0,-7.0,-6.0,2.0,-4.0,-13.0,3.0,-15.0,-9.0,-9.0,-1.0,-17.0,2561.82
-34.0,-30.0,45.0,-59.0,-50.0,-56.0,-55.0,-50.0,-48.0,-39.0,-53.0,-59.0,-39.0,-76.0,-49.0,-68.0,-32.0,-57.0,-45.0,-51.0,-23.0,-43.0,-30.0,-22.0,-20.0,-28.0,-6.0,-9.0,-19.0,-3.0,0.0,2.0,9.0,13.0,22.0,61.0,44.0,21.0,55.0,63.0,41.0,67.0,42.0,58.0,33.0,58.0,31.0,52.0,33.0,47.0,37.0,37.0,36.0,35.0,25.0,39.0,17.0,13.0,19.0,22.0,23.0,7.0,-1.0,-7.0,0.0,1.0,-5.0,-5.0,-16.0,-35.0,-16.0,-22.0,-31.0,-45.0,-37.0,-21.0,-43.0,-32.0,-53.0,2561.82
98.0,32.0,6.0,2.0,-5.0,-7.0,-3.0,-7.0,-8.0,-7.0,-10.0,-17.0,-6.0,-14.0,-14.0,-23.0,-17.0,-17.0,-24.0,-21.0,-24.0,-15.0,-19.0,-25.0,-21.0,-4.0,-32.0,-25.0,-8.0,-3.0,3.0,-23.0,-17.0,6.0,-15.0,-3.0,-10.0,-9.0,-5.0,-7.0,-10.0,-15.0,-13.0,-12.0,-5.0,-21.0,-3.0,-16.0,-3.0,-22.0,0.0,-27.0,1.0,-24.0,7.0,9.0,-24.0,6.0,-25.0,11.0,-23.0,10.0,-17.0,14.0,-22.0,16.0,-22.0,-14.0,25.0,20.0,-21.0,-12.0,18.0,-16.0,16.0,-17.0,15.0,-21.0,14.0,2561.85
98.0,32.0,6.0,3.0,-6.0,-12.0,3.0,-4.0,-9.0,-19.0,-14.0,-7.0,-9.0,-15.0,-17.0,-19.0,-9.0,-20.0,-17.0,-17.0,-24.0,-12.0,-16.0,-24.0,-18.0,-3.0,-25.0,-21.0,0.0,0.0,6.0,-21.0,-21.0,7.0,-17.0,-5.0,-8.0,-9.0,-14.0,-12.0,-7.0,-9.0,1.0,-18.0,0.0,-18.0,4.0,-19.0,-1.0,-26.0,-1.0,-18.0,9.0,-20.0,11.0,13.0,-16.0,17.0,-24.0,23.0,-20.0,27.0,-19.0,21.0,-20.0,26.0,-18.0,-14.0,20.0,31.0,-7.0,-15.0,26.0,-13.0,21.0,-4.0,20.0,-6.0,15.0,2561.85
98.0,32.0,6.0,9.0,-6.0,-14.0,-2.0,-1.0,-3.0,-6.0,-10.0,-14.0,-10.0,-13.0,-11.0,-21.0,-4.0,-17.0,-9.0,-28.0,-15.0,-14.0,-18.0,-17.0,-17.0,-21.0,-19.0,-22.0,-10.0,-4.0,1.0,-18.0,-17.0,2.0,-15.0,-8.0,-8.0,-4.0,-8.0,-19.0,-3.0,-13.0,-3.0,-7.0,-2.0,-12.0,-2.0,-24.0,4.0,-20.0,0.0,-15.0,12.0,-14.0,9.0,32.0,-8.0,15.0,-16.0,20.0,0.0,27.0,-9.0,27.0,-5.0,27.0,-17.0,-8.0,21.0,23.0,4.0,-10.0,17.0,-2.0,21.0,1.0,19.0,-3.0,16.0,2561.86
98.0,32.0,6.0,13.0,-4.0,-8.0,0.0,1.0,-3.0,-18.0,3.0,-21.0,-2.0,-18.0,2.0,-27.0,-6.0,-22.0,-6.0,-28.0,-5.0,-21.0,-5.0,-5.0,-12.0,-26.0,-14.0,-13.0,-19.0,-16.0,-9.0,-24.0,-18.0,-5.0,-13.0,-10.0,-10.0,-2.0,-12.0,-14.0,1.0,-14.0,-2.0,-21.0,5.0,-24.0,12.0,-20.0,1.0,-18.0,13.0,-23.0,20.0,-13.0,22.0,27.0,-14.0,22.0,-10.0,25.0,-8.0,22.0,-9.0,40.0,-4.0,27.0,-3.0,0.0,27.0,22.0,-6.0,4.0,25.0,4.0,23.0,7.0,22.0,-10.0,16.0,2561.89
108.0,-64.0,6.0,10.0,-5.0,-6.0,-9.0,-11.0,-10.0,-8.0,-19.0,-9.0,-18.0,-13.0,-23.0,-9.0,-18.0,3.0,-23.0,-2.0,-23.0,5.0,-35.0,-18.0,-24.0,12.0,-17.0,-16.0,12.0,19.0,29.0,-1.0,-11.0,15.0,8.0,-11.0,-2.0,-1.0,-15.0,-2.0,15.0,-1.0,16.0,-7.0,6.0,-6.0,12.0,-23.0,15.0,-40.0,22.0,-4.0,38.0,8.0,11.0,16.0,-4.0,20.0,-9.0,33.0,-3.0,33.0,0.0,30.0,-1.0,31.0,-5.0,6.0,34.0,26.0,-3.0,-9.0,10.0,2.0,19.0,-19.0,22.0,-8.0,21.0,2561.9
98.0,32.0,6.0,5.0,-17.0,-5.0,-10.0,-7.0,-7.0,-16.0,-10.0,-14.0,-14.0,-15.0,-13.0,-15.0,-21.0,-18.0,-16.0,-17.0,-19.0,-14.0,-22.0,-19.0,-27.0,-10.0,-23.0,-24.0,-6.0,5.0,13.0,-22.0,-22.0,3.0,-16.0,-1.0,-12.0,-9.0,-7.0,-7.0,-13.0,-10.0,-4.0,-13.0,-8.0,-25.0,-8.0,-21.0,-10.0,-17.0,3.0,-25.0,13.0,-22.0,7.0,12.0,-30.0,11.0,-30.0,13.0,-27.0,16.0,-29.0,22.0,-19.0,28.0,-16.0,-24.0,22.0,19.0,-24.0,-19.0,19.0,-10.0,7.0,-12.0,26.0,-20.0,11.0,2561.9
98.0,32.0,6.0,11.0,4.0,-4.0,6.0,11.0,5.0,-14.0,10.0,-21.0,9.0,-15.0,12.0,-19.0,14.0,-17.0,11.0,-23.0,13.0,-27.0,10.0,13.0,4.0,-25.0,4.0,-3.0,-27.0,-22.0,-19.0,-5.0,-8.0,-18.0,-19.0,-10.0,5.0,1.0,-12.0,-8.0,7.0,-11.0,15.0,-10.0,17.0,-15.0,9.0,-4.0,19.0,2.0,27.0,7.0,24.0,10.0,21.0,26.0,15.0,21.0,14.0,31.0,17.0,23.0,21.0,23.0,18.0,24.0,15.0,19.0,18.0,8.0,20.0,22.0,14.0,18.0,18.0,13.0,13.0,15.0,12.0,2561.95
94.0,-32.0,5.0,-25.0,0.0,0.0,-28.0,-34.0,-36.0,0.0,-30.0,-2.0,-30.0,-2.0,-29.0,2.0,-29.0,0.0,-24.0,0.0,-22.0,-1.0,-20.0,-19.0,-15.0,0.0,-8.0,-7.0,0.0,-2.0,-4.0,3.0,5.0,-6.0,9.0,22.0,13.0,12.0,21.0,20.0,15.0,21.0,14.0,18.0,17.0,19.0,17.0,17.0,18.0,16.0,18.0,11.0,18.0,14.0,15.0,14.0,7.0,10.0,7.0,8.0,3.0,4.0,9.0,0.0,5.0,1.0,5.0,4.0,-7.0,-15.0,0.0,3.0,-15.0,5.0,-19.0,-2.0,-26.0,2.0,-27.0,2561.96
94.0,-32.0,5.0,-31.0,73.0,85.0,-30.0,-33.0,-41.0,62.0,-34.0,78.0,-36.0,66.0,-30.0,66.0,-39.0,58.0,-38.0,55.0,-14.0,44.0,-24.0,-21.0,-18.0,23.0,-13.0,-6.0,3.0,-1.0,-13.0,-4.0,-5.0,-23.0,-11.0,23.0,61.0,50.0,21.0,10.0,65.0,21.0,66.0,8.0,62.0,8.0,56.0,2.0,55.0,-9.0,58.0,-7.0,68.0,0.0,47.0,35.0,6.0,38.0,0.0,34.0,6.0,35.0,2.0,19.0,17.0,-3.0,20.0,16.0,-12.0,-8.0,38.0,27.0,-14.0,36.0,-28.0,64.0,-21.0,56.0,-25.0,2561.96
98.0,32.0,6.0,-30.0,-6.0,-13.0,-36.0,-40.0,-28.0,-11.0,-33.0,-14.0,-35.0,-14.0,-32.0,-13.0,-28.0,-8.0,-30.0,-11.0,-18.0,-9.0,-20.0,-17.0,-14.0,-2.0,-11.0,-7.0,-4.0,1.0,-2.0,4.0,6.0,-2.0,10.0,22.0,13.0,13.0,24.0,22.0,17.0,26.0,18.0,21.0,18.0,20.0,18.0,23.0,19.0,16.0,17.0,17.0,17.0,16.0,14.0,13.0,11.0,10.0,8.0,8.0,13.0,6.0,1.0,0.0,3.0,-3.0,5.0,0.0,-9.0,-12.0,1.0,-2.0,-19.0,0.0,-18.0,-9.0,-19.0,-4.0,-24.0,2561.97
94.0,-32.0,5.0,49.0,-58.0,-64.0,62.0,56.0,52.0,-60.0,51.0,-65.0,54.0,-49.0,57.0,-56.0,59.0,-50.0,52.0,-45.0,35.0,-37.0,38.0,36.0,27.0,-19.0,19.0,8.0,-5.0,-10.0,15.0,-13.0,-7.0,17.0,-11.0,-7.0,-62.0,-58.0,-3.0,-6.0,-73.0,-7.0,-66.0,2.0,-67.0,7.0,-61.0,0.0,-59.0,2.0,-54.0,11.0,-55.0,8.0,-50.0,-48.0,9.0,-35.0,9.0,-37.0,0.0,-19.0,-1.0,-16.0,-8.0,-10.0,-13.0,-24.0,0.0,9.0,-27.0,-27.0,13.0,-41.0,19.0,-46.0,35.0,-65.0,35.0,2561.98
-2.0,-32.0,15.0,-32.0,-83.0,-65.0,-22.0,-34.0,-42.0,-72.0,-36.0,-70.0,-24.0,-74.0,-28.0,-61.0,-33.0,-68.0,-29.0,-48.0,-24.0,-49.0,-27.0,-15.0,-8.0,-28.0,-12.0,-7.0,-15.0,6.0,3.0,8.0,18.0,7.0,31.0,40.0,-44.0,-51.0,36.0,48.0,-46.0,39.0,-47.0,52.0,-40.0,50.0,-43.0,54.0,-35.0,49.0,-30.0,39.0,-31.0,47.0,-19.0,-14.0,35.0,-11.0,30.0,-20.0,36.0,-12.0,18.0,-3.0,1.0,-17.0,-2.0,-13.0,-18.0,-16.0,-42.0,-34.0,-24.0,-39.0,-19.0,-49.0,-39.0,-54.0,-15.0,2561.98
94.0,-32.0,5.0,-50.0,40.0,39.0,-68.0,-79.0,-65.0,36.0,-69.0,47.0,-68.0,44.0,-65.0,37.0,-77.0,45.0,-60.0,39.0,-49.0,26.0,-50.0,-39.0,-28.0,18.0,-27.0,-11.0,4.0,-4.0,-12.0,4.0,5.0,-16.0,14.0,46.0,45.0,42.0,39.0,40.0,54.0,38.0,59.0,33.0,54.0,25.0,58.0,22.0,57.0,18.0,53.0,19.0,57.0,14.0,50.0,39.0,5.0,40.0,10.0,32.0,7.0,29.0,6.0,6.0,16.0,2.0,25.0,16.0,-15.0,-20.0,32.0,22.0,-45.0,32.0,-37.0,30.0,-44.0,15.0,-53.0,2561.99
108.0,-64.0,6.0,18.0,89.0,74.0,15.0,19.0,8.0,83.0,29.0,78.0,11.0,77.0,16.0,75.0,9.0,72.0,11.0,56.0,15.0,48.0,-1.0,12.0,8.0,21.0,-4.0,-2.0,13.0,6.0,-3.0,-7.0,-8.0,-14.0,-23.0,-24.0,64.0,50.0,-30.0,-38.0,58.0,-40.0,54.0,-40.0,52.0,-41.0,40.0,-39.0,35.0,-50.0,29.0,-48.0,26.0,-38.0,28.0,17.0,-19.0,20.0,-28.0,26.0,-24.0,17.0,-12.0,13.0,4.0,13.0,7.0,12.0,15.0,5.0,30.0,41.0,5.0,39.0,1.0,61.0,13.0,57.0,10.0,2561.99
94.0,-32.0,5.0,14.0,87.0,76.0,2.0,7.0,4.0,84.0,10.0,85.0,3.0,75.0,11.0,79.0,-2.0,69.0,-3.0,67.0,7.0,57.0,3.0,-1.0,-2.0,16.0,-1.0,-1.0,14.0,0.0,-9.0,-5.0,-1.0,-12.0,-21.0,-36.0,52.0,42.0,-31.0,-47.0,55.0,-41.0,47.0,-43.0,44.0,-39.0,47.0,-45.0,38.0,-55.0,32.0,-43.0,34.0,-45.0,28.0,18.0,-32.0,27.0,-32.0,9.0,-19.0,17.0,-5.0,12.0,3.0,4.0,6.0,15.0,12.0,11.0,26.0,37.0,3.0,38.0,9.0,54.0,-1.0,54.0,17.0,2562.0
80.0,0.0,5.0,56.0,54.0,40.0,77.0,79.0,77.0,40.0,61.0,41.0,60.0,39.0,73.0,40.0,60.0,43.0,50.0,34.0,37.0,22.0,46.0,29.0,22.0,12.0,25.0,7.0,1.0,4.0,1.0,-5.0,-18.0,-7.0,-28.0,-59.0,23.0,14.0,-60.0,-65.0,15.0,-61.0,7.0,-58.0,10.0,-64.0,2.0,-62.0,-8.0,-58.0,-6.0,-55.0,-7.0,-45.0,-9.0,-4.0,-38.0,-6.0,-38.0,-6.0,-25.0,1.0,-23.0,8.0,-4.0,12.0,-12.0,9.0,27.0,22.0,24.0,15.0,30.0,26.0,36.0,24.0,48.0,35.0,50.0,2562.0
