Subcarrier,Lag,Cross-Correlation
13,29,-0.6929245037359902
13,30,-0.7972625758263182
13,31,-0.014723973840942595
13,32,-1.3413414817568956
14,-32,0.24552132605063642
14,-31,-0.08355609350640847
14,-30,-0.18873307875284626
14,-29,0.7778728318219303
14,-28,2.17454204952203
14,-27,0.6497931162824939
14,-26,0.46081383053612546
14,-25,0.22053786636810052
14,-24,-0.7054402498918417
14,-23,0.41206557115127107
14,-22,-1.1502627039478213
14,-21,0.4067783786696717
14,-20,1.2832892382577734
14,-19,2.5642704714750684
14,-18,1.5061455382687088
14,-17,1.9978692497251684
14,-16,0.8164470899019498
14,-15,0.20450864213664754
14,-14,1.6279291504581843
14,-13,1.193655845586436
14,-12,1.9584305823309534
14,-11,1.9923804713646833
14,-10,3.4730322787683194
14,-9,2.026349260466679
14,-8,2.712973315580242
14,-7,1.4545277120856823
14,-6,0.24235030141304725
14,-5,0.37028051974104015
14,-4,0.693877266263828
14,-3,0.798645566969015
14,-2,0.01179432498924049
14,-1,1.3555207302540748
14,0,-2.4424906541753444e-15
14,1,-0.24552132605063903
14,2,0.08355609350640636
14,3,0.18873307875284429
14,4,-0.7778728318219326
14,5,-2.1745420495220324
14,6,-0.6497931162824959
14,7,-0.46081383053612734
14,8,-0.2205378663681028
14,9,0.7054402498918393
14,10,-0.4120655711512733
14,11,1.1502627039478195
14,12,-0.4067783786696735
14,13,-1.2832892382577756
14,14,-2.56427047147507
14,15,-1.5061455382687106
14,16,-1.997869249725171
14,17,-0.8164470899019531
14,18,-0.20450864213664932
14,19,-1.6279291504581863
14,20,-1.193655845586438
14,21,-1.9584305823309553
14,22,-1.9923804713646853
14,23,-3.4730322787683203
14,24,-2.026349260466681
14,25,-2.712973315580243
14,26,-1.454527712085684
14,27,-0.24235030141304903
14,28,-0.3702805197410419
14,29,-0.6938772662638297
14,30,-0.7986455669690168
14,31,-0.011794324989242266
14,32,-1.3555207302540773
15,-32,0.2702299228189956
15,-31,-0.05445271524062156
15,-30,-0.15536309902991652
15,-29,0.8148958314554281
15,-28,2.2250285581153952
15,-27,0.7053589125166684
15,-26,0.5013608525724034
15,-25,0.25726951053485203
15,-24,-0.6858020823455829
15,-23,0.4352703704031694
15,-22,-1.123835653128439
15,-21,0.4365204330649459
15,-20,1.3167358907898952
15,-19,2.5853695828001566
15,-18,1.5136941532924602
15,-17,1.9926811990648188
15,-16,0.8003211914417705
15,-15,0.192939459375151
15,-14,1.6091343906469215
15,-13,1.1630014285647847
15,-12,1.935222410125601
15,-11,1.9733592523192078
15,-10,3.464794495102531
15,-9,2.023146072736869
15,-8,2.6915301116798402
15,-7,1.4545158978986703
15,-6,0.2472388318001284
15,-5,0.3793022007912231
15,-4,0.7069200814750294
15,-3,0.8127926577296002
15,-2,0.030598266712103528
15,-1,1.360390722090727
15,0,-1.3322676295501878e-15
15,1,-0.2702299228189968
15,2,0.05445271524061912
15,3,0.15536309902991396
15,4,-0.8148958314554301
15,5,-2.225028558115396
15,6,-0.70535891251667
15,7,-0.5013608525724054
15,8,-0.2572695105348539
15,9,0.6858020823455822
15,10,-0.43527037040317074
15,11,1.1238356531284373
15,12,-0.4365204330649475
15,13,-1.3167358907898965
15,14,-2.5853695828001584
15,15,-1.513694153292462
15,16,-1.9926811990648208
15,17,-0.800321191441772
15,18,-0.19293945937515344
15,19,-1.6091343906469235
15,20,-1.1630014285647872
15,21,-1.9352224101256028
15,22,-1.9733592523192098
15,23,-3.4647944951025327
15,24,-2.0231460727368713
15,25,-2.6915301116798425
15,26,-1.4545158978986723
15,27,-0.2472388318001304
15,28,-0.37930220079122523
15,29,-0.7069200814750315
15,30,-0.8127926577296023
15,31,-0.030598266712105637
15,32,-1.3603907220907283
16,-32,0.26465627585827833
16,-31,-0.06473302555974969
16,-30,-0.17067618260639095
16,-29,0.8144329939253837
16,-28,2.207288820991803
16,-27,0.684654001807508
16,-26,0.47577340131353063
16,-25,0.24645315638267296
16,-24,-0.678625741000281
16,-23,0.455228315436512
16,-22,-1.1049095978011132
16,-21,0.44799270256391943
16,-20,1.3433861982511184
16,-19,2.620788769666775
16,-18,1.563831178843388
16,-17,2.053577617761672
16,-16,0.8735729681683899
16,-15,0.26189655846194826
16,-14,1.6708477942037154
16,-13,1.236476048023223
16,-12,2.0023918162637364
16,-11,2.035293247580957
16,-10,3.519375144911578
16,-9,2.052849683920035
16,-8,2.7150798341784284
16,-7,1.4582080200905376
16,-6,0.2475105214965989
16,-5,0.3742015977165383
16,-4,0.7137334557545791
16,-3,0.8173096094644354
16,-2,0.031075300445343346
16,-1,1.3537499771676762
16,0,-4.440892098500626e-16
16,1,-0.2646562758582789
16,2,0.06473302555974891
16,3,0.17067618260639006
16,4,-0.8144329939253845
16,5,-2.2072888209918045
16,6,-0.6846540018075091
16,7,-0.4757734013135313
16,8,-0.24645315638267395
16,9,0.6786257410002796
16,10,-0.45522831543651265
16,11,1.1049095978011123
16,12,-0.4479927025639201
16,13,-1.3433861982511195
16,14,-2.6207887696667758
16,15,-1.5638311788433883
16,16,-2.0535776177616727
16,17,-0.8735729681683906
16,18,-0.2618965584619495
16,19,-1.6708477942037165
