Subcarrier,Lag,Cross-Correlation
20,1,-0.2466618567505414
20,2,0.5139259432059379
20,3,0.5928951511084785
20,4,-0.26269210067551146
20,5,-0.19101085532823706
20,6,-0.04743213999829149
20,7,0.013915083411738789
21,-7,0.013631296703867472
21,-6,0.05668703970160983
21,-5,0.031739625845306894
21,-4,0.09283412789836612
21,-3,-0.02244041266877711
21,-2,-0.35699540226138077
21,-1,0.18321348781962934
21,0,-0.3733458856794809
21,1,-0.24425129584179975
21,2,0.5147144533612052
21,3,0.5923321610606528
21,4,-0.26456709342268325
21,5,-0.1907440951591285
21,6,-0.0469482081727848
21,7,0.014140200815397332
22,-7,0.014222227769689318
22,-6,0.05690258430852695
22,-5,0.03197077898795719
22,-4,0.092883930457005
22,-3,-0.02740379240752325
22,-2,-0.35472955854310206
22,-1,0.18564863325285572
22,0,-0.3727285462879031
22,1,-0.24716323131568024
22,2,0.5173247668436424
22,3,0.5900878501794559
22,4,-0.2629936724760756
22,5,-0.19079799207747236
22,6,-0.047121504172198306
22,7,0.013897525480822398
23,-7,0.014487580835794649
23,-6,0.057205215308922655
23,-5,0.03270693412377242
23,-4,0.09308451228208689
23,-3,-0.02961367947816717
23,-2,-0.3551123663306285
23,-1,0.1821514834810754
23,0,-0.3683691465112995
23,1,-0.24515676955995216
23,2,0.5136000955864833
23,3,0.5947711763117279
23,4,-0.26504568124945294
23,5,-0.19153021021861016
23,6,-0.04733362745155958
23,7,0.014154482869806676
24,-7,0.01304401824173039
24,-6,0.05676650209997416
24,-5,0.0317303550969713
24,-4,0.09323398310311869
24,-3,-0.01736308553738031
24,-2,-0.3623157627337063
24,-1,0.1813495780043465
24,0,-0.3752332914271744
24,1,-0.2390387435896093
24,2,0.5180565452008827
24,3,0.5870576903164962
24,4,-0.2647181051528074
24,5,-0.1901049638060511
24,6,-0.04652650471146071
24,7,0.01406178489466953
25,-7,0.014221110815478635
25,-6,0.05681634861848083
25,-5,0.031947544334792126
25,-4,0.09334972285224281
25,-3,-0.02758573803231147
25,-2,-0.3537623463355569
25,-1,0.18516541827400965
25,0,-0.37740511910342855
25,1,-0.24196145759215973
25,2,0.5163906551126096
25,3,0.5900782689898815
25,4,-0.2631583873881773
25,5,-0.19074515455546023
25,6,-0.04722671666824063
25,7,0.013875850677839857
26,-7,0.013615599459574296
26,-6,0.05647387454565081
26,-5,0.03169287552308809
26,-4,0.09324570522685127
26,-3,-0.022372167957491414
26,-2,-0.3551924311082159
26,-1,0.1820395997509728
26,0,-0.3782914802178691
26,1,-0.2402487953480409
26,2,0.5163882113779722
26,3,0.5908316448261605
26,4,-0.2647479850511819
26,5,-0.19062509383042153
26,6,-0.046899623525631595
26,7,0.01409006632858249
27,-7,0.013993010291133354
27,-6,0.05702341601939204
27,-5,0.03201085647113953
27,-4,0.09360741571905487
27,-3,-0.025581148697300254
27,-2,-0.35730644488552404
27,-1,0.18524209271064004
27,0,-0.37778719495440743
27,1,-0.23961050662706287
27,2,0.5170430774976023
27,3,0.5874970139684572
27,4,-0.2620496761127244
27,5,-0.1904863862861663
27,6,-0.0472938916417476
27,7,0.01369836652751353
28,-7,0.0
28,-6,0.0
28,-5,0.0
28,-4,0.0
28,-3,0.0
28,-2,0.0
28,-1,0.0
28,0,0.0
28,1,0.0
28,2,0.0
28,3,0.0
28,4,0.0
28,5,0.0
28,6,0.0
28,7,0.0
29,-7,0.0
29,-6,0.0
29,-5,0.0
29,-4,0.0
29,-3,0.0
29,-2,0.0
29,-1,0.0
29,0,0.0
29,1,0.0
29,2,0.0
29,3,0.0
29,4,0.0
29,5,0.0
29,6,0.0
29,7,0.0
30,-7,0.0
30,-6,0.0
30,-5,0.0
30,-4,0.0
30,-3,0.0
30,-2,0.0
30,-1,0.0
30,0,0.0
30,1,0.0
30,2,0.0
30,3,0.0
30,4,0.0
30,5,0.0
30,6,0.0
30,7,0.0
31,-7,0.0
31,-6,0.0
31,-5,0.0
31,-4,0.0
31,-3,0.0
31,-2,0.0
31,-1,0.0
31,0,0.0
31,1,0.0
31,2,0.0
31,3,0.0
31,4,0.0
31,5,0.0
31,6,0.0
31,7,0.0
32,-7,0.0
