Subcarrier,Lag,Cross-Correlation
5,-7,-0.1153271169640481
5,-6,0.36246110339803006
5,-5,0.048237785905631575
5,-4,-0.21697866921958892
5,-3,0.1277201311198917
5,-2,0.24834765419743818
5,-1,-0.15566974741508716
5,0,-0.01543978728500388
5,1,-0.15582577024952007
5,2,0.06959454026179109
5,3,-0.017232799093096808
5,4,0.14532254523769395
5,5,-0.18529943720658273
5,6,0.11497786251898273
5,7,-0.1903493021975836
5,8,-0.2261853436184897
5,9,0.04053754166006004
5,10,-0.04540379956535963
5,11,0.20695110456509833
5,12,-0.05059040275533991
5,13,0.017200608056964075
5,14,-0.19962664141024156
5,15,0.1465809924893345
5,16,0.02812204073019677
5,17,0.11260685905212199
5,18,0.006994912156202791
6,-18,0.005176943049098681
6,-17,0.00460201428964544
6,-16,-0.02439641351108619
6,-15,-0.013418813765458849
6,-14,-0.017084638045639894
6,-13,0.0032468907057775294
6,-12,-0.08331268309635345
6,-11,0.08065021716362943
6,-10,0.22709606806166105
6,-9,-0.027103952861787222
6,-8,-0.18851271717766346
6,-7,-0.15102823694660714
6,-6,0.36548031721559393
6,-5,0.04864434531367242
6,-4,-0.061858899133877786
6,-3,-0.03448781677950441
6,-2,0.20058025034139226
6,-1,-0.15524712764954712
6,0,0.0036515748750254873
6,1,0.014480279348982111
6,2,-0.08033125540082395
6,3,0.0360905332622946
6,4,0.101257359328263
6,5,-0.2070523432508096
6,6,0.04051828199393661
6,7,-0.21931661754444978
6,8,-0.1373439989462185
6,9,0.04198820304680667
6,10,-0.0332955095688884
6,11,0.13711152401407825
6,12,-0.005328348683368786
6,13,-0.003459213048251557
6,14,-0.25154929654491104
6,15,0.15197030648132706
6,16,0.028864609623280437
6,17,0.1908162595707761
6,18,0.011901904270005976
7,-18,0.0069503082746395686
7,-17,0.00793211739533485
7,-16,-0.0392683601426407
7,-15,-0.015193234385719515
7,-14,-0.016029659471426122
7,-13,-0.009756854725469707
7,-12,-0.09620009226025147
7,-11,0.12492088156342279
7,-10,0.37131803836436666
7,-9,-0.12773289230990692
7,-8,-0.2274106692199462
7,-7,-0.1159376558727008
7,-6,0.25196876475424607
7,-5,0.07687721132075546
7,-4,-0.0705289614967443
7,-3,0.04476722195197116
7,-2,0.16604461528520598
7,-1,-0.15441328114698769
7,0,-0.0354008252424621
7,1,0.03160876324640777
7,2,-0.09608506308644117
7,3,-0.12077708186283943
7,4,0.1698940563550952
7,5,-0.15962133718381144
7,6,0.15974493980352744
7,7,-0.1680698562403542
7,8,-0.15300936771754667
7,9,-0.01807562041704692
7,10,-0.10530767466230789
7,11,0.13250220529120263
7,12,0.042494107516582745
7,13,0.09941932386252333
7,14,-0.22339045449558032
7,15,0.12423879540244255
7,16,-0.018749118405065424
7,17,0.15071118042874315
7,18,0.009565529528781574
8,-18,0.0018850335502682517
8,-17,0.012521682109183195
8,-16,-0.02941327645200654
8,-15,-0.008732813651214269
8,-14,-0.011348412091290007
8,-13,0.016494320609375314
8,-12,-0.0983836509750329
8,-11,0.02747178175550948
8,-10,0.29946596270931963
8,-9,-0.08698218647289203
8,-8,-0.23320570157275008
8,-7,-0.06233059530190867
8,-6,0.4226836803020088
8,-5,-0.07856770217369428
8,-4,-0.09526463273328484
8,-3,0.08088659131282698
8,-2,0.2632886511439201
8,-1,-0.21755824598090048
8,0,-0.05590420139761481
8,1,0.08736967816928665
8,2,-0.08345935832582213
8,3,-0.09847866733136926
8,4,0.040416948811665764
8,5,-0.07415394538648017
8,6,0.08248979913019133
8,7,-0.2083256624613224
8,8,-0.1875949167712024
8,9,0.06149637890072838
8,10,-0.04466952677998449
8,11,0.10551959519851642
8,12,0.025629504996314306
8,13,0.08221160552796886
8,14,-0.18766638235395566
8,15,0.11469936294107089
8,16,-0.01082016597541388
8,17,0.1395015170312808
8,18,0.008827949988704181
9,-18,0.0008856172438547311
9,-17,0.017721890038850618
9,-16,-0.03549623489579587
9,-15,-0.012594605396380661
9,-14,-0.009193662598803823
9,-13,0.020664708764292754
9,-12,-0.09179251512537001
9,-11,0.002338008246059818
9,-10,0.39330576488647057
9,-9,-0.10468818517089905
9,-8,-0.2975861263531962
9,-7,-0.11202507783869092
9,-6,0.35356809448240867
9,-5,0.07739103638673427
9,-4,-0.08103262365293072
9,-3,0.08163407531649035
9,-2,0.16026226911777994
9,-1,-0.2736208343150564
9,0,-0.13923968614998883
9,1,0.22817077113695658
9,2,-0.015300825552247634
9,3,-0.06732664189715887
9,4,0.08851221731293596
9,5,-0.2653401174971256
9,6,0.11999981236585168
9,7,-0.1576434112544718
9,8,-0.1040637145911215
9,9,0.07761885809378788
9,10,-0.032226970376140064
9,11,0.026446757892300728
9,12,0.01076637645919363
9,13,0.0955288934943633
9,14,-0.19537725173124354
9,15,0.1529083001362768
9,16,-0.03932040983003332
9,17,0.11851277624727384
9,18,0.007632666604772947
10,-18,0.0035389146532974853
10,-17,0.005922992819948916
10,-16,-0.022550429361418326
10,-15,-0.013105108878343085
10,-14,-0.004191315973919519
10,-13,0.003667915747440593
10,-12,-0.06963798414965325
10,-11,0.05755360423447433
10,-10,0.23710564933961176
10,-9,-0.05035913580058665
10,-8,-0.2519726359573075
10,-7,-0.043599033208324534
10,-6,0.29251266846290863
10,-5,-0.02856191767002612
10,-4,-0.13054410183974843
10,-3,0.08432175392378874
10,-2,0.29171915803762827
